id	name	noise	window_size	stepping_size	start_pos
5710	Ref.43_02G.SA.03.J11223.EU697904	0.075	400	200	3285
5711	Ref.43_02G.SA.03.J11223.EU697904	0.075	400	200	3485
5712	Ref.43_02G.SA.03.J11223.EU697904	0.075	400	200	3685
5713	Ref.43_02G.SA.03.J11223.EU697904	0.075	400	200	3885
5714	Ref.43_02G.SA.03.J11223.EU697904	0.075	400	200	4085
5715	Ref.43_02G.SA.03.J11223.EU697904	0.075	400	200	4285
5716	Ref.43_02G.SA.03.J11223.EU697904	0.075	400	200	4485
5717	Ref.43_02G.SA.03.J11223.EU697904	0.075	400	200	4685
5718	Ref.D.CD.83.ELI.K03454	0.075	400	200	2085
5719	Ref.D.CD.83.ELI.K03454	0.075	400	200	2285
5720	Ref.D.CD.83.ELI.K03454	0.075	400	200	2485
5721	Ref.D.CD.83.ELI.K03454	0.075	400	200	2685
5722	Ref.D.CD.83.ELI.K03454	0.075	400	200	2885
5723	Ref.D.CD.83.ELI.K03454	0.075	400	200	3085
5724	Ref.D.CD.83.ELI.K03454	0.075	400	200	3285
5725	Ref.D.CD.83.ELI.K03454	0.075	400	200	3485
5726	Ref.D.CD.83.ELI.K03454	0.075	400	200	3685
5727	Ref.D.CD.83.ELI.K03454	0.075	400	200	3885
5728	Ref.D.CD.83.ELI.K03454	0.075	400	200	4085
5729	Ref.D.CD.83.ELI.K03454	0.075	400	200	4285
5730	Ref.D.CD.83.ELI.K03454	0.075	400	200	4485
5731	Ref.D.CD.83.ELI.K03454	0.075	400	200	4685
5732	Ref.09_cpx.CI.00.00IC_10092.AJ866553	0.075	400	200	2085
5733	Ref.09_cpx.CI.00.00IC_10092.AJ866553	0.075	400	200	2285
5734	Ref.09_cpx.CI.00.00IC_10092.AJ866553	0.075	400	200	2485
5735	Ref.09_cpx.CI.00.00IC_10092.AJ866553	0.075	400	200	2685
5736	Ref.09_cpx.CI.00.00IC_10092.AJ866553	0.075	400	200	2885
5737	Ref.09_cpx.CI.00.00IC_10092.AJ866553	0.075	400	200	3085
5738	Ref.09_cpx.CI.00.00IC_10092.AJ866553	0.075	400	200	3285
5739	Ref.09_cpx.CI.00.00IC_10092.AJ866553	0.075	400	200	3485
5740	Ref.09_cpx.CI.00.00IC_10092.AJ866553	0.075	400	200	3685
5741	Ref.09_cpx.CI.00.00IC_10092.AJ866553	0.075	400	200	3885
5742	Ref.09_cpx.CI.00.00IC_10092.AJ866553	0.075	400	200	4085
5743	Ref.09_cpx.CI.00.00IC_10092.AJ866553	0.075	400	200	4285
5744	Ref.09_cpx.CI.00.00IC_10092.AJ866553	0.075	400	200	4485
5745	Ref.09_cpx.CI.00.00IC_10092.AJ866553	0.075	400	200	4685
5746	Ref.F1.BE.93.VI850.AF077336	0.075	400	200	2085
5747	Ref.F1.BE.93.VI850.AF077336	0.075	400	200	2285
5748	Ref.F1.BE.93.VI850.AF077336	0.075	400	200	2485
5749	Ref.F1.BE.93.VI850.AF077336	0.075	400	200	2685
5750	Ref.F1.BE.93.VI850.AF077336	0.075	400	200	2885
5751	Ref.F1.BE.93.VI850.AF077336	0.075	400	200	3085
5752	Ref.F1.BE.93.VI850.AF077336	0.075	400	200	3285
5753	Ref.F1.BE.93.VI850.AF077336	0.075	400	200	3485
5754	Ref.F1.BE.93.VI850.AF077336	0.075	400	200	3685
5755	Ref.F1.BE.93.VI850.AF077336	0.075	400	200	3885
5756	Ref.F1.BE.93.VI850.AF077336	0.075	400	200	4085
5757	Ref.F1.BE.93.VI850.AF077336	0.075	400	200	4285
5758	Ref.F1.BE.93.VI850.AF077336	0.075	400	200	4485
5759	Ref.F1.BE.93.VI850.AF077336	0.075	400	200	4685
5760	Ref.29_BF.BR.01.BREPM16704.DQ085876	0.075	400	200	2085
5761	Ref.29_BF.BR.01.BREPM16704.DQ085876	0.075	400	200	2285
5762	Ref.29_BF.BR.01.BREPM16704.DQ085876	0.075	400	200	2485
5763	Ref.29_BF.BR.01.BREPM16704.DQ085876	0.075	400	200	2685
5764	Ref.29_BF.BR.01.BREPM16704.DQ085876	0.075	400	200	2885
5765	Ref.29_BF.BR.01.BREPM16704.DQ085876	0.075	400	200	3085
5766	Ref.29_BF.BR.01.BREPM16704.DQ085876	0.075	400	200	3285
5767	Ref.29_BF.BR.01.BREPM16704.DQ085876	0.075	400	200	3485
5768	Ref.29_BF.BR.01.BREPM16704.DQ085876	0.075	400	200	3685
5769	Ref.29_BF.BR.01.BREPM16704.DQ085876	0.075	400	200	3885
5770	Ref.29_BF.BR.01.BREPM16704.DQ085876	0.075	400	200	4085
5771	Ref.29_BF.BR.01.BREPM16704.DQ085876	0.075	400	200	4285
5772	Ref.29_BF.BR.01.BREPM16704.DQ085876	0.075	400	200	4485
5773	Ref.29_BF.BR.01.BREPM16704.DQ085876	0.075	400	200	4685
5774	Ref.12_BF.AR.97.A32879.AF408629	0.075	400	200	2085
5775	Ref.12_BF.AR.97.A32879.AF408629	0.075	400	200	2285
5776	Ref.12_BF.AR.97.A32879.AF408629	0.075	400	200	2485
5777	Ref.12_BF.AR.97.A32879.AF408629	0.075	400	200	2685
5778	Ref.12_BF.AR.97.A32879.AF408629	0.075	400	200	2885
5779	Ref.12_BF.AR.97.A32879.AF408629	0.075	400	200	3085
5780	Ref.12_BF.AR.97.A32879.AF408629	0.075	400	200	3285
5781	Ref.12_BF.AR.97.A32879.AF408629	0.075	400	200	3485
5782	Ref.12_BF.AR.97.A32879.AF408629	0.075	400	200	3685
5783	Ref.12_BF.AR.97.A32879.AF408629	0.075	400	200	3885
5784	Ref.12_BF.AR.97.A32879.AF408629	0.075	400	200	4085
5785	Ref.12_BF.AR.97.A32879.AF408629	0.075	400	200	4285
5786	Ref.12_BF.AR.97.A32879.AF408629	0.075	400	200	4485
5787	Ref.12_BF.AR.97.A32879.AF408629	0.075	400	200	4685
5788	Ref.19_cpx.CU.99.CU29.AY588971	0.075	400	200	2085
5789	Ref.19_cpx.CU.99.CU29.AY588971	0.075	400	200	2285
5790	Ref.19_cpx.CU.99.CU29.AY588971	0.075	400	200	2485
5791	Ref.19_cpx.CU.99.CU29.AY588971	0.075	400	200	2685
5792	Ref.19_cpx.CU.99.CU29.AY588971	0.075	400	200	2885
5793	Ref.19_cpx.CU.99.CU29.AY588971	0.075	400	200	3085
5794	Ref.19_cpx.CU.99.CU29.AY588971	0.075	400	200	3285
5795	Ref.19_cpx.CU.99.CU29.AY588971	0.075	400	200	3485
5796	Ref.19_cpx.CU.99.CU29.AY588971	0.075	400	200	3685
5797	Ref.19_cpx.CU.99.CU29.AY588971	0.075	400	200	3885
5798	Ref.19_cpx.CU.99.CU29.AY588971	0.075	400	200	4085
5799	Ref.19_cpx.CU.99.CU29.AY588971	0.075	400	200	4285
5800	Ref.19_cpx.CU.99.CU29.AY588971	0.075	400	200	4485
5801	Ref.19_cpx.CU.99.CU29.AY588971	0.075	400	200	4685
5802	Ref.07_BC.CN.05.XJDC6431_2.EF368372	0.075	400	200	2085
5803	Ref.07_BC.CN.05.XJDC6431_2.EF368372	0.075	400	200	2285
5804	Ref.07_BC.CN.05.XJDC6431_2.EF368372	0.075	400	200	2485
5805	Ref.07_BC.CN.05.XJDC6431_2.EF368372	0.075	400	200	2685
5806	Ref.07_BC.CN.05.XJDC6431_2.EF368372	0.075	400	200	2885
5807	Ref.07_BC.CN.05.XJDC6431_2.EF368372	0.075	400	200	3085
5808	Ref.07_BC.CN.05.XJDC6431_2.EF368372	0.075	400	200	3285
5809	Ref.07_BC.CN.05.XJDC6431_2.EF368372	0.075	400	200	3485
5810	Ref.07_BC.CN.05.XJDC6431_2.EF368372	0.075	400	200	3685
5811	Ref.07_BC.CN.05.XJDC6431_2.EF368372	0.075	400	200	3885
5812	Ref.07_BC.CN.05.XJDC6431_2.EF368372	0.075	400	200	4085
5813	Ref.07_BC.CN.05.XJDC6431_2.EF368372	0.075	400	200	4285
5814	Ref.07_BC.CN.05.XJDC6431_2.EF368372	0.075	400	200	4485
5815	Ref.07_BC.CN.05.XJDC6431_2.EF368372	0.075	400	200	4685
5816	Ref.39_BF.BR.03.03BRRJ103.EU735534	0.075	400	200	2085
5817	Ref.39_BF.BR.03.03BRRJ103.EU735534	0.075	400	200	2285
5818	Ref.39_BF.BR.03.03BRRJ103.EU735534	0.075	400	200	2485
5819	Ref.39_BF.BR.03.03BRRJ103.EU735534	0.075	400	200	2685
5820	Ref.39_BF.BR.03.03BRRJ103.EU735534	0.075	400	200	2885
5821	Ref.39_BF.BR.03.03BRRJ103.EU735534	0.075	400	200	3085
5822	Ref.39_BF.BR.03.03BRRJ103.EU735534	0.075	400	200	3285
5823	Ref.39_BF.BR.03.03BRRJ103.EU735534	0.075	400	200	3485
5824	Ref.39_BF.BR.03.03BRRJ103.EU735534	0.075	400	200	3685
5825	Ref.39_BF.BR.03.03BRRJ103.EU735534	0.075	400	200	3885
5826	Ref.39_BF.BR.03.03BRRJ103.EU735534	0.075	400	200	4085
5827	Ref.39_BF.BR.03.03BRRJ103.EU735534	0.075	400	200	4285
5828	Ref.39_BF.BR.03.03BRRJ103.EU735534	0.075	400	200	4485
5829	Ref.39_BF.BR.03.03BRRJ103.EU735534	0.075	400	200	4685
5830	Ref.47_BF.ES.08.P1942.GQ372987	0.075	400	200	2085
5831	Ref.47_BF.ES.08.P1942.GQ372987	0.075	400	200	2285
5832	Ref.47_BF.ES.08.P1942.GQ372987	0.075	400	200	2485
5833	Ref.47_BF.ES.08.P1942.GQ372987	0.075	400	200	2685
5834	Ref.47_BF.ES.08.P1942.GQ372987	0.075	400	200	2885
5835	Ref.47_BF.ES.08.P1942.GQ372987	0.075	400	200	3085
5836	Ref.47_BF.ES.08.P1942.GQ372987	0.075	400	200	3285
5837	Ref.47_BF.ES.08.P1942.GQ372987	0.075	400	200	3485
5838	Ref.47_BF.ES.08.P1942.GQ372987	0.075	400	200	3685
5839	Ref.47_BF.ES.08.P1942.GQ372987	0.075	400	200	3885
5840	Ref.47_BF.ES.08.P1942.GQ372987	0.075	400	200	4085
5841	Ref.47_BF.ES.08.P1942.GQ372987	0.075	400	200	4285
5842	Ref.47_BF.ES.08.P1942.GQ372987	0.075	400	200	4485
5843	Ref.47_BF.ES.08.P1942.GQ372987	0.075	400	200	4685
5844	Ref.05_DF.BE.93.VI961.AF076998	0.075	400	200	2085
5845	Ref.05_DF.BE.93.VI961.AF076998	0.075	400	200	2285
5846	Ref.05_DF.BE.93.VI961.AF076998	0.075	400	200	2485
5847	Ref.05_DF.BE.93.VI961.AF076998	0.075	400	200	2685
5848	Ref.05_DF.BE.93.VI961.AF076998	0.075	400	200	2885
5849	Ref.05_DF.BE.93.VI961.AF076998	0.075	400	200	3085
5850	Ref.05_DF.BE.93.VI961.AF076998	0.075	400	200	3285
5851	Ref.05_DF.BE.93.VI961.AF076998	0.075	400	200	3485
5852	Ref.05_DF.BE.93.VI961.AF076998	0.075	400	200	3685
5853	Ref.05_DF.BE.93.VI961.AF076998	0.075	400	200	3885
5854	Ref.05_DF.BE.93.VI961.AF076998	0.075	400	200	4085
5855	Ref.05_DF.BE.93.VI961.AF076998	0.075	400	200	4285
5856	Ref.05_DF.BE.93.VI961.AF076998	0.075	400	200	4485
5857	Ref.05_DF.BE.93.VI961.AF076998	0.075	400	200	4685
5858	Ref.25_cpx.CM.06.06CM_BA_040.EU693240	0.075	400	200	2085
5859	Ref.25_cpx.CM.06.06CM_BA_040.EU693240	0.075	400	200	2285
5860	Ref.25_cpx.CM.06.06CM_BA_040.EU693240	0.075	400	200	2485
5861	Ref.25_cpx.CM.06.06CM_BA_040.EU693240	0.075	400	200	2685
5862	Ref.25_cpx.CM.06.06CM_BA_040.EU693240	0.075	400	200	2885
5863	Ref.25_cpx.CM.06.06CM_BA_040.EU693240	0.075	400	200	3085
5864	Ref.25_cpx.CM.06.06CM_BA_040.EU693240	0.075	400	200	3285
5865	Ref.25_cpx.CM.06.06CM_BA_040.EU693240	0.075	400	200	3485
5866	Ref.25_cpx.CM.06.06CM_BA_040.EU693240	0.075	400	200	3685
5867	Ref.25_cpx.CM.06.06CM_BA_040.EU693240	0.075	400	200	3885
5868	Ref.25_cpx.CM.06.06CM_BA_040.EU693240	0.075	400	200	4085
5869	Ref.25_cpx.CM.06.06CM_BA_040.EU693240	0.075	400	200	4285
5870	Ref.25_cpx.CM.06.06CM_BA_040.EU693240	0.075	400	200	4485
5871	Ref.25_cpx.CM.06.06CM_BA_040.EU693240	0.075	400	200	4685
5872	Ref.08_BC.CN.06.nx2.HM067748	0.075	400	200	2085
5873	Ref.08_BC.CN.06.nx2.HM067748	0.075	400	200	2285
5874	Ref.08_BC.CN.06.nx2.HM067748	0.075	400	200	2485
5875	Ref.08_BC.CN.06.nx2.HM067748	0.075	400	200	2685
5876	Ref.08_BC.CN.06.nx2.HM067748	0.075	400	200	2885
5877	Ref.08_BC.CN.06.nx2.HM067748	0.075	400	200	3085
5878	Ref.08_BC.CN.06.nx2.HM067748	0.075	400	200	3285
5879	Ref.08_BC.CN.06.nx2.HM067748	0.075	400	200	3485
5880	Ref.08_BC.CN.06.nx2.HM067748	0.075	400	200	3685
5881	Ref.08_BC.CN.06.nx2.HM067748	0.075	400	200	3885
5882	Ref.08_BC.CN.06.nx2.HM067748	0.075	400	200	4085
5883	Ref.08_BC.CN.06.nx2.HM067748	0.075	400	200	4285
5884	Ref.08_BC.CN.06.nx2.HM067748	0.075	400	200	4485
5885	Ref.08_BC.CN.06.nx2.HM067748	0.075	400	200	4685
5886	Ref.K.CD.97.97ZR_EQTB11.AJ249235	0.075	400	200	2085
5887	Ref.K.CD.97.97ZR_EQTB11.AJ249235	0.075	400	200	2285
5888	Ref.K.CD.97.97ZR_EQTB11.AJ249235	0.075	400	200	2485
5889	Ref.K.CD.97.97ZR_EQTB11.AJ249235	0.075	400	200	2685
5890	Ref.K.CD.97.97ZR_EQTB11.AJ249235	0.075	400	200	2885
5891	Ref.K.CD.97.97ZR_EQTB11.AJ249235	0.075	400	200	3085
5892	Ref.K.CD.97.97ZR_EQTB11.AJ249235	0.075	400	200	3285
5893	Ref.K.CD.97.97ZR_EQTB11.AJ249235	0.075	400	200	3485
5894	Ref.K.CD.97.97ZR_EQTB11.AJ249235	0.075	400	200	3685
5895	Ref.K.CD.97.97ZR_EQTB11.AJ249235	0.075	400	200	3885
5896	Ref.K.CD.97.97ZR_EQTB11.AJ249235	0.075	400	200	4085
5897	Ref.K.CD.97.97ZR_EQTB11.AJ249235	0.075	400	200	4285
5898	Ref.K.CD.97.97ZR_EQTB11.AJ249235	0.075	400	200	4485
5899	Ref.K.CD.97.97ZR_EQTB11.AJ249235	0.075	400	200	4685
5900	Ref.24_BG.CU.03.CB378.AY900574	0.075	400	200	2085
5901	Ref.24_BG.CU.03.CB378.AY900574	0.075	400	200	2285
5902	Ref.24_BG.CU.03.CB378.AY900574	0.075	400	200	2485
5903	Ref.24_BG.CU.03.CB378.AY900574	0.075	400	200	2685
5904	Ref.24_BG.CU.03.CB378.AY900574	0.075	400	200	2885
5905	Ref.24_BG.CU.03.CB378.AY900574	0.075	400	200	3085
5906	Ref.24_BG.CU.03.CB378.AY900574	0.075	400	200	3285
5907	Ref.24_BG.CU.03.CB378.AY900574	0.075	400	200	3485
5908	Ref.24_BG.CU.03.CB378.AY900574	0.075	400	200	3685
5909	Ref.24_BG.CU.03.CB378.AY900574	0.075	400	200	3885
5910	Ref.24_BG.CU.03.CB378.AY900574	0.075	400	200	4085
5911	Ref.24_BG.CU.03.CB378.AY900574	0.075	400	200	4285
5912	Ref.24_BG.CU.03.CB378.AY900574	0.075	400	200	4485
5913	Ref.24_BG.CU.03.CB378.AY900574	0.075	400	200	4685
5914	Ref.H.BE.93.VI991.AF190127	0.075	400	200	2085
5915	Ref.H.BE.93.VI991.AF190127	0.075	400	200	2285
5916	Ref.H.BE.93.VI991.AF190127	0.075	400	200	2485
5917	Ref.H.BE.93.VI991.AF190127	0.075	400	200	2685
5918	Ref.H.BE.93.VI991.AF190127	0.075	400	200	2885
5919	Ref.H.BE.93.VI991.AF190127	0.075	400	200	3085
5920	Ref.H.BE.93.VI991.AF190127	0.075	400	200	3285
5921	Ref.H.BE.93.VI991.AF190127	0.075	400	200	3485
5922	Ref.H.BE.93.VI991.AF190127	0.075	400	200	3685
5923	Ref.H.BE.93.VI991.AF190127	0.075	400	200	3885
5924	Ref.H.BE.93.VI991.AF190127	0.075	400	200	4085
5925	Ref.H.BE.93.VI991.AF190127	0.075	400	200	4285
5926	Ref.H.BE.93.VI991.AF190127	0.075	400	200	4485
5927	Ref.H.BE.93.VI991.AF190127	0.075	400	200	4685
5928	Ref.03_AB.RU.97.KAL153_2.AF193276	0.075	800	400	2085
5929	Ref.03_AB.RU.97.KAL153_2.AF193276	0.075	800	400	2485
5930	Ref.03_AB.RU.97.KAL153_2.AF193276	0.075	800	400	2885
5931	Ref.03_AB.RU.97.KAL153_2.AF193276	0.075	800	400	3285
5932	Ref.03_AB.RU.97.KAL153_2.AF193276	0.075	800	400	3685
5933	Ref.03_AB.RU.97.KAL153_2.AF193276	0.075	800	400	4085
5934	Ref.04_cpx.CY.94.94CY032_3.AF049337	0.075	800	400	2085
5935	Ref.04_cpx.CY.94.94CY032_3.AF049337	0.075	800	400	2485
5936	Ref.04_cpx.CY.94.94CY032_3.AF049337	0.075	800	400	2885
5937	Ref.04_cpx.CY.94.94CY032_3.AF049337	0.075	800	400	3285
5938	Ref.04_cpx.CY.94.94CY032_3.AF049337	0.075	800	400	3685
5939	Ref.04_cpx.CY.94.94CY032_3.AF049337	0.075	800	400	4085
5940	Ref.37_cpx.CM.00.00CMNYU926.EF116594	0.075	800	400	2085
5941	Ref.37_cpx.CM.00.00CMNYU926.EF116594	0.075	800	400	2485
5942	Ref.37_cpx.CM.00.00CMNYU926.EF116594	0.075	800	400	2885
5943	Ref.37_cpx.CM.00.00CMNYU926.EF116594	0.075	800	400	3285
5944	Ref.37_cpx.CM.00.00CMNYU926.EF116594	0.075	800	400	3685
5945	Ref.37_cpx.CM.00.00CMNYU926.EF116594	0.075	800	400	4085
5946	Ref.35_AD.AF.05.05AF026.EF158043	0.075	800	400	2085
5947	Ref.35_AD.AF.05.05AF026.EF158043	0.075	800	400	2485
5948	Ref.35_AD.AF.05.05AF026.EF158043	0.075	800	400	2885
5949	Ref.35_AD.AF.05.05AF026.EF158043	0.075	800	400	3285
5950	Ref.35_AD.AF.05.05AF026.EF158043	0.075	800	400	3685
5951	Ref.35_AD.AF.05.05AF026.EF158043	0.075	800	400	4085
5952	Ref.J.CD.97.J_97DC_KTB147.EF614151	0.075	800	400	2085
5953	Ref.J.CD.97.J_97DC_KTB147.EF614151	0.075	800	400	2485
5954	Ref.J.CD.97.J_97DC_KTB147.EF614151	0.075	800	400	2885
5955	Ref.J.CD.97.J_97DC_KTB147.EF614151	0.075	800	400	3285
5956	Ref.J.CD.97.J_97DC_KTB147.EF614151	0.075	800	400	3685
5957	Ref.J.CD.97.J_97DC_KTB147.EF614151	0.075	800	400	4085
5958	Ref.10_CD.TZ.96.96TZ_BF061.AF289548	0.075	800	400	2085
5959	Ref.10_CD.TZ.96.96TZ_BF061.AF289548	0.075	800	400	2485
5960	Ref.10_CD.TZ.96.96TZ_BF061.AF289548	0.075	800	400	2885
5961	Ref.10_CD.TZ.96.96TZ_BF061.AF289548	0.075	800	400	3285
5962	Ref.10_CD.TZ.96.96TZ_BF061.AF289548	0.075	800	400	3685
5963	Ref.10_CD.TZ.96.96TZ_BF061.AF289548	0.075	800	400	4085
5964	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	0.075	800	400	2085
5965	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	0.075	800	400	2485
5966	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	0.075	800	400	2885
5967	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	0.075	800	400	3285
5968	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	0.075	800	400	3685
5969	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	0.075	800	400	4085
5970	Ref.27_cpx.CD.97.97CDKTB49.AJ404325	0.075	800	400	2085
5971	Ref.27_cpx.CD.97.97CDKTB49.AJ404325	0.075	800	400	2485
5972	Ref.27_cpx.CD.97.97CDKTB49.AJ404325	0.075	800	400	2885
5973	Ref.27_cpx.CD.97.97CDKTB49.AJ404325	0.075	800	400	3285
5974	Ref.27_cpx.CD.97.97CDKTB49.AJ404325	0.075	800	400	3685
5975	Ref.27_cpx.CD.97.97CDKTB49.AJ404325	0.075	800	400	4085
5976	Ref.02_AG.CM.99.pBD6_15.AY271690	0.075	800	400	2085
5977	Ref.02_AG.CM.99.pBD6_15.AY271690	0.075	800	400	2485
5978	Ref.02_AG.CM.99.pBD6_15.AY271690	0.075	800	400	2885
5979	Ref.02_AG.CM.99.pBD6_15.AY271690	0.075	800	400	3285
5980	Ref.02_AG.CM.99.pBD6_15.AY271690	0.075	800	400	3685
5981	Ref.02_AG.CM.99.pBD6_15.AY271690	0.075	800	400	4085
5982	Ref.11_cpx.CM.95.95CM_1816.AF492624	0.075	800	400	2085
5983	Ref.11_cpx.CM.95.95CM_1816.AF492624	0.075	800	400	2485
5984	Ref.11_cpx.CM.95.95CM_1816.AF492624	0.075	800	400	2885
5985	Ref.11_cpx.CM.95.95CM_1816.AF492624	0.075	800	400	3285
5986	Ref.11_cpx.CM.95.95CM_1816.AF492624	0.075	800	400	3685
5987	Ref.11_cpx.CM.95.95CM_1816.AF492624	0.075	800	400	4085
5988	Ref.14_BG.ES.00.X605.AF450096	0.075	800	400	2085
5989	Ref.14_BG.ES.00.X605.AF450096	0.075	800	400	2485
5990	Ref.14_BG.ES.00.X605.AF450096	0.075	800	400	2885
5991	Ref.14_BG.ES.00.X605.AF450096	0.075	800	400	3285
5992	Ref.14_BG.ES.00.X605.AF450096	0.075	800	400	3685
5993	Ref.14_BG.ES.00.X605.AF450096	0.075	800	400	4085
5994	Ref.C.BR.92.BR025_d.U52953	0.075	800	400	2085
5995	Ref.C.BR.92.BR025_d.U52953	0.075	800	400	2485
5996	Ref.C.BR.92.BR025_d.U52953	0.075	800	400	2885
5997	Ref.C.BR.92.BR025_d.U52953	0.075	800	400	3285
5998	Ref.C.BR.92.BR025_d.U52953	0.075	800	400	3685
5999	Ref.C.BR.92.BR025_d.U52953	0.075	800	400	4085
6000	Ref.31_BC.BR.02.110PA.EF091932	0.075	800	400	2085
6001	Ref.31_BC.BR.02.110PA.EF091932	0.075	800	400	2485
6002	Ref.31_BC.BR.02.110PA.EF091932	0.075	800	400	2885
6003	Ref.31_BC.BR.02.110PA.EF091932	0.075	800	400	3285
6004	Ref.31_BC.BR.02.110PA.EF091932	0.075	800	400	3685
6005	Ref.31_BC.BR.02.110PA.EF091932	0.075	800	400	4085
6006	Ref.18_cpx.CM.97.CM53379.AF377959	0.075	800	400	2085
6007	Ref.18_cpx.CM.97.CM53379.AF377959	0.075	800	400	2485
6008	Ref.18_cpx.CM.97.CM53379.AF377959	0.075	800	400	2885
6009	Ref.18_cpx.CM.97.CM53379.AF377959	0.075	800	400	3285
6010	Ref.18_cpx.CM.97.CM53379.AF377959	0.075	800	400	3685
6011	Ref.18_cpx.CM.97.CM53379.AF377959	0.075	800	400	4085
6012	Ref.A2.CD.97.97CDKTB48.AF286238	0.075	800	400	2085
6013	Ref.A2.CD.97.97CDKTB48.AF286238	0.075	800	400	2485
6014	Ref.A2.CD.97.97CDKTB48.AF286238	0.075	800	400	2885
6015	Ref.A2.CD.97.97CDKTB48.AF286238	0.075	800	400	3285
6016	Ref.A2.CD.97.97CDKTB48.AF286238	0.075	800	400	3685
6017	Ref.A2.CD.97.97CDKTB48.AF286238	0.075	800	400	4085
6018	Ref.F2.CM.02.02CM_0016BBY.AY371158	0.075	800	400	2085
6019	Ref.F2.CM.02.02CM_0016BBY.AY371158	0.075	800	400	2485
6020	Ref.F2.CM.02.02CM_0016BBY.AY371158	0.075	800	400	2885
6021	Ref.F2.CM.02.02CM_0016BBY.AY371158	0.075	800	400	3285
6022	Ref.F2.CM.02.02CM_0016BBY.AY371158	0.075	800	400	3685
6023	Ref.F2.CM.02.02CM_0016BBY.AY371158	0.075	800	400	4085
6024	Ref.01_AE.AF.07.569M.GQ477441	0.075	800	400	2085
6025	Ref.01_AE.AF.07.569M.GQ477441	0.075	800	400	2485
6026	Ref.01_AE.AF.07.569M.GQ477441	0.075	800	400	2885
6027	Ref.01_AE.AF.07.569M.GQ477441	0.075	800	400	3285
6028	Ref.01_AE.AF.07.569M.GQ477441	0.075	800	400	3685
6029	Ref.01_AE.AF.07.569M.GQ477441	0.075	800	400	4085
6030	Ref.G.BE.96.DRCBL.AF084936	0.075	800	400	2085
6031	Ref.G.BE.96.DRCBL.AF084936	0.075	800	400	2485
6032	Ref.G.BE.96.DRCBL.AF084936	0.075	800	400	2885
6033	Ref.G.BE.96.DRCBL.AF084936	0.075	800	400	3285
6034	Ref.G.BE.96.DRCBL.AF084936	0.075	800	400	3685
6035	Ref.G.BE.96.DRCBL.AF084936	0.075	800	400	4085
6036	Ref.06_cpx.AU.96.BFP90.AF064699	0.075	800	400	2085
6037	Ref.06_cpx.AU.96.BFP90.AF064699	0.075	800	400	2485
6038	Ref.06_cpx.AU.96.BFP90.AF064699	0.075	800	400	2885
6039	Ref.06_cpx.AU.96.BFP90.AF064699	0.075	800	400	3285
6040	Ref.06_cpx.AU.96.BFP90.AF064699	0.075	800	400	3685
6041	Ref.06_cpx.AU.96.BFP90.AF064699	0.075	800	400	4085
6042	Ref.20_BG.CU.99.Cu103.AY586545	0.075	800	400	2085
6043	Ref.20_BG.CU.99.Cu103.AY586545	0.075	800	400	2485
6044	Ref.20_BG.CU.99.Cu103.AY586545	0.075	800	400	2885
6045	Ref.20_BG.CU.99.Cu103.AY586545	0.075	800	400	3285
6046	Ref.20_BG.CU.99.Cu103.AY586545	0.075	800	400	3685
6047	Ref.20_BG.CU.99.Cu103.AY586545	0.075	800	400	4085
6048	Ref.13_cpx.CM.02.02CM_A1394.DQ845388	0.075	800	400	2085
6049	Ref.13_cpx.CM.02.02CM_A1394.DQ845388	0.075	800	400	2485
6050	Ref.13_cpx.CM.02.02CM_A1394.DQ845388	0.075	800	400	2885
6051	Ref.13_cpx.CM.02.02CM_A1394.DQ845388	0.075	800	400	3285
6052	Ref.13_cpx.CM.02.02CM_A1394.DQ845388	0.075	800	400	3685
6053	Ref.13_cpx.CM.02.02CM_A1394.DQ845388	0.075	800	400	4085
6054	Ref.40_BF.BR.04.04BRRJ115.EU735538	0.075	800	400	2085
6055	Ref.40_BF.BR.04.04BRRJ115.EU735538	0.075	800	400	2485
6056	Ref.40_BF.BR.04.04BRRJ115.EU735538	0.075	800	400	2885
6057	Ref.40_BF.BR.04.04BRRJ115.EU735538	0.075	800	400	3285
6058	Ref.40_BF.BR.04.04BRRJ115.EU735538	0.075	800	400	3685
6059	Ref.40_BF.BR.04.04BRRJ115.EU735538	0.075	800	400	4085
6060	Ref.A1.AU.03.PS1044_Day0.DQ676872	0.075	800	400	2085
6061	Ref.A1.AU.03.PS1044_Day0.DQ676872	0.075	800	400	2485
6062	Ref.A1.AU.03.PS1044_Day0.DQ676872	0.075	800	400	2885
6063	Ref.A1.AU.03.PS1044_Day0.DQ676872	0.075	800	400	3285
6064	Ref.A1.AU.03.PS1044_Day0.DQ676872	0.075	800	400	3685
6065	Ref.A1.AU.03.PS1044_Day0.DQ676872	0.075	800	400	4085
6066	Ref.43_02G.SA.03.J11223.EU697904	0.075	800	400	2085
6067	Ref.43_02G.SA.03.J11223.EU697904	0.075	800	400	2485
