id	name	subtype_lanl
118326	F1.FR.2006.239odyssee.HQ718072	F1
99836	F1.GB.-.70257.GQ462099	F1
65045	F1.RO.2005.05RO4484.EU553185	F1
64948	F1.RO.2004.04RO2696.EU553088	F1
126475	F1.ES.2005.AMX82R05MRYC2005.JF929111	F1
137115	F1.BR.-.RJ2_0094_P09.JQ238200	F1
64926	F1.RO.2003.03RO3130.EU553066	F1
8595	F1.BR.1990.BZ163.AF447822	F1
100172	F1.GB.-.95087.GQ462470	F1
61274	F1.BR.2005.BR05SP233.EU189712	F1
47287	F1.CM.-.Cam8DBS.DQ869210	F1
126980	F1.ES.2011.X3097.JN010252	F1
128816	F1.BR.2009.BRGO4073.JN114166	F1
29726	F1.BR.2003.BR03SP35.AY643246	F1
100045	F1.GB.-.85518.GQ462323	F1
135689	F1.AO.2009.ANG51.JN937064	F1
107157	F1.BR.2007.BR07SP113.HM025321	F1
62497	F1.BR.2006.BRLUS2627.EU293509	F1
107337	F1.BR.2007.BR07SP57.HM025501	F1
64937	F1.RO.2004.04RO1905.EU553077	F1
85128	F1.BR.2006.08PR060668.FJ591523	F1
65092	F1.RO.2006.06RO1216.EU553232	F1
98379	F1.IT.2004.900104649455667.GQ400353	F1
97445	F1.AT.2004.140796984775080.GQ399041	F1
100669	F1.BR.2007.Dip022.GQ862327	F1
135664	F1.AO.2008.ANG25.JN937039	F1
136556	F1.RO.2003.1569_2003.JQ082987	F1
29711	F1.BR.2003.BR03SP110.AY643231	F1
60161	F1.RO.2006.06RO1890.EU032005	F1
137344	F1.RO.2007.202.JQ280905	F1
5327	F1.IT.1998.1449.AF295299	F1
111102	F1.BR.2009.BR09SP534.HM534040	F1
85217	F1.BR.2004.08RJ040140.FJ591612	F1
152532	F1.RO.-.SR19.JX966494	F1
161574	F1.CN.2007.cdbc27.KC352099	F1
41529	F1.BR.-.UD359.DQ156249	F1
84854	F1.BR.2005.08PR050219.FJ591249	F1
137047	F1.BR.-.PE2_0064_P09.JQ238131	F1
137336	F1.RO.2006.194.JQ280897	F1
136608	F1.RO.2007.1933_2007.JQ083039	F1
64803	F1.RO.2005.05RO2756.EU552943	F1
64898	F1.RO.2003.03RO2450.EU553038	F1
107179	F1.BR.2007.BR07SP14.HM025343	F1
136620	F1.RO.2007.3160_2007.JQ083051	F1
136631	F1.RO.2008.4638_2008.JQ083062	F1
108743	F1.BR.2007.BREPM3672_07.HM118475	F1
65130	F1.RO.2005.05RO4289.EU553270	F1
136576	F1.RO.2004.590_2004.JQ083007	F1
65027	F1.RO.2005.05RO4063.EU553167	F1
107199	F1.BR.2007.BR07SP174.HM025363	F1
64982	F1.RO.2005.05RO3059.EU553122	F1
65063	F1.RO.2006.06RO4216.EU553203	F1
85603	F1.BR.2003.RES307.FJ591998	F1
148774	F1.RO.2007.EHR-06554.JX299652	F1
136634	F1.RO.2007.4643_2007.JQ083065	F1
64880	F1.RO.2003.03RO2074.EU553020	F1
782	F1.JP.-.patient_50.AB442242	F1
60514	F1.AO.2001.01AOHM186.EU068396	F1
85135	F1.BR.2006.08PR060707RRJ.FJ591530	F1
64847	F1.RO.2003.03RO1351.EU552987	F1
65078	F1.RO.2006.06RO416.EU553218	F1
136564	F1.RO.2004.2303_2004.JQ082995	F1
107004	F1.BR.2006.BR06SP654.HM025168	F1
137058	F1.BR.-.RJ2_0070_P09.JQ238142	F1
107263	F1.BR.2007.BR07SP388.HM025427	F1
65070	F1.RO.2006.06RO149.EU553210	F1
141080	F1.BR.1998.98BRRS11.JQ619550	F1
47748	F1.FR.2003.1182_48_3270_20030703.DQ878175	F1
107010	F1.BR.2006.BR06SP671.HM025174	F1
137077	F1.BR.-.PE2_0066_P09.JQ238162	F1
126950	F1.ES.2010.X2870.JN010220	F1
12335	F1.CD.2002.02CD_KBS154.AM041021	F1
136909	F1.BR.-.PE2_0009_P09.JQ237993	F1
80142	F1.BR.2003.RENA654.FJ405122	F1
48277	F1.IT.2003.1182_48_6119_20030924.DQ878705	F1
98295	F1.AT.2004.842852494229438.GQ400234	F1
137118	F1.BR.-.SP2_0068_P09.JQ238203	F1
61281	F1.BR.2005.BR05SP565.EU189719	F1
64936	F1.RO.2004.04RO1900.EU553076	F1
86900	F1.BR.2003.BRGOMI793.FJ784206	F1
80157	F1.BR.2003.RENA511.FJ405146	F1
98384	F1.PL.2004.901794101606268.GQ400359	F1
64823	F1.RO.2003.03RO773.EU552963	F1
107329	F1.BR.2007.BR07SP497.HM025493	F1
100660	F1.BR.2007.Dip006.GQ862318	F1
64921	F1.RO.2003.03RO2976.EU553061	F1
85732	F1.BR.2007.BRGO3148.FJ594180	F1
99988	F1.GB.-.81171.GQ462263	F1
130383	F1.CZ.-.126728PL2.JN229219	F1
61293	F1.BR.2006.BR06SP517.EU189731	F1
65013	F1.RO.2005.05RO3713.EU553153	F1
64952	F1.RO.2004.04RO2817.EU553092	F1
64870	F1.RO.2003.03RO1868.EU553010	F1
129604	F1.BR.2008.EP408.JN195964	F1
126969	F1.ES.2010.X3066.JN010239	F1
107176	F1.BR.2007.BR07SP137.HM025340	F1
64882	F1.RO.2003.03RO2084.EU553022	F1
85231	F1.BR.2004.08RJ040155.FJ591626	F1
98051	F1.PT.2003.648116762894645.GQ399904	F1
135676	F1.AO.2009.ANG38.JN937051	F1
98018	F1.IT.2004.616131487477624.GQ399853	F1
30926	F1.BR.1999.BREPMPOL025.AY771388	F1
84770	F1.BR.2006.02PE060824RRJ.FJ591164	F1
78854	F1.DE.2002.1417.FJ183607	F1
136566	F1.RO.2004.304_2004.JQ082997	F1
137358	F1.RO.2008.218.JQ280919	F1
152555	F1.RO.-.SR41.JX966517	F1
65069	F1.RO.2006.06RO145.EU553209	F1
20762	F1.BR.-.tvsp22.AY145832	F1
136995	F1.BR.-.PE2_0053_P09.JQ238079	F1
65094	F1.RO.2006.06RO1317.EU553234	F1
64845	F1.RO.2003.03RO1331.EU552985	F1
137326	F1.RO.2005.182.JQ280887	F1
41550	F1.BR.-.IVDU008.DQ156270	F1
64965	F1.RO.2004.04RO4280.EU553105	F1
130282	F1.CZ.-.126728PL1.JN229116	F1
106917	F1.BR.2006.BR06SP1151.HM025081	F1
129236	F1.IT.-.Pt11bl.JN163908	F1
64917	F1.RO.2003.03RO2839.EU553057	F1
99936	F1.GB.-.77391.GQ462204	F1
31022	F1.BR.1999.BREPMPOL136.AY771484	F1
47329	F1.BE.2003.1182_48_1218_20030701.DQ877756	F1
84604	F1.BR.2007.BRGO3042.FJ548818	F1
88698	F1.BR.2003.03BR_FPS_082.FJ967036	F1
88269	F1.AO.2006.AO_06_121.FJ900265	F1
41556	F1.BR.-.IVDU074.DQ156277	F1
84829	F1.BR.2004.08PR040193.FJ591223	F1
65047	F1.RO.2005.05RO4533.EU553187	F1
152528	F1.RO.-.SR15.JX966490	F1
60164	F1.RO.2006.06RO1890.EU032008	F1
163965	F1.AR.2009.P102BOE.KC534947	F1
64943	F1.RO.2004.04RO2182.EU553083	F1
102841	F1.BR.2005.42.GU288754	F1
26177	F1.BR.-.RES064.AY390214	F1
64978	F1.RO.2005.05RO2969.EU553118	F1
136597	F1.RO.2007.1572_2007.JQ083028	F1
136626	F1.RO.2007.4175_2007.JQ083057	F1
136927	F1.BR.-.RJ2_0013_P09.JQ238011	F1
24968	F1.IT.2000.Coc44.AY359521	F1
85523	F1.BR.2003.RES177.FJ591918	F1
85957	F1.GB.2003.TVC_52_2.FJ645442	F1
136603	F1.RO.2007.1679_2007.JQ083034	F1
61277	F1.BR.2005.BR05SP524.EU189715	F1
106771	F1.BR.2005.BR05SP531.HM024935	F1
136580	F1.RO.2004.842_2004.JQ083011	F1
136599	F1.RO.2007.1636_2007.JQ083030	F1
149766	F1.RO.2007.EHR-83444.JX300955	F1
126977	F1.ES.2011.X3091.JN010249	F1
129238	F1.IT.-.Pt11w12b.JN163910	F1
160891	F1.RO.2007.4272943.KC340129	F1
53105	F1.BR.2003.01CEB090.EF150629	F1
86883	F1.BR.2003.BRGOMI771.FJ784189	F1
65011	F1.RO.2005.05RO3628.EU553151	F1
64897	F1.RO.2003.03RO2444.EU553037	F1
61273	F1.BR.2005.BR05SP182.EU189711	F1
94101	F1.ES.2006.PPT62.GQ241093	F1
20758	F1.BR.-.tvgg27.AY145828	F1
65097	F1.RO.2006.06RO1480.EU553237	F1
136560	F1.RO.2004.2093_2004.JQ082991	F1
100144	F1.GB.-.92635.GQ462435	F1
137350	F1.RO.2008.210.JQ280911	F1
65080	F1.RO.2006.06RO419.EU553220	F1
101453	F1.BR.2007.BR49FS.GU121198	F1
29697	F1.BR.2002.BR02SP235.AY643217	F1
137369	F1.RO.2003.374.JQ280930	F1
149132	F1.RO.2007.EHR-34465.JX300123	F1
152567	F1.RO.-.SR63.JX966529	F1
80177	F1.BR.2002.RENA332.FJ405177	F1
100751	F1.BR.2008.EI088.GQ864228	F1
160894	F1.RO.2007.4396273.KC340132	F1
161525	F1.CO.2010.5385-28112336.KC340888	F1
64945	F1.RO.2004.04RO2415.EU553085	F1
4201	F1.RO.1997.97R105.AF204046	F1
129657	F1.BR.2010.EP519.JN196017	F1
108398	F1.PT.2007.PTCBR_131.HM102349	F1
64886	F1.RO.2003.03RO2186.EU553026	F1
80166	F1.BR.2003.RENA569.FJ405166	F1
129541	F1.BR.2006.EP294.JN195901	F1
134480	F1.AR.2007.204754.JN671350	F1
107361	F1.BR.2008.BR08SP20.HM025525	F1
152534	F1.RO.-.SR2.JX966496	F1
84774	F1.BR.2006.02PE060841RRJ.FJ591168	F1
126978	F1.ES.2010.X3092.JN010250	F1
61289	F1.BR.2006.BR06SP130.EU189727	F1
64977	F1.RO.2005.05RO2829.EU553117	F1
64987	F1.RO.2005.05RO3321.EU553127	F1
88267	F1.AO.2006.AO_06_043.FJ900263	F1
65008	F1.RO.2005.05RO3606.EU553148	F1
136562	F1.RO.2004.2165_2004.JQ082993	F1
137378	F1.RO.2003.388.JQ280939	F1
129602	F1.BR.2008.EP404.JN195962	F1
64872	F1.RO.2003.03RO1922.EU553012	F1
29706	F1.BR.2002.BR02SP56.AY643226	F1
11952	F1.FR.2001.01FR_BAR_714.AJ577734	F1
80172	F1.BR.2003.RENA626.FJ405172	F1
61296	F1.BR.2006.BR06SP561.EU189734	F1
86911	F1.BR.2003.BRGOMI813.FJ784217	F1
135651	F1.AO.2008.ANG11.JN937026	F1
22282	F1.BR.-.BR57.AY214073	F1
12738	F1.GA.-.MKK24.AM903431	F1
64814	F1.RO.2003.03RO519.EU552954	F1
133505	F1.AR.2005.175786.JN670373	F1
136602	F1.RO.2007.1651_2007.JQ083033	F1
64832	F1.RO.2003.03RO870.EU552972	F1
136563	F1.RO.2004.2301_2004.JQ082994	F1
64808	F1.RO.2003.03RO332.EU552948	F1
136575	F1.RO.2004.530_2004.JQ083006	F1
64925	F1.RO.2003.03RO3120.EU553065	F1
136591	F1.RO.2007.1104_2007.JQ083022	F1
65060	F1.RO.2005.05RO8317vb.EU553200	F1
64906	F1.RO.2003.03RO2521.EU553046	F1
65122	F1.RO.2007.07RO791.EU553262	F1
36618	F1.IT.-.1271_645A.AY995469	F1
78804	F1.DE.2003.2149.FJ183557	F1
126959	F1.ES.2010.X2986.JN010229	F1
55891	F1.BR.2005.BR05SC302.EF379175	F1
107189	F1.BR.2007.BR07SP153.HM025353	F1
30995	F1.BR.1999.BREPMPOL105.AY771457	F1
30956	F1.BR.1999.BREPMPOL064.AY771418	F1
65125	F1.RO.2007.07RO1112.EU553265	F1
137370	F1.RO.2003.378.JQ280931	F1
100706	F1.BR.2008.EI034.GQ864182	F1
107294	F1.BR.2007.BR07SP45.HM025458	F1
152533	F1.RO.-.SR1init.JX966495	F1
107185	F1.BR.2007.BR07SP147.HM025349	F1
137374	F1.RO.2003.383.JQ280935	F1
88265	F1.AO.2006.AO_06_020.FJ900261	F1
133232	F1.AR.2005.165415.JN670100	F1
47288	F1.CM.-.Cam8PL.DQ869211	F1
76839	F1.ES.2007.P1603_1.EU822712	F1
80653	F1.AR.-.ARG2795.FJ480321	F1
136632	F1.RO.2007.4639_2007.JQ083063	F1
149810	F1.CY.2007.EHR-86876.JX301011	F1
98286	F1.IT.2004.836030524943632.GQ400222	F1
64996	F1.RO.2005.05RO3445.EU553136	F1
152545	F1.RO.-.SR30.JX966507	F1
65065	F1.RO.2006.06RO70.EU553205	F1
136595	F1.RO.2008.1345_2008.JQ083026	F1
85184	F1.BR.2004.08RJ04095.FJ591579	F1
126981	F1.ES.2011.X3100.JN010253	F1
65003	F1.RO.2005.05RO3547.EU553143	F1
137006	F1.BR.-.SP2_0029_P09.JQ238090	F1
65071	F1.RO.2006.06RO168.EU553211	F1
64802	F1.RO.2005.05RO209.EU552942	F1
65075	F1.RO.2006.06RO347vb.EU553215	F1
64922	F1.RO.2003.03RO3035.EU553062	F1
64811	F1.RO.2003.03RO500.EU552951	F1
142716	F1.SE.2008.SE_21_2008.JQ698680	F1
55879	F1.BR.2005.BR05RS604.EF379163	F1
137356	F1.RO.2008.216.JQ280917	F1
113883	F1.BR.2009.007_BEH.HQ127501	F1
121995	F1.CV.2005.05HANCV3.JF267474	F1
47365	F1.BE.2003.1182_48_1271_20030923.DQ877792	F1
89726	F1.CH.2005.PHI_2.GQ131597	F1
84778	F1.BR.2006.02PE060848RRJ.FJ591172	F1
20756	F1.BR.-.tvgg18.AY145826	F1
86860	F1.BR.2003.BRGO733.FJ784166	F1
149923	F1.BE.2007.EHR-99469.JX301158	F1
137346	F1.RO.2007.204.JQ280907	F1
108722	F1.BR.2007.BREPM3509_07.HM118435	F1
137372	F1.RO.2003.381.JQ280933	F1
48322	F1.IT.2003.1182_48_6178_20030731.DQ878750	F1
98477	F1.PT.2004.968446507268553.GQ400485	F1
65005	F1.RO.2005.05RO3582.EU553145	F1
85896	F1.BR.2007.BRGO3082.FJ638437	F1
137342	F1.RO.2007.200.JQ280903	F1
60159	F1.RO.2006.06RO1890.EU032003	F1
65073	F1.RO.2006.06RO222.EU553213	F1
65036	F1.RO.2005.05RO4285.EU553176	F1
136607	F1.RO.2007.1883_2007.JQ083038	F1
126949	F1.ES.2010.X2868.JN010219	F1
135669	F1.AO.2009.ANG31.JN937044	F1
111239	F1.BR.2009.BR09SP351.HM534177	F1
80178	F1.BR.2002.RENA191.FJ405178	F1
100147	F1.GB.-.92966.GQ462438	F1
64821	F1.RO.2003.03RO751.EU552961	F1
64969	F1.RO.2004.04RO4680.EU553109	F1
137053	F1.BR.-.PE2_0071_P09.JQ238137	F1
98257	F1.AT.2004.812654331674614.GQ400186	F1
64842	F1.RO.2003.03RO1298.EU552982	F1
29725	F1.BR.2003.BR03SP270.AY643245	F1
36887	F1.BR.1998.2825.AY999467	F1
65091	F1.RO.2006.06RO1191.EU553231	F1
126953	F1.ES.2010.X2898.JN010223	F1
99817	F1.GB.-.69220.GQ462080	F1
111570	F1.BR.2008.BRTO0966.HM583580	F1
53106	F1.BR.2003.01CEB092.EF150630	F1
84946	F1.BR.2005.08PR050313.FJ591341	F1
136904	F1.BR.-.PE2_0004_P09.JQ237988	F1
22228	F1.BR.2001.BRC1533POL.AY213527	F1
80168	F1.BR.2002.RENA272.FJ405168	F1
64972	F1.RO.2005.05RO8828.EU553112	F1
126964	F1.ES.2010.X3023.JN010234	F1
4200	F1.RO.1996.96R97.AF204045	F1
29727	F1.BR.2003.BR03SP36.AY643247	F1
64860	F1.RO.2003.03RO1609.EU553000	F1
64902	F1.RO.2003.03RO2500.EU553042	F1
128781	F1.BR.2008.BRGO4027.JN114131	F1
100215	F1.GB.-.99286.GQ462517	F1
11343	F1.FR.1999.99FR_MP1443.AJ287042	F1
152566	F1.RO.-.SR61.JX966528	F1
136644	F1.RO.2007.4887_2007.JQ083075	F1
46390	F1.MZ.2004.04MZUNIV49.DQ660131	F1
137380	F1.DE.2003.391.JQ280941	F1
86891	F1.BR.2003.BRGOMI783.FJ784197	F1
64958	F1.RO.2004.04RO3498.EU553098	F1
64805	F1.RO.2005.05RO4727.EU552945	F1
137375	F1.RO.2003.384.JQ280936	F1
65018	F1.RO.2005.05RO3836.EU553158	F1
65034	F1.RO.2005.05RO4207.EU553174	F1
137365	F1.RO.2003.368.JQ280926	F1
136856	F1.BR.-.RJ2_0014_P09.JQ237940	F1
64881	F1.RO.2003.03RO2075.EU553021	F1
137351	F1.RO.2008.211.JQ280912	F1
29688	F1.BR.2002.BR02SP117.AY643208	F1
65123	F1.RO.2007.07RO846.EU553263	F1
136963	F1.BR.-.SP2_0026_P09.JQ238047	F1
152556	F1.RO.-.SR42.JX966518	F1
111137	F1.BR.2009.BR09SP92.HM534075	F1
61297	F1.BR.2006.BR06SP677.EU189735	F1
126965	F1.ES.2010.X3026.JN010235	F1
61690	F1.BE.2003.BnZF6TDt0sAhGBo.EU248532	F1
64984	F1.RO.2005.05RO3106.EU553124	F1
29731	F1.BR.2003.BR03SP87.AY643251	F1
76711	F1.ES.2005.P1146_1.EU822584	F1
124944	F1.BR.2008.BRMS48.JF342299	F1
64863	F1.RO.2003.03RO1675.EU553003	F1
132616	F1.AR.2003.130299.JN669482	F1
51433	F1.BR.2006.06BRSQ92.EF042688	F1
698	F1.JP.-.patient_477.AB356430	F1
30992	F1.BR.1999.BREPMPOL102.AY771454	F1
136629	F1.RO.2008.4635_2008.JQ083060	F1
4203	F1.RO.1997.97R103.AF204048	F1
65040	F1.RO.2005.05RO4365.EU553180	F1
136860	F1.BR.-.RJ2_0015_P09.JQ237944	F1
152529	F1.RO.-.SR16.JX966491	F1
136633	F1.RO.2007.4642_2007.JQ083064	F1
50575	F1.BR.2004.04BRSAP07.DQ899704	F1
100025	F1.GB.-.83898.GQ462303	F1
64957	F1.RO.2004.04RO3316.EU553097	F1
137233	F1.FR.2007.DES.JQ250596	F1
99774	F1.GB.-.66023.GQ462037	F1
160895	F1.RO.2008.4414833.KC340133	F1
64865	F1.RO.2003.03RO1692.EU553005	F1
136617	F1.RO.2007.3004_2007.JQ083048	F1
50580	F1.BR.2004.04BRSAP13.DQ899709	F1
106889	F1.BR.2006.BR06SP1065.HM025053	F1
64899	F1.RO.2003.03RO2458.EU553039	F1
64956	F1.RO.2004.04RO3312.EU553096	F1
65084	F1.RO.2006.06RO613.EU553224	F1
64999	F1.RO.2005.05RO3459.EU553139	F1
64810	F1.RO.2003.03RO424.EU552950	F1
152542	F1.RO.-.SR27.JX966504	F1
148712	F1.RO.2007.EHR-01792.JX299571	F1
137026	F1.BR.-.RJ2_0059_P09.JQ238110	F1
64975	F1.RO.2005.05RO2610.EU553115	F1
5311	F1.IT.1998.1292.AF295282	F1
29712	F1.BR.2003.BR03SP111.AY643232	F1
61264	F1.BR.2005.BR05SP82.EU189702	F1
89392	F1.SN.2003.923hald.FN599757	F1
106902	F1.BR.2006.BR06SP1088.HM025066	F1
62194	F1.BR.2004.BR04SP37.EU258076	F1
111229	F1.BR.2009.BR09SP339.HM534167	F1
61634	F1.BE.2003.791648281409342.EU248476	F1
137345	F1.RO.2007.203.JQ280906	F1
124932	F1.BR.2008.BRMS33.JF342287	F1
137368	F1.RO.2003.373.JQ280929	F1
64876	F1.RO.2003.03RO2013.EU553016	F1
4204	F1.RO.1997.97R99.AF204049	F1
84875	F1.BR.2005.08PR050241.FJ591270	F1
88773	F1.BR.2005.05BR_FPS_179.FJ967111	F1
94102	F1.ES.2006.PPT64.GQ241095	F1
125183	F1.BR.2006.RS112.JF487884	F1
65115	F1.RO.2007.07RO1818.EU553255	F1
64887	F1.RO.2003.03RO2226.EU553027	F1
85401	F1.BR.2006.08RJ060682.FJ591796	F1
65111	F1.RO.2006.06RO2170.EU553251	F1
88268	F1.AO.2006.AO_06_066.FJ900264	F1
34799	F1.BR.2002.BR02SP189.AY877216	F1
80154	F1.BR.2002.RENA304.FJ405138	F1
80155	F1.BR.2002.RENA362.FJ405143	F1
136613	F1.RO.2007.2368_2007.JQ083044	F1
137046	F1.BR.-.PE2_0060_P09.JQ238130	F1
52387	F1.AR.2003.F018.EF120082	F1
64859	F1.RO.2003.03RO1584.EU552999	F1
36869	F1.BR.1998.2517.AY999449	F1
29717	F1.BR.2003.BR03SP164.AY643237	F1
65055	F1.RO.2005.05RO5046.EU553195	F1
29732	F1.BR.2003.BR03SP90.AY643252	F1
64841	F1.RO.2003.03RO1284.EU552981	F1
29695	F1.BR.2002.BR02SP226.AY643215	F1
161203	F1.RO.2009.6277487.KC340499	F1
50557	F1.BR.2004.04BRRJ147.DQ899686	F1
64878	F1.RO.2003.03RO2050.EU553018	F1
136578	F1.RO.2004.634_2004.JQ083009	F1
65124	F1.RO.2007.07RO873.EU553264	F1
97902	F1.IT.2003.526879384957935.GQ399702	F1
64900	F1.RO.2003.03RO2462.EU553040	F1
29696	F1.BR.2002.BR02SP234.AY643216	F1
62495	F1.BR.2006.BRLUS2705.EU293507	F1
135260	F1.BO.1996.96BOSC09.JN710763	F1
88765	F1.BR.2004.04BR_FPS_170.FJ967103	F1
107131	F1.BR.2006.BR06SP978.HM025295	F1
64812	F1.RO.2003.03RO505.EU552952	F1
89739	F1.CH.2005.PHI_22.GQ131610	F1
137331	F1.RO.2006.189.JQ280892	F1
80169	F1.BR.2003.RENA446.FJ405169	F1
129610	F1.BR.2008.EP419.JN195970	F1
136569	F1.RO.2003.3610_2003.JQ083000	F1
127265	F1.BR.2005.J349_PR_RT.JN010732	F1
61288	F1.BR.2006.BR06SP119.EU189726	F1
85269	F1.BR.2006.08RJ060470.FJ591664	F1
137338	F1.RO.2006.196.JQ280899	F1
116539	F1.BR.2003.BREPM1019_V1.HQ585028	F1
97364	F1.IT.2005.pFudSZ57kBwZUpA.GQ398920	F1
65061	F1.RO.2005.05RO8392vb.EU553201	F1
64989	F1.RO.2005.05RO3370.EU553129	F1
48304	F1.IT.2003.1182_48_6156_20030701.DQ878732	F1
64985	F1.RO.2005.05RO3141.EU553125	F1
107056	F1.BR.2006.BR06SP851.HM025220	F1
26176	F1.BR.-.RES045.AY390213	F1
103204	F1.ES.2009.X2657_1.GU326163	F1
47341	F1.BE.2003.1182_48_1245_20030414.DQ877768	F1
65029	F1.RO.2005.05RO4106.EU553169	F1
85263	F1.BR.2005.08RJ050464.FJ591658	F1
65101	F1.RO.2006.06RO1801.EU553241	F1
85298	F1.BR.2006.08RJ060501.FJ591693	F1
137329	F1.RO.2006.186.JQ280890	F1
153219	F2.CM.2008.HJ3016.JX982981	F2
78857	F2.DE.2002.1320.FJ183610	F2
74819	F2.CM.2003.693_12.EU618282	F2
98321	F2.NO.2005.864040904826818.GQ400272	F2
99595	F2.CM.2002.CMNYU124_15_11.GQ432932	F2
61691	F2.BE.2003.CmjpxSu9Tk4fGi7.EU248533	F2
26956	F2.CM.-.Recomb_ABB26.AY444296	F2
88414	F2.NG.-.ZZQ242.FJ931229	F2
62949	F2.ML.2006.BKO_891.EU330653	F2
74676	F2.CM.2004.282_6.EU618139	F2
74985	F2.CM.2001.A1785.EU618450	F2
119106	F2.CM.2007.SK3035_PI.HQ864360	F2
10725	F2.GQ.-.GM380.AF529929	F2
11276	F2.CM.1998.98CM_MP969.AJ286975	F2
80610	F2.CM.1996.ABB033_96.FJ480278	F2
74639	F2.CM.2004.172_8.EU618102	F2
74839	F2.CM.2004.811_26.EU618302	F2
75006	F2.CM.1999.AB1065.EU618471	F2
119108	F2.CM.2007.SK6035_PI.HQ864362	F2
74869	F2.CM.2004.94_26.EU618332	F2
135594	F2.CM.2007.3351.JN885672	F2
101873	F2.CM.2007.CDL85.GU191615	F2
74641	F2.CM.2003.173_30.EU618104	F2
150445	F2.ES.2008.08SP513399.JX428554	F2
74627	F2.CM.2003.147_19.EU618090	F2
150443	F2.ES.2008.08SP502381.JX428552	F2
150435	F2.ES.2005.05SP88845.JX428540	F2
11278	F2.CM.1998.98CM_MP1035.AJ286977	F2
119110	F2.CM.2007.SK9032_PI.HQ864364	F2
99601	F2.CM.2002.CMNYU124_15_25.GQ432938	F2
99586	F2.CM.2001.CMNYU124_0_18.GQ432923	F2
96567	F2.CM.2006.06CM06ARC076.GQ344961	F2
58517	F2.CH.2003.1313047.EF449815	F2
149977	F2.FR.2008.308_F_0_BICHQT.JX425429	F2
150015	F2.FR.2008.346_F_1_TENION.JX425467	F2
10719	F2.GQ.-.GM116.AF529923	F2
11184	F2.FR.1997.MP_798.AJ270562	F2
97628	F2.NO.2005.312470513426948.GQ399317	F2
74857	F2.CM.2002.884_33.EU618320	F2
74784	F2.CM.2002.564_9.EU618247	F2
99584	F2.CM.2001.CMNYU124_0_13.GQ432921	F2
149982	F2.FR.2008.313_F_0_RENNES.JX425434	F2
99594	F2.CM.2001.CMNYU124_0_11.GQ432931	F2
41692	F2.BE.1987.VI64.DQ177219	F2
74593	F2.CM.2003.0031_1.EU618056	F2
51152	F2.CM.2004.04CMYD_71.DQ990434	F2
99596	F2.CM.2002.CMNYU124_15_5.GQ432933	F2
86469	F2.CM.2006.Cameroon_51.FJ688257	F2
99593	F2.CM.2001.CMNYU124_0_9.GQ432930	F2
149976	F2.FR.2008.307_F_0_BICHQT.JX425428	F2
47744	F2.FR.2003.1182_48_3266_20030729.DQ878171	F2
78852	F2.DE.2002.1236.FJ183605	F2
74705	F2.CM.2003.39_16.EU618168	F2
137174	F2.CM.2006.SK1017_PI.JQ250537	F2
99583	F2.CM.2001.CMNYU124_0_5.GQ432920	F2
74644	F2.CM.2003.179_22.EU618107	F2
99603	F2.CM.2002.CMNYU124_15_17.GQ432940	F2
150009	F2.FR.2008.340_F_1_LYON.JX425461	F2
74951	F2.CM.2001.A1699.EU618415	F2
80605	F2.CM.1996.ABB026_96.FJ480273	F2
99602	F2.CM.2002.CMNYU124_15_19.GQ432939	F2
122025	F2.CM.2007.795_CIRCB.JF273937	F2
99607	F2.CM.2002.CMNYU124_15_12.GQ432944	F2
99599	F2.CM.2002.CMNYU124_15_14.GQ432936	F2
143276	F2.CM.2010.CIRCB-11096.JQ796179	F2
11182	F2.FR.1997.MP_652.AJ270560	F2
21442	F2.CM.-.29.AY204321	F2
102084	F2.CM.2002.CK1_24.GU207066	F2
116402	F2.GA.2008.Gab052047.HQ541918	F2
143222	F2.CM.2009.CIRCB-9470.JQ796125	F2
94026	F2.ES.2005.PN6.GQ240950	F2
137227	F2.CD.2007.DRC_810_INT2s_INT2as.JQ250590	F2
116420	F2.GA.2008.Gab082183.HQ541936	F2
74720	F2.CM.2004.438_52.EU618183	F2
99606	F2.CM.2002.CMNYU124_15_10.GQ432943	F2
51114	F2.CM.2004.04CMYD_23.DQ990396	F2
99600	F2.CM.2002.CMNYU124_15_6.GQ432937	F2
11274	F2.CM.1997.97CM_MP652.AJ286973	F2
74987	F2.CM.2001.A1787.EU618452	F2
51148	F2.CM.2004.04CMYD_66.DQ990430	F2
74831	F2.CM.2004.75_32.EU618294	F2
74772	F2.CM.2003.537_32.EU618235	F2
12575	F2.CM.2002.CK2_76.AM279447	F2
151697	F2.CH.2008.40015.JX451940	F2
151668	F2.CH.2008.41930.JX451911	F2
101847	F2.CM.2007.CYN418.GU191589	F2
135241	F2.GA.2008.Gab091022.JN705005	F2
149975	F2.FR.2008.306_F_0_BICHQT.JX425427	F2
63125	F2.ML.2006.SGO_96.EU330836	F2
151634	F2.CH.2008.42241.JX451877	F2
80619	F2.CM.1996.ABB66_96.FJ480287	F2
137228	F2.CD.2007.DRC_469_INT2s_INT2as.JQ250591	F2
151707	F2.CH.2008.41936.JX451950	F2
62005	F2.ES.2006.06SP7_311317.EU255380	F2
119107	F2.CM.2007.SK4006_PI.HQ864361	F2
99581	F2.CM.2002.CMNYU124_15_8.GQ432918	F2
99587	F2.CM.2001.CMNYU124_0_23.GQ432924	F2
11272	F2.CM.1997.97CM_MP576.AJ286971	F2
