reference	major subtype found	log_likelihood of the reference subtype
6791,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.07-4	D	-5074.337909494282
4487,Ref.05_DF.BE.x.VI1310.AF193253,0.04-2	05_DF	-5005.917099822564
9726,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.05-5	46_BF	-4978.899903244406
15242,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.09-1	12_BF	-5086.052717438094
2527,Ref.32_06A1.EE.01.EE0369.AY535660,0.01-4	06_cpx	-4949.035190532621
5369,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.06-3	D	-5059.550667584017
2550,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.01-5	A1	-4908.869940131873
2376,Ref.12_BF.AR.99.ARMA159.AF385936,0.01-4	12_BF	-4832.568373787325
15508,Ref.08_BC.CN.06.nx2.HM067748,0.06-4	08_BC	-5057.155180374115
14789,Ref.07_BC.CN.98.98CN009.AF286230,0.09-2	C	-5127.518753424968
11190,Ref.18_cpx.CU.99.CU14.AY586541,0.1-9	B	-5167.097315442032
15362,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.03-7	11_cpx	-4882.871669894861
15797,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.06-7	F1	-5037.316059779085
709,Ref.03_AB.RU.97.KAL153_2.AF193276,0.04-8	03_AB	-4887.397365411281
11879,Ref.14_BG.ES.00.X605.AF450096,0.03-9	14_BG	-4904.246348956914
9882,Ref.A1.RW.92.92RW008.AB253421,0.1-1	A1	-5110.959295775306
13037,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.03-6	40_BF	-4958.4132763120815
1873,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.02-3	39_BF	-4896.884356402181
8856,Ref.29_BF.BR.99.BREPM11948.DQ085871,0.05-0	29_BF	-4999.482201320279
12051,Ref.23_BG.CU.03.CB118.AY900571,0.03-0	B	-4948.656418529829
493,Ref.21_A2D.KE.99.KER2003.AF457051,0.04-9	21_A2D	-4946.4903441555025
9507,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.05-4	13_cpx	-5042.884386226923
14433,Ref.C.BR.92.BR025_d.U52953,0.09-4	C	-5093.948650262354
9653,Ref.C.ZA.04.04ZASK146.AY772699,0.05-5	C	-4977.496417619027
2884,Ref.33_01B.ID.07.JKT194_C.AB547464,0.01-3	33_01B	-4846.282148431798
11916,Ref.J.CM.04.04CMU11421.GU237072,0.03-9	J	-4843.735408654408
10255,Ref.C.ET.86.ETH2220.U46016,0.1-3	C	-5094.746625582511
14073,Ref.H.GB.00.00GBAC4001.FJ711703,0.09-6	H	-4987.333320050168
9899,Ref.F1.FR.96.96FR_MP411.AJ249238,0.1-1	F1	-5063.9698311431475
15060,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.09-0	D	-5073.625348945251
2513,Ref.C.ET.86.ETH2220.U46016,0.01-4	C	-4874.743159731769
7375,Ref.20_BG.CU.99.Cu103.AY586545,0.07-0	G	-5088.185982490815
3230,Ref.37_cpx.CM.97.CM53392.AF377957,0.01-1	37_cpx	-4914.437946004939
13563,Ref.49_cpx.GM.03.N26677.HQ385479,0.06-1	D	-4862.931536665941
12046,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.03-0	25_cpx	-4930.172416229623
4232,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.03-3	02_AG	-4811.312651547316
10957,Ref.C.BR.92.BR025_d.U52953,0.1-6	C	-5096.912854115245
11097,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.1-9	01_AE	-5109.184967076342
8412,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.07-9	C	-5060.396667078822
12609,Ref.F1.BR.93.93BR020_1.AF005494,0.06-2	F1	-5002.144766469558
6424,Ref.02_AG.NG.x.IBNG.L39106,0.08-5	02_AG	-5072.0882352331255
2587,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.01-5	13_cpx	-4909.880448014802
15061,Ref.G.BE.96.DRCBL.AF084936,0.09-0	G	-5052.24132943579
9694,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.05-5	F2	-4835.933648081615
8404,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.07-9	01_AE	-5090.643145636563
10200,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.1-3	F1	-5084.482503408904
6337,Ref.18_cpx.CM.97.CM53379.AF377959,0.08-5	C	-5100.000619448733
12152,Ref.46_BF.BR.01.01BR087.DQ358801,0.03-0	F1	-4920.489355619225
10859,Ref.J.SE.93.SE9280_7887.AF082394,0.1-7	D	-5170.353331981209
8704,Ref.11_cpx.CM.95.95CM_1816.AF492624,0.05-3	11_cpx	-4992.705718368062
7441,Ref.C.ZA.04.04ZASK146.AY772699,0.07-1	C	-5024.645634524376
230,Ref.47_BF.ES.08.X2457_2.FJ670529,0.02-9	47_BF	-4927.1571402438285
6035,Ref.10_CD.TZ.96.96TZ_BF110.AF289550,0.08-7	D	-5109.582084066036
10181,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.1-3	01_AE	-5138.052140895564
5428,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.08-3	F2	-4910.054840892218
3372,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.01-8	06_cpx	-4914.781600965095
2420,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.01-4	10_CD	-4869.288529993251
4946,Ref.09_cpx.US.99.99DE4057.AY093607,0.08-9	09_cpx	-4946.924663690577
451,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.02-8	39_BF	-4900.206060146874
6241,Ref.12_BF.AR.97.A32989.AF408630,0.08-6	12_BF	-5024.891604766823
11701,Ref.G.KE.93.HH8793_12_1.AF061641,0.03-8	G	-4912.371426430788
9190,Ref.16_A2D.KE.91.KNH1271.AY945736,0.05-6	A1	-5023.037863328643
267,Ref.24_BG.CU.03.CB378.AY900574,0.02-9	24_BG	-4936.398663671654
14597,Ref.D.CD.83.ELI.K03454,0.09-5	D	-5070.858438099743
6837,Ref.23_BG.CU.03.CB118.AY900571,0.07-5	D	-5092.117557286745
7485,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.07-1	C	-5117.292734621457
11728,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.03-8	11_cpx	-4900.855879274216
12369,Ref.F2.CM.95.95CM_MP257.AJ249237,0.03-2	F2	-4902.842491258383
14512,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.09-4	B	-5132.615977544902
13334,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.06-8	09_cpx	-5025.646412512416
2395,Ref.D.UG.94.94UG114.U88824,0.01-4	D	-4840.707137791505
5033,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.08-9	B	-5105.032944849028
4640,Ref.24_BG.CU.03.CB471.AY900575,0.04-1	24_BG	-4971.344049585216
15554,Ref.37_cpx.CM.97.CM53392.AF377957,0.06-4	A1	-5065.897899006786
480,Ref.12_BF.AR.99.ARMA159.AF385936,0.04-9	12_BF	-4939.703705259765
14474,Ref.25_cpx.SA.03.J11233.EU697906,0.09-4	A1	-5155.87270924702
1575,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.02-1	13_cpx	-4916.769540227995
11914,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.03-9	26_AU	-4930.452306121585
4308,Ref.B.TH.90.BK132.AY173951,0.03-4	B	-4907.8569525080875
14928,Ref.H.BE.93.VI991.AF190127,0.09-3	H	-5108.592017985739
12232,Ref.J.CM.04.04CMU11421.GU237072,0.03-1	J	-4839.146718476618
14147,Ref.43_02G.SA.03.J11456.EU697909,0.09-6	02_AG	-5149.341699461972
3830,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.02-4	25_cpx	-4872.031597270976
12286,Ref.F2.CM.97.CM53657.AF377956,0.03-1	F2	-4866.107773383785
14328,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.09-7	12_BF	-5103.471183190462
15663,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.06-7	38_BF1	-5055.529167910217
1506,Ref.31_BC.BR.04.04BR137.AY727526,0.02-1	C	-4924.230312398421
10476,Ref.09_cpx.US.99.99DE4057.AY093607,0.1-5	09_cpx	-4961.28326219379
11326,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.1-8	C	-5148.361786582008
9701,Ref.05_DF.BE.x.VI1310.AF193253,0.05-5	F1	-5030.509268758365
9262,Ref.K.CM.96.96CM_MP535.AJ249239,0.05-6	F1	-5011.855027385174
7279,Ref.H.GB.00.00GBAC4001.FJ711703,0.07-0	H	-5011.442131004211
6009,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.08-7	04_cpx	-5112.388872594183
9381,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.05-7	13_cpx	-5057.808040675734
1475,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.02-1	04_cpx	-4941.290792916956
2911,Ref.A2.CY.94.94CY017_41.AF286237,0.01-3	A2	-4900.542251371275
10682,Ref.25_cpx.SA.03.J11233.EU697906,0.1-4	B	-5123.503992192851
4620,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.04-1	25_cpx	-4989.2618988268405
8021,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.05-8	B	-4965.837261378571
813,Ref.14_BG.ES.00.X623.AF450097,0.04-7	14_BG	-4960.510681412383
6634,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.08-4	B	-5121.863982513622
9622,Ref.24_BG.ES.08.X2456_2.FJ670526,0.05-4	24_BG	-5021.0011069175325
14509,Ref.G.NG.92.92NG083.U88826,0.09-4	G	-5056.557067112924
10520,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.1-5	D	-5182.716735989087
2166,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.01-6	22_01A1	-4889.44133840658
5811,Ref.B.US.98.1058_11.AY331295,0.08-1	B	-5045.427306784136
7199,Ref.F2.CM.95.95CM_MP255.AJ249236,0.07-7	F2	-5006.0308818553485
13888,Ref.24_BG.ES.08.X2456_2.FJ670526,0.09-8	A1	-5150.267441657205
8325,Ref.24_BG.CU.03.CB378.AY900574,0.07-8	B	-5112.54959323274
42,Ref.B.TH.90.BK132.AY173951,0.06-9	B	-4960.5655376701525
9253,Ref.F2.CM.95.95CM_MP255.AJ249236,0.05-6	F2	-4910.768365183564
12807,Ref.G.KE.93.HH8793_12_1.AF061641,0.03-5	G	-4910.768744282225
3895,Ref.F1.FR.96.96FR_MP411.AJ249238,0.02-4	F1	-4864.899133611968
943,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.04-7	13_cpx	-4984.810041311753
5554,Ref.08_BC.CN.06.nx2.HM067748,0.08-2	C	-5108.97027197335
601,Ref.F1.BR.93.93BR020_1.AF005494,0.04-9	F1	-4918.312994742164
7611,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.07-2	13_cpx	-5084.652519340273
530,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.04-9	F2	-4796.420247042393
13537,Ref.20_BG.CU.99.Cu103.AY586545,0.06-1	G	-5022.861162864083
3708,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.02-5	17_BF	-4856.6867170344985
15601,Ref.35_AD.AF.05.05AF026.EF158043,0.06-4	35_AD	-5007.599461230568
9527,Ref.49_cpx.GM.02.N18380.HQ385477,0.05-4	49_cpx	-4789.972007666463
10004,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.1-0	C	-5119.017567808825
8905,Ref.18_cpx.CU.99.CU68.AY894993,0.05-0	02_AG	-4991.260029997793
5423,Ref.G.BE.96.DRCBL.AF084936,0.08-3	D	-5083.553541306574
10449,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.1-5	F1	-5117.8656871953235
5520,Ref.15_01B.TH.96.M169.DQ354120,0.08-3	01_AE	-5069.873205510941
11246,Ref.02_AG.LR.x.POC44951.AB485636,0.1-8	02_AG	-5101.661193630099
13192,Ref.35_AD.AF.05.05AF094.EF158040,0.06-6	A1	-5054.57848696117
10335,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.1-2	B	-5176.415676534302
11180,Ref.F2.CM.97.CM53657.AF377956,0.1-9	D	-5139.2134347856145
3374,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.01-8	F2	-4690.675587033435
2356,Ref.46_BF.BR.01.01BR087.DQ358801,0.01-7	F1	-4846.936923993461
8261,Ref.F2.CM.95.95CM_MP257.AJ249237,0.07-8	F2	-5008.902842364068
1022,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.04-6	17_BF	-4925.53010076832
2749,Ref.05_DF.BE.x.VI1310.AF193253,0.01-2	05_DF	-4894.615632953004
14791,Ref.11_cpx.CM.97.MP818.AJ291718,0.09-2	A1	-5092.678302763692
5450,Ref.35_AD.AF.05.05AF094.EF158040,0.08-3	A1	-5139.323590495033
191,Ref.25_cpx.SA.03.J11451.EU697908,0.02-9	25_cpx	-4882.581814205765
1536,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.02-1	39_BF	-4900.578314532512
4341,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.03-4	45_cpx	-4928.1532308177175
400,Ref.31_BC.BR.04.04BR137.AY727526,0.02-8	31_BC	-4920.087856896332
12775,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.06-5	B	-5036.650584063057
1275,Ref.H.GB.00.00GBAC4001.FJ711703,0.02-6	H	-4833.049147522389
2635,Ref.20_BG.CU.99.Cu103.AY586545,0.01-5	20_BG	-4828.886625651853
9984,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.1-0	01_AE	-5155.975275418847
12349,Ref.D.UG.94.94UG114.U88824,0.03-2	D	-4901.859419653764
11469,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.04-4	40_BF	-4971.608788703412
8077,Ref.21_A2D.KE.99.KER2003.AF457051,0.05-9	21_A2D	-5002.042406369443
3860,Ref.19_cpx.CU.99.CU29.AY588971,0.02-4	19_cpx	-4889.086932834016
11532,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.04-4	B	-4972.207841980084
4615,Ref.25_cpx.SA.03.J11451.EU697908,0.04-1	25_cpx	-4954.98209147762
4817,Ref.03_AB.RU.97.KAL153_2.AF193276,0.04-0	03_AB	-4925.907992348349
8527,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.07-9	D	-5097.823890424231
15443,Ref.35_AD.AF.05.05AF026.EF158043,0.03-7	35_AD	-4907.659223880853
10618,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.1-4	A1	-4999.457958909436
15075,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.09-0	B	-5137.237081885501
13519,Ref.F2.CM.95.95CM_MP255.AJ249236,0.06-1	F1	-4979.979692392346
9244,Ref.37_cpx.CM.00.00CMNYU926.EF116594,0.05-6	02_AG	-4891.9541148497865
9875,Ref.12_BF.AR.97.A32989.AF408630,0.1-1	12_BF	-5116.941198725102
14572,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.09-5	A1	-5114.591923709924
2834,Ref.15_01B.TH.96.M169.DQ354120,0.01-2	15_01B	-4838.650607572337
12274,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.03-1	F1	-4953.419327903623
15479,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.03-7	13_cpx	-4966.06171200265
8204,Ref.F1.BE.93.VI850.AF077336,0.05-9	F1	-4957.603765805222
14646,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.09-5	A1	-5167.481678612013
466,Ref.05_DF.BE.93.VI961.AF076998,0.02-8	05_DF	-4914.509100170314
12698,Ref.24_BG.CU.03.CB471.AY900575,0.06-5	24_BG	-5048.996228134609
8575,Ref.23_BG.CU.03.CB118.AY900571,0.05-2	B	-5031.0204694072345
14386,Ref.29_BF.BR.99.BREPM11948.DQ085871,0.09-4	B	-5094.332151974746
7105,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.07-6	D	-5110.473636800307
4831,Ref.G.PT.x.PT2695.AY612637,0.04-0	G	-4998.919221666391
11647,Ref.01_AE.AF.07.569M.GQ477441,0.04-3	01_AE	-4961.517893353999
2412,Ref.B.TH.90.BK132.AY173951,0.01-4	B	-4813.963400049741
3174,Ref.11_cpx.CM.95.95CM_1816.AF492624,0.01-1	11_cpx	-4842.738423892196
10010,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.1-0	F2	-4954.261234925075
13959,Ref.C.BR.92.BR025_d.U52953,0.09-9	C	-5085.509200466017
11741,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.03-8	15_01B	-4929.55713999868
139,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.06-9	F1	-5027.312202531837
3652,Ref.A2.CD.97.97CDKTB48.AF286238,0.02-5	A2	-4890.900347617719
11947,Ref.11_cpx.CM.97.MP818.AJ291718,0.03-9	11_cpx	-4884.318315346481
13338,Ref.J.CM.04.04CMU11421.GU237072,0.06-8	J	-4954.12697733093
13908,Ref.09_cpx.SN.95.95SN1795.AY093603,0.09-9	09_cpx	-5086.556929726394
3397,Ref.12_BF.AR.97.A32989.AF408630,0.01-8	12_BF	-4855.227377298469
4183,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.03-3	45_cpx	-4930.531132407969
9919,Ref.B.US.98.1058_11.AY331295,0.1-1	B	-5109.231792003399
10874,Ref.18_cpx.CU.99.CU14.AY586541,0.1-7	B	-5140.3909394682305
8182,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.05-9	02_AG	-4904.211990372326
11247,Ref.14_BG.ES.00.X605.AF450096,0.1-8	D	-5170.308995433051
722,Ref.06_cpx.AU.96.BFP90.AF064699,0.04-8	06_cpx	-4968.337569837054
11060,Ref.23_BG.CU.03.CB347.AY900572,0.1-9	F1	-5198.812253298816
11937,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.03-9	B	-4903.113041379356
14683,Ref.A2.CM.01.01CM_1445MV.GU201516,0.09-5	B	-5149.556062550471
312,Ref.44_BF.CL.00.CH80.FJ358521,0.02-9	F1	-4913.251558263101
6158,Ref.44_BF.CL.00.CH80.FJ358521,0.08-7	F1	-5093.1634466781215
15031,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.09-0	D	-5137.72159622008
402,Ref.A1.RW.92.92RW008.AB253421,0.02-8	A1	-4886.609970261586
8229,Ref.01_AE.CN.05.05GX001.GU564221,0.07-8	01_AE	-5015.96348032288
5398,Ref.16_A2D.KE.91.KNH1271.AY945736,0.08-3	C	-5095.889579406754
11003,Ref.B.NL.00.671_00T36.AY423387,0.1-6	B	-5101.931856139774
5249,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.06-3	07_BC	-5038.544856907356
9075,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.05-1	01_AE	-5014.262897395745
6821,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.07-5	13_cpx	-5079.775132950991
578,Ref.02_AG.NG.x.IBNG.L39106,0.04-9	02_AG	-4945.582628047529
12886,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.03-5	46_BF	-4883.239171854335
7784,Ref.B.TH.90.BK132.AY173951,0.07-3	B	-5029.888509707737
11271,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.1-8	04_cpx	-5198.99941755727
1009,Ref.D.CD.83.ELI.K03454,0.04-6	D	-4928.0108132431305
13527,Ref.11_cpx.CM.97.MP818.AJ291718,0.06-1	11_cpx	-4967.374626066336
3790,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.02-5	B	-4930.189030822987
4251,Ref.C.ET.86.ETH2220.U46016,0.03-3	C	-4917.560748986092
1613,Ref.25_cpx.SA.03.J11451.EU697908,0.02-0	25_cpx	-4884.897314701387
3815,Ref.14_BG.ES.00.X623.AF450097,0.02-4	14_BG	-4866.220540756258
2893,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.01-3	15_01B	-4833.068779902466
6841,Ref.49_cpx.GM.02.N18380.HQ385477,0.07-5	49_cpx	-4870.4954361051
4397,Ref.G.NG.92.92NG083.U88826,0.03-4	G	-4919.84713818178
12111,Ref.F1.FR.96.96FR_MP411.AJ249238,0.03-0	F1	-4887.049566928713
1422,Ref.23_BG.CU.03.CB347.AY900572,0.02-1	G	-4934.763118811585
3762,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.02-5	10_CD	-4924.541622151904
6415,Ref.07_BC.CN.98.98CN009.AF286230,0.08-5	C	-5079.207206353129
10919,Ref.18_cpx.CM.97.CM53379.AF377959,0.1-6	D	-5130.780509213018
1818,Ref.37_cpx.CM.00.00CMNYU926.EF116594,0.02-3	37_cpx	-4788.904259459245
8479,Ref.21_A2D.KE.91.KNH1254.AY945737,0.07-9	D	-5074.146563788904
14873,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.09-3	F1	-5106.851194394747
10289,Ref.21_A2D.KE.99.KER2003.AF457051,0.1-2	D	-5136.499086296507
13898,Ref.49_cpx.GM.97.N28353.HQ385478,0.09-8	49_cpx	-4867.188530944004
955,Ref.35_AD.AF.05.05AF095.EF158041,0.04-6	35_AD	-4925.519857848142
7966,Ref.J.CM.04.04CMU11421.GU237072,0.05-8	J	-4894.742253492276
5879,Ref.25_cpx.SA.03.J11451.EU697908,0.08-0	D	-5085.043909801457
6652,Ref.31_BC.BR.02.110PA.EF091932,0.07-4	C	-5056.332295695604
6672,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.07-4	11_cpx	-5077.108431270263
7559,Ref.49_cpx.GM.03.N26677.HQ385479,0.07-1	49_cpx	-4876.456773982272
13581,Ref.31_BC.BR.04.04BR142.AY727527,0.06-1	C	-5038.441647081034
8970,Ref.02_AG.CM.99.pBD6_15.AY271690,0.05-0	02_AG	-5002.647246376464
5473,Ref.B.NL.00.671_00T36.AY423387,0.08-3	B	-5031.096783430748
1036,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.04-6	46_BF	-4953.200136533219
4033,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.04-5	B	-5003.069088108457
7194,Ref.31_BC.BR.04.04BR137.AY727526,0.07-7	C	-5080.6214985220895
4159,Ref.G.BE.96.DRCBL.AF084936,0.03-3	G	-4912.654807382133
2328,Ref.28_BF.BR.99.BREPM12817.DQ085874,0.01-7	28_BF	-4852.850527199703
1902,Ref.12_BF.AR.99.ARMA159.AF385936,0.02-2	12_BF	-4871.408449115317
1463,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.02-1	45_cpx	-4869.819740648345
14588,Ref.D.CM.01.01CM_4412HAL.AY371157,0.09-5	D	-4935.516469493269
5519,Ref.A2.CM.01.01CM_1445MV.GU201516,0.08-3	A1	-5120.360236540568
13555,Ref.C.IN.95.95IN21068.AF067155,0.06-1	C	-4989.892068665982
14560,Ref.08_BC.CN.06.nx2.HM067748,0.09-5	C	-5147.22880041359
6730,Ref.09_cpx.GH.96.96GH2911.AY093605,0.07-4	09_cpx	-5014.739529630056
6186,Ref.08_BC.CN.06.nx2.HM067748,0.08-6	C	-5137.159622733248
4931,Ref.25_cpx.SA.03.J11451.EU697908,0.08-9	25_cpx	-5036.2960416916785
9488,Ref.29_BF.BR.99.BREPM11948.DQ085871,0.05-4	29_BF	-5007.24282845359
11865,Ref.C.ZA.04.04ZASK146.AY772699,0.03-9	C	-4901.304476940349
5030,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.08-9	14_BG	-5095.736012139179
1411,Ref.A2.CM.01.01CM_1445MV.GU201516,0.02-6	A2	-4943.445010741279
2299,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.01-7	B	-4805.639768819983
6866,Ref.47_BF.ES.08.X2457_2.FJ670529,0.07-5	B	-5107.755136427201
892,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.04-7	B	-4996.068107262214
13769,Ref.14_BG.ES.00.X623.AF450097,0.09-8	B	-5104.798983201491
15304,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.09-1	01_AE	-5121.81995071296
14359,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.09-7	F1	-5098.647679802974
14396,Ref.A2.CD.97.97CDKTB48.AF286238,0.09-4	A1	-5120.8931720364435
11696,Ref.09_cpx.SN.95.95SN1795.AY093603,0.03-8	09_cpx	-4852.876791363885
6199,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.08-6	02_AG	-4998.6400453099595
12850,Ref.D.CM.01.01CM_4412HAL.AY371157,0.03-5	D	-4767.506103526777
4382,Ref.28_BF.BR.99.BREPM12817.DQ085874,0.03-4	B	-4919.568044013431
3335,Ref.18_cpx.CM.97.CM53379.AF377959,0.01-8	18_cpx	-4877.020338655851
6544,Ref.J.CM.04.04CMU11421.GU237072,0.08-4	02_AG	-4999.217365333797
10710,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.1-4	02_AG	-5033.0976292034475
13146,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.06-6	01_AE	-4925.330041706961
9996,Ref.B.TH.90.BK132.AY173951,0.1-0	B	-5046.340156508204
13735,Ref.A2.CM.01.01CM_1445MV.GU201516,0.06-0	A2	-5044.163918443621
3094,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.01-0	40_BF	-4888.670283998543
9452,Ref.18_cpx.CU.99.CU14.AY586541,0.05-7	18_cpx	-4986.934215268677
1678,Ref.K.CM.96.96CM_MP535.AJ249239,0.02-0	K	-4893.466462125536
15051,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.09-0	D	-5080.198672153815
10514,Ref.A1.RW.92.92RW008.AB253421,0.1-5	A1	-5103.789621656025
3266,Ref.46_BF.BR.01.01BR125.DQ358802,0.01-1	F1	-4895.04695430231
6389,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.08-5	01_AE	-5079.732683214544
15643,Ref.29_BF.BR.02.BREPM119.AY771590,0.06-7	29_BF	-4962.084173305272
7662,Ref.35_AD.AF.05.05AF094.EF158040,0.07-2	A1	-5088.076221046679
9073,Ref.A2.CY.94.94CY017_41.AF286237,0.05-1	A2	-5055.498378300225
7315,Ref.49_cpx.GM.02.N18380.HQ385477,0.07-0	C	-4854.604009020052
5767,Ref.12_BF.AR.97.A32989.AF408630,0.08-1	12_BF	-5052.637719049503
5216,Ref.D.TZ.01.A280.AY253311,0.06-3	D	-4975.7148721918575
1260,Ref.44_BF.CL.00.CH80.FJ358521,0.02-7	F1	-4906.794339781844
6003,Ref.32_06A1.EE.01.EE0369.AY535660,0.08-0	B	-5173.404832802868
10260,Ref.15_01B.TH.96.M169.DQ354120,0.1-3	01_AE	-5190.019755154578
10907,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.1-6	04_cpx	-5145.74376797667
7438,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.07-1	C	-5028.59876656661
169,Ref.H.GB.00.00GBAC4001.FJ711703,0.02-9	H	-4830.482622200517
3986,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.04-5	11_cpx	-4927.100004893539
9921,Ref.C.IN.95.95IN21068.AF067155,0.1-1	C	-5069.877789106563
907,Ref.35_AD.AF.05.05AF026.EF158043,0.04-7	35_AD	-4937.492347131019
12819,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.03-5	38_BF1	-4931.3974876088605
908,Ref.A1.UG.92.92UG037.AB253429,0.04-7	A1	-4964.847192731849
4106,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.04-5	B	-4994.307662115481
9589,Ref.24_BG.CU.03.CB378.AY900574,0.05-4	24_BG	-5005.735874532055
11611,Ref.03_AB.RU.97.KAL153_2.AF193276,0.04-3	03_AB	-4901.06879951586
