reference	major subtype found	log_likelihood of the reference subtype
10205,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.1-3	40_BF	-5034.255698603486
15686,Ref.19_cpx.CU.99.CU38.AY588970,0.06-7	01_AE	-4967.500165477746
11401,Ref.D.UG.94.94UG114.U88824,0.04-4	D	-4934.769649536391
4954,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.08-9	01_AE	-4849.923654288819
1137,Ref.10_CD.TZ.96.96TZ_BF110.AF289550,0.02-7	C	-4917.992004335334
3323,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.01-8	04_cpx	-4945.035864390272
4472,Ref.09_cpx.US.99.99DE4057.AY093607,0.04-2	09_cpx	-4803.2478981393215
3375,Ref.18_cpx.CU.99.CU68.AY894993,0.01-8	18_cpx	-4864.570594448393
7791,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.07-3	01_AE	-4996.937442132749
8755,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.05-3	D	-5009.3695926162945
3692,Ref.24_BG.CU.03.CB471.AY900575,0.02-5	B	-4938.734840607912
1585,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.02-0	D	-4963.408641454041
4142,Ref.07_BC.CN.05.XJDC6441.EF368370,0.03-3	07_BC	-4929.546418917529
11061,Ref.29_BF.BR.02.BREPM119.AY771590,0.1-9	12_BF	-4986.333566901114
11799,Ref.20_BG.CU.99.Cu103.AY586545,0.03-8	G	-4917.457794976249
14951,Ref.01_AE.TH.90.CM240.U54771,0.09-3	01_AE	-5025.979468004755
12801,Ref.H.BE.93.VI997.AF190128,0.03-5	C	-4935.940921445595
12222,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.03-1	F2	-4783.396260738404
5740,Ref.D.CM.01.01CM_4412HAL.AY371157,0.08-1	D	-4855.667754603007
11380,Ref.09_cpx.SN.95.95SN1795.AY093603,0.04-4	09_cpx	-4949.534873452462
1108,Ref.D.TZ.01.A280.AY253311,0.02-7	C	-4907.743485666428
6741,Ref.21_A2D.KE.91.KNH1254.AY945737,0.07-4	01_AE	-5024.058280889496
13418,Ref.F1.BE.93.VI850.AF077336,0.06-8	D	-4958.705362124675
14131,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.09-6	01_AE	-5038.210406864585
14303,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.09-7	01_AE	-5020.514050504852
4810,Ref.37_cpx.CM.97.CM53392.AF377957,0.04-0	01_AE	-4996.705575816596
13261,Ref.A2.CM.01.01CM_1445MV.GU201516,0.06-6	D	-4984.636890670847
13933,Ref.14_BG.ES.00.X605.AF450096,0.09-9	D	-5022.943383728048
15154,Ref.46_BF.BR.01.01BR087.DQ358801,0.09-0	46_BF	-5014.306163813704
11918,Ref.19_cpx.CU.99.CU29.AY588971,0.03-9	02_AG	-4933.02852711551
12396,Ref.47_BF.ES.08.X2457_2.FJ670529,0.03-2	D	-4963.705049905683
10432,Ref.09_cpx.SN.95.95SN1795.AY093603,0.1-5	01_AE	-4990.707415024162
8049,Ref.47_BF.ES.08.P1942.GQ372987,0.05-8	D	-4959.213278028952
6255,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.08-6	40_BF	-5000.196292877434
2998,Ref.44_BF.CL.00.CH80.FJ358521,0.01-3	F1	-4893.217458813556
5393,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.08-3	D	-5027.4380799219225
4833,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.04-0	40_BF	-4962.602783584341
13465,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.06-1	C	-4999.419892679914
5334,Ref.F2.CM.97.CM53657.AF377956,0.06-3	D	-4955.951053575925
4069,Ref.H.CF.90.056.AF005496,0.04-5	H	-4942.563303210331
12792,Ref.49_cpx.GM.97.N28353.HQ385478,0.06-5	01_AE	-4736.4400401627945
15646,Ref.09_cpx.SN.95.95SN1795.AY093603,0.06-7	D	-4966.676826190708
1562,Ref.34_01B.TH.99.OUR2478P.EF165541,0.02-1	01_AE	-4880.3486996026395
15086,Ref.H.BE.93.VI991.AF190127,0.09-0	01_AE	-5033.073638409791
5177,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.08-8	01_AE	-5001.240178614584
2896,Ref.D.CM.01.01CM_4412HAL.AY371157,0.01-3	D	-4768.754089277717
8898,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.05-0	D	-4954.062213873829
4005,Ref.C.BR.92.BR025_d.U52953,0.04-5	C	-4957.560612839989
12170,Ref.09_cpx.SN.95.95SN1795.AY093603,0.03-1	09_cpx	-4914.337032266849
15716,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.06-7	D	-4951.042452483467
9337,Ref.C.ZA.04.04ZASK146.AY772699,0.05-7	C	-4935.686376887784
4329,Ref.05_DF.BE.x.VI1310.AF193253,0.03-4	A1	-4973.718882136722
13324,Ref.D.CM.01.01CM_4412HAL.AY371157,0.06-8	01_AE	-4834.758938390598
6499,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.08-4	01_AE	-5025.673525447841
9395,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.05-7	12_BF	-4959.7278257772805
10136,Ref.08_BC.CN.06.nx2.HM067748,0.1-3	08_BC	-5058.339321777093
13450,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.06-1	D	-5001.129632485987
3841,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.02-4	01_AE	-4921.723496537958
6073,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.08-7	01_AE	-5020.205485688803
3582,Ref.46_BF.BR.01.01BR125.DQ358802,0.01-9	F1	-4928.640111691878
12449,Ref.C.IN.95.95IN21068.AF067155,0.03-2	B	-4938.59802365364
875,Ref.43_02G.SA.03.J11456.EU697909,0.04-7	02_AG	-4950.347602383933
9301,Ref.05_DF.ES.99.X492.AY227107,0.05-6	F1	-4948.784954830559
15769,Ref.F1.BR.93.93BR020_1.AF005494,0.06-7	D	-4972.658889682424
5173,Ref.35_AD.AF.05.05AF026.EF158043,0.08-8	D	-4997.043199867725
7165,Ref.C.BR.92.BR025_d.U52953,0.07-7	C	-5006.151570030659
3552,Ref.H.BE.93.VI991.AF190127,0.01-9	H	-4905.705367496557
4934,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.08-9	D	-4985.974925034972
10209,Ref.11_cpx.CM.97.MP818.AJ291718,0.1-3	D	-5001.6253302078185
183,Ref.D.UG.94.94UG114.U88824,0.02-9	D	-4921.365322271655
6712,Ref.H.BE.93.VI991.AF190127,0.07-4	D	-4995.795903980338
8751,Ref.D.CD.83.ELI.K03454,0.05-3	D	-4950.870000561764
2270,Ref.24_BG.CU.03.CB471.AY900575,0.01-7	C	-4928.235584824352
11514,Ref.43_02G.SA.03.J11223.EU697904,0.04-4	D	-4932.526934228521
1158,Ref.D.CM.01.01CM_4412HAL.AY371157,0.02-7	D	-4780.784852982583
4229,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.03-3	B	-4939.327333217444
620,Ref.F1.BE.93.VI850.AF077336,0.04-9	F1	-4931.907278975785
1706,Ref.43_02G.SA.03.J11243.EU697907,0.02-0	02_AG	-4905.8737007992195
12317,Ref.31_BC.BR.04.04BR142.AY727527,0.03-1	C	-4966.129709629099
3287,Ref.F1.BR.93.93BR020_1.AF005494,0.01-1	F1	-4914.017018010333
3015,Ref.01_AE.CN.05.05GX001.GU564221,0.01-0	01_AE	-4897.197944846804
14472,Ref.09_cpx.GH.96.96GH2911.AY093605,0.09-4	46_BF	-5017.459645172468
5887,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.08-0	D	-4974.626102387596
6777,Ref.19_cpx.CU.99.CU7.AY894994,0.07-4	D	-4896.937501938365
1938,Ref.B.TH.90.BK132.AY173951,0.02-2	B	-4915.941320541353
13849,Ref.F1.FR.96.96FR_MP411.AJ249238,0.09-8	01_AE	-5004.372466134748
3610,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.01-9	38_BF1	-4903.6347166926935
10656,Ref.37_cpx.CM.97.CM53392.AF377957,0.1-4	01_AE	-5075.133495250995
14203,Ref.19_cpx.CU.99.CU7.AY894994,0.09-6	D	-4933.837980425709
2467,Ref.11_cpx.CM.97.MP818.AJ291718,0.01-4	11_cpx	-4896.5569189660955
10481,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.1-5	D	-5073.113665397902
11419,Ref.23_BG.CU.03.CB118.AY900571,0.04-4	G	-4966.906009557713
7714,Ref.18_cpx.CU.99.CU14.AY586541,0.07-2	01_AE	-4990.965111027212
12973,Ref.18_cpx.CM.97.CM53379.AF377959,0.03-6	D	-4954.452446878167
11054,Ref.49_cpx.GM.97.N28353.HQ385478,0.1-6	D	-4780.349904337441
2102,Ref.09_cpx.US.99.99DE4057.AY093607,0.01-6	09_cpx	-4760.766486855253
9673,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.05-5	07_BC	-5001.924048081125
3813,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.02-4	38_BF1	-4937.481553230938
168,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.02-9	C	-4904.007265237345
14579,Ref.23_BG.CU.03.CB118.AY900571,0.09-5	C	-5012.266799369415
12072,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.03-0	01_AE	-4942.209424297128
360,Ref.19_cpx.CU.99.CU38.AY588970,0.02-8	D	-4916.872833305646
4821,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.04-0	40_BF	-4981.731367256055
3776,Ref.24_BG.ES.08.X2456_2.FJ670526,0.02-5	A1	-4938.879210473934
13438,Ref.29_BF.BR.99.BREPM11948.DQ085871,0.06-1	D	-5007.83582941604
8715,Ref.D.UG.94.94UG114.U88824,0.05-3	D	-4955.184080546413
14519,Ref.19_cpx.CU.99.CU7.AY894994,0.09-4	01_AE	-4934.13217900183
96,Ref.25_cpx.SA.03.J11233.EU697906,0.06-9	C	-4962.212274230772
13592,Ref.09_cpx.SN.95.95SN1795.AY093603,0.06-0	01_AE	-4945.099162554435
13539,Ref.24_BG.CU.03.CB378.AY900574,0.06-1	D	-5028.599591671937
12982,Ref.16_A2D.KE.91.KNH1271.AY945736,0.03-6	B	-4940.780010998648
803,Ref.01_AE.CN.05.05GX001.GU564221,0.04-7	01_AE	-4934.161593850925
8588,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.05-2	01_AE	-4821.098639685197
12871,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.03-5	D	-4937.716395200013
11856,Ref.12_BF.AR.99.ARMA159.AF385936,0.03-9	12_BF	-4931.105438754101
5546,Ref.31_BC.BR.02.110PA.EF091932,0.08-2	C	-5002.308228941939
4988,Ref.06_cpx.AU.96.BFP90.AF064699,0.08-9	C	-5005.244393595881
12132,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.03-0	01_AE	-4818.780566801162
3408,Ref.06_cpx.AU.96.BFP90.AF064699,0.01-8	C	-4908.640991157397
323,Ref.35_AD.AF.05.05AF095.EF158041,0.02-8	A1	-4935.536956624558
1798,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.02-3	C	-4933.905708992871
11324,Ref.46_BF.BR.01.01BR125.DQ358802,0.1-8	46_BF	-5011.100693433184
5543,Ref.01_AE.CN.05.05GX001.GU564221,0.08-2	01_AE	-4989.992798660906
7552,Ref.43_02G.SA.03.J11243.EU697907,0.07-1	D	-4978.76338773835
14821,Ref.F1.BR.93.93BR020_1.AF005494,0.09-2	46_BF	-5003.371027221448
3787,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.02-5	09_cpx	-4947.31690706538
10232,Ref.F2.CM.97.CM53657.AF377956,0.1-3	D	-4995.842498705359
717,Ref.43_02G.SA.03.J11456.EU697909,0.04-8	D	-4953.312034647333
14179,Ref.35_AD.AF.05.05AF026.EF158043,0.09-6	A1	-4982.301820088014
14018,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.09-9	01_AE	-5017.654077433292
899,Ref.24_BG.CU.03.CB378.AY900574,0.04-7	B	-4992.453297603439
14786,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.09-2	40_BF	-5048.549034391426
3348,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.01-8	01_AE	-4959.188759471361
14099,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.09-6	01_AE	-4927.631678399426
1943,Ref.49_cpx.GM.02.N18380.HQ385477,0.02-2	49_cpx	-4734.876457314532
7964,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.05-8	C	-4950.079256129377
2291,Ref.12_BF.AR.97.A32989.AF408630,0.01-7	F1	-4909.118039484727
5025,Ref.F1.BR.93.93BR020_1.AF005494,0.08-9	46_BF	-4997.170814012284
8705,Ref.C.ZA.04.04ZASK146.AY772699,0.05-3	C	-4946.474259681959
6461,Ref.19_cpx.CU.99.CU7.AY894994,0.08-5	D	-4919.7032731584695
5948,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.08-0	01_AE	-5037.717397553376
1866,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.02-3	C	-4944.254159512935
12764,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.06-5	02_AG	-4836.275284340107
3855,Ref.05_DF.BE.x.VI1310.AF193253,0.02-4	F1	-4953.581765194547
1124,Ref.A2.CD.97.97CDKTB48.AF286238,0.02-7	A1	-4941.828532910619
6910,Ref.28_BF.BR.99.BREPM12817.DQ085874,0.07-5	01_AE	-4996.306048365386
9642,Ref.09_cpx.SN.95.95SN1795.AY093603,0.05-5	09_cpx	-4938.587125804253
7872,Ref.18_cpx.CU.99.CU14.AY586541,0.07-3	C	-4985.068578530912
1040,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.04-6	40_BF	-4987.714003456387
7671,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.07-2	40_BF	-4919.705930752241
12941,Ref.C.ET.86.ETH2220.U46016,0.03-5	C	-4955.61327040412
10293,Ref.14_BG.ES.00.X623.AF450097,0.1-2	D	-5029.869870617315
7907,Ref.35_AD.AF.05.05AF095.EF158041,0.05-8	D	-4945.652093065265
1823,Ref.43_02G.SA.03.J11456.EU697909,0.02-3	D	-4942.0830749100305
11134,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.1-9	01_AE	-5001.355223489722
387,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.02-8	D	-4910.741174840792
3856,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.02-4	02_AG	-4913.515623584637
14263,Ref.23_BG.CU.03.CB118.AY900571,0.09-7	D	-5043.33882613357
5527,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.08-3	D	-4998.2173977165085
15324,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.09-1	28_BF	-5045.419734550922
10593,Ref.35_AD.AF.05.05AF095.EF158041,0.1-4	01_AE	-5028.963596302262
15624,Ref.34_01B.TH.99.OUR2478P.EF165541,0.06-4	01_AE	-4943.516304434018
6625,Ref.A2.CM.01.01CM_1445MV.GU201516,0.08-4	40_BF	-4999.618738201066
9844,Ref.09_cpx.US.99.99DE4057.AY093607,0.1-1	D	-4870.903137225344
18,Ref.A2.CD.97.97CDKTB48.AF286238,0.06-9	A1	-4994.8137761119415
1113,Ref.35_AD.AF.05.05AF095.EF158041,0.02-7	A1	-4925.191541208161
4305,Ref.F1.FI.93.FIN9363.AF075703,0.03-4	F1	-4934.459836817418
411,Ref.07_BC.CN.98.98CN009.AF286230,0.02-8	07_BC	-4907.775022138585
9715,Ref.03_AB.RU.97.KAL153_2.AF193276,0.05-5	03_AB	-4918.55011622355
13601,Ref.01_AE.CN.05.05GX001.GU564221,0.06-0	01_AE	-4978.423831518184
898,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.04-7	D	-4959.7980321559435
2432,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.01-4	09_cpx	-4915.330015618392
5651,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.08-2	D	-5026.066612012716
4443,Ref.21_A2D.KE.99.KER2003.AF457051,0.04-2	G	-4959.473594425843
1692,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.02-0	C	-4924.852138033574
9043,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.05-1	01_AE	-4871.7145139019285
8741,Ref.G.BE.96.DRCBL.AF084936,0.05-3	D	-4935.776803196302
2075,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.01-6	38_BF1	-4924.561884855598
12442,Ref.A1.UG.92.92UG037.AB253429,0.03-2	A1	-4960.166865971569
6635,Ref.32_06A1.EE.01.EE0369.AY535660,0.08-4	01_AE	-5022.479199365509
2039,Ref.C.ET.86.ETH2220.U46016,0.02-2	C	-4933.079342428089
15652,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.06-7	D	-4974.774828949242
9058,Ref.D.CM.01.01CM_4412HAL.AY371157,0.05-1	D	-4821.773568887002
6459,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.08-5	D	-4971.194662893541
8181,Ref.B.US.98.1058_11.AY331295,0.05-9	01_AE	-4977.847379624336
7378,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.07-0	01_AE	-5009.857071633686
2949,Ref.21_A2D.KE.91.KNH1254.AY945737,0.01-3	D	-4919.722814509009
4709,Ref.F1.BR.93.93BR020_1.AF005494,0.04-1	F1	-4952.605373067947
515,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.04-9	02_AG	-4915.25084491616
14709,Ref.C.ZA.04.04ZASK146.AY772699,0.09-2	D	-4992.562562164837
1777,Ref.F1.FI.93.FIN9363.AF075703,0.02-3	F1	-4921.694128261822
8281,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.07-8	40_BF	-5044.341172399721
890,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.04-7	04_cpx	-5026.754184118876
9835,Ref.F1.FI.93.FIN9363.AF075703,0.1-1	46_BF	-5016.464648231891
15749,Ref.20_BG.CU.99.Cu103.AY586545,0.06-7	D	-4976.900937031018
15565,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.06-4	40_BF	-4999.473445566974
6811,Ref.18_cpx.CM.97.CM53379.AF377959,0.07-5	C	-5014.668355294141
7529,Ref.F1.FR.96.96FR_MP411.AJ249238,0.07-1	40_BF	-4969.947498484558
7569,Ref.C.ET.86.ETH2220.U46016,0.07-1	C	-4986.142830249275
10933,Ref.10_CD.TZ.96.96TZ_BF110.AF289550,0.1-6	D	-5024.635762883962
12155,Ref.A2.CM.01.01CM_1445MV.GU201516,0.03-0	A2	-4955.216618269067
6034,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.08-7	01_AE	-5029.073778818571
13824,Ref.35_AD.AF.05.05AF094.EF158040,0.09-8	D	-5038.684423313637
10338,Ref.19_cpx.CU.99.CU29.AY588971,0.1-2	01_AE	-5035.833745594495
11563,Ref.14_BG.ES.00.X605.AF450096,0.04-3	01_AE	-4950.481505611452
11078,Ref.A2.CD.97.97CDKTB48.AF286238,0.1-9	40_BF	-5047.538954430138
3213,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.01-1	04_cpx	-4943.669749976458
506,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.04-9	01_AE	-4811.110865505045
5778,Ref.06_cpx.AU.96.BFP90.AF064699,0.08-1	D	-5004.0321914343485
8964,Ref.28_BF.BR.99.BREPM12817.DQ085874,0.05-0	D	-4965.867667840003
10001,Ref.49_cpx.GM.02.N18380.HQ385477,0.1-0	D	-4835.022460301739
848,Ref.24_BG.CU.03.CB471.AY900575,0.04-7	B	-4963.617642964903
13836,Ref.06_cpx.AU.96.BFP90.AF064699,0.09-8	C	-5003.634438463979
13762,Ref.31_BC.BR.02.110PA.EF091932,0.09-8	01_AE	-5000.708175156709
3964,Ref.11_cpx.CM.95.95CM_1816.AF492624,0.04-5	C	-4967.442623502978
5451,Ref.12_BF.AR.97.A32989.AF408630,0.08-3	D	-5004.991203534731
3765,Ref.G.NG.92.92NG083.U88826,0.02-5	A1	-4914.475714917616
3140,Ref.43_02G.SA.03.J11223.EU697904,0.01-0	09_cpx	-4872.991834707595
7553,Ref.F1.BR.93.93BR020_1.AF005494,0.07-1	46_BF	-4989.904797789067
7461,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.07-1	01_AE	-5029.492894278663
13985,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.09-9	40_BF	-5030.632575850691
5622,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.08-2	40_BF	-5022.714925448373
14499,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.09-4	B	-5022.397472857505
630,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.04-9	D	-4977.499272679594
10696,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.1-4	01_AE	-5033.677596104252
7437,Ref.H.GB.00.00GBAC4001.FJ711703,0.07-1	10_CD	-4961.861564423758
5979,Ref.49_cpx.GM.03.N26677.HQ385479,0.08-0	A1	-4806.8020098000925
6495,Ref.18_cpx.CM.97.CM53379.AF377959,0.08-4	01_AE	-5024.400798179259
1382,Ref.A1.UG.92.92UG037.AB253429,0.02-6	A1	-4954.329226656952
9671,Ref.25_cpx.SA.03.J11451.EU697908,0.05-5	C	-4955.484572628293
9405,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.05-7	D	-4970.2512086555125
11062,Ref.D.TZ.01.A280.AY253311,0.1-9	D	-4999.692808771161
13325,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.06-8	D	-5009.34044625397
7439,Ref.01_AE.CN.05.05GX001.GU564221,0.07-1	01_AE	-4991.081682339602
895,Ref.21_A2D.KE.91.KNH1254.AY945737,0.04-7	D	-4966.890836348842
13265,Ref.31_BC.BR.04.04BR142.AY727527,0.06-6	C	-5015.098170142081
4441,Ref.18_cpx.CM.97.CM53379.AF377959,0.04-2	C	-4955.849405192885
5362,Ref.15_01B.TH.96.M169.DQ354120,0.06-3	01_AE	-4998.136503324164
12000,Ref.05_DF.BE.93.VI961.AF076998,0.03-9	D	-4958.038874880903
2192,Ref.43_02G.SA.03.J11223.EU697904,0.01-6	09_cpx	-4866.784958160472
6432,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.08-5	01_AE	-5018.322082259417
2511,Ref.19_cpx.CU.99.CU7.AY894994,0.01-4	19_cpx	-4818.421878368114
13198,Ref.31_BC.BR.04.04BR137.AY727526,0.06-6	C	-5018.8495955618855
13695,Ref.20_BG.CU.99.Cu103.AY586545,0.06-0	01_AE	-4979.844701949778
8967,Ref.H.CF.90.056.AF005496,0.05-0	C	-4953.331837186308
7448,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.07-1	D	-5002.058314174016
1651,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.02-0	F1	-4899.2297784854545
4778,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.04-0	01_AE	-4946.198460588464
9600,Ref.F2.CM.97.CM53657.AF377956,0.05-4	F1	-4947.04883722383
7345,Ref.03_AB.RU.97.KAL153_2.AF193276,0.07-0	03_AB	-4969.204770414077
1281,Ref.18_cpx.CM.97.CM53379.AF377959,0.02-6	C	-4937.726648543703
12980,Ref.08_BC.CN.06.nx2.HM067748,0.03-6	C	-4971.583490412057
12070,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.03-0	02_AG	-4946.954656868279
11536,Ref.D.TZ.01.A280.AY253311,0.04-3	D	-4945.876811665251
10936,Ref.07_BC.CN.05.XJDC6441.EF368370,0.1-6	D	-5023.261325699271
8176,Ref.A1.UG.92.92UG037.AB253429,0.05-9	A1	-4998.550412354131
44,Ref.19_cpx.CU.99.CU38.AY588970,0.06-9	D	-4975.084785932611
9220,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.05-6	D	-4814.058956148239
10972,Ref.37_cpx.CM.97.CM53392.AF377957,0.1-6	01_AE	-5084.204359329236
10672,Ref.A1.RW.92.92RW008.AB253421,0.1-4	01_AE	-5050.847622561521
4285,Ref.21_A2D.KE.99.KER2003.AF457051,0.03-4	D	-4940.867567163622
4682,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.04-1	04_cpx	-5037.188063322277
3598,Ref.02_AG.CM.99.pBD6_15.AY271690,0.01-9	02_AG	-4948.318719774664
11407,Ref.10_CD.TZ.96.96TZ_BF110.AF289550,0.04-4	D	-4949.940433632412
11906,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.03-9	F2	-4783.071630225625
729,Ref.11_cpx.CM.97.MP818.AJ291718,0.04-8	C	-4936.486602528068
11801,Ref.24_BG.CU.03.CB378.AY900574,0.03-8	B	-4971.630562664787
6364,Ref.19_cpx.CU.99.CU38.AY588970,0.08-5	D	-5003.315656781527
10147,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.1-3	D	-5060.303696115315
4349,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.03-4	D	-4945.29504905096
8583,Ref.G.BE.96.DRCBL.AF084936,0.05-2	B	-4933.3320041054585
8620,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.05-2	46_BF	-4932.576089482586
1283,Ref.21_A2D.KE.99.KER2003.AF457051,0.02-6	D	-4922.707489124415
12950,Ref.49_cpx.GM.97.N28353.HQ385478,0.03-5	49_cpx	-4698.430169435723
9304,Ref.34_01B.TH.99.OUR2478P.EF165541,0.05-6	01_AE	-4933.7363271840295
10556,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.1-5	D	-5045.886808005271
11878,Ref.02_AG.LR.x.POC44951.AB485636,0.03-9	02_AG	-4946.541508902333
780,Ref.15_01B.TH.96.M169.DQ354120,0.04-8	01_AE	-4967.039773292903
13683,Ref.07_BC.CN.98.98CN009.AF286230,0.06-0	D	-4979.685815879759
14046,Ref.24_BG.ES.08.X2456_2.FJ670526,0.09-9	01_AE	-5046.136531281527
922,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.04-7	01_AE	-4945.944192936626
13372,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.06-8	D	-5063.199220605832
4087,Ref.05_DF.ES.99.X492.AY227107,0.04-5	C	-4930.234951670533
13010,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.03-6	B	-4988.470103181042
15786,Ref.46_BF.BR.01.01BR087.DQ358801,0.06-7	46_BF	-4983.200986601004
9346,Ref.08_BC.CN.06.nx2.HM067748,0.05-7	08_BC	-5000.117442253436
8553,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.05-2	D	-4977.926160586044
2890,Ref.16_A2D.KR.97.97KR004.AF286239,0.01-3	09_cpx	-4955.312467723162
14130,Ref.19_cpx.CU.99.CU29.AY588971,0.09-6	01_AE	-5027.454082496871
6900,Ref.46_BF.BR.01.01BR125.DQ358802,0.07-5	D	-5020.073705200882
10019,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.1-0	D	-5096.799838689813
293,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.02-9	39_BF	-4932.189832997509
4185,Ref.03_AB.RU.97.KAL153_2.AF193276,0.03-3	03_AB	-4897.144487255034
14006,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.09-9	D	-5052.911008459054
2175,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.01-6	B	-4915.10830826203
10319,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.1-2	01_AE	-5011.00103615526
6366,Ref.16_A2D.KR.97.97KR004.AF286239,0.08-5	D	-5054.221584929182
14283,Ref.05_DF.BE.x.VI1310.AF193253,0.09-7	01_AE	-5035.842091252899
