reference	major subtype found	log_likelihood of the reference subtype
13803,Ref.18_cpx.CU.99.CU68.AY894993,0.09-8	C	-5009.376228100944
15502,Ref.A2.CD.97.97CDKTB48.AF286238,0.06-4	A1	-4978.418428653754
1450,Ref.02_AG.LR.x.POC44951.AB485636,0.02-1	02_AG	-4913.219551633858
14641,Ref.21_A2D.KE.91.KNH1254.AY945737,0.09-5	D	-5045.770030763808
9801,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.1-1	D	-5078.231243945373
3315,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.01-1	D	-4896.436681687066
9814,Ref.A2.CD.97.97CDKTB48.AF286238,0.1-1	A1	-5068.1227889233705
8052,Ref.49_cpx.GM.97.N28353.HQ385478,0.05-8	C	-4721.664853395679
12429,Ref.21_A2D.KE.91.KNH1254.AY945737,0.03-2	21_A2D	-4924.798763120522
10760,Ref.31_BC.BR.02.110PA.EF091932,0.1-7	C	-5035.46718002795
9569,Ref.F2.CM.95.95CM_MP255.AJ249236,0.05-4	F2	-4926.9205575213
13048,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.03-6	B	-4969.869872418749
7613,Ref.14_BG.ES.00.X605.AF450096,0.07-2	D	-5005.752221568392
479,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.04-9	D	-4988.773818466233
12326,Ref.D.TZ.01.A280.AY253311,0.03-2	D	-4921.139932807668
8775,Ref.43_02G.SA.03.J11456.EU697909,0.05-3	02_AG	-4968.302172558386
6092,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.08-7	D	-4987.012329998289
6427,Ref.20_BG.CU.99.Cu103.AY586545,0.08-5	01_AE	-5024.552025785649
6675,Ref.F1.FI.93.FIN9363.AF075703,0.07-4	F1	-4986.287688730195
15410,Ref.31_BC.BR.04.04BR137.AY727526,0.03-7	C	-4954.306728713515
14189,Ref.F1.BR.93.93BR020_1.AF005494,0.09-6	F1	-5022.775691055773
13650,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.06-0	09_cpx	-4994.044698339476
10209,Ref.11_cpx.CM.97.MP818.AJ291718,0.1-3	A1	-5004.353513246076
13723,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.06-0	B	-4973.2539483911
11531,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.04-4	D	-4935.622431324798
8379,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.07-9	D	-5047.768111178275
14695,Ref.29_BF.BR.02.BREPM119.AY771590,0.09-2	D	-4981.5323390977355
10824,Ref.37_cpx.CM.00.00CMNYU926.EF116594,0.1-7	A1	-4939.981164568665
14478,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.09-4	D	-5106.370806875567
5410,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.08-3	02_AG	-4997.459847381689
6702,Ref.J.CM.04.04CMU11421.GU237072,0.07-4	01_AE	-4922.195024330193
273,Ref.J.SE.93.SE9280_7887.AF082394,0.02-9	J	-4893.779329042386
6909,Ref.J.SE.93.SE9280_7887.AF082394,0.07-5	D	-4985.261837200996
15408,Ref.06_cpx.EE.01.EE0359.AY535659,0.03-7	06_cpx	-4921.978624843503
2335,Ref.B.US.98.1058_11.AY331295,0.01-7	B	-4889.982742768054
12949,Ref.31_BC.BR.04.04BR142.AY727527,0.03-5	C	-4976.127280308294
8081,Ref.14_BG.ES.00.X623.AF450097,0.05-9	D	-4976.995083648066
9014,Ref.29_BF.BR.99.BREPM11948.DQ085871,0.05-1	B	-4971.072254670987
1699,Ref.H.CF.90.056.AF005496,0.02-0	H	-4910.235473676557
14596,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.09-5	A1	-5019.2527594832
8755,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.05-3	B	-4999.351402399605
1297,Ref.25_cpx.SA.03.J11451.EU697908,0.02-6	25_cpx	-4893.18106152074
13215,Ref.B.NL.00.671_00T36.AY423387,0.06-6	B	-4971.001944341958
5642,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.08-2	A1	-5038.996534699155
2311,Ref.01_AE.TH.90.CM240.U54771,0.01-7	01_AE	-4885.691179397544
13855,Ref.24_BG.CU.03.CB378.AY900574,0.09-8	A1	-5056.408527139771
14176,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.09-6	B	-5016.840152561508
8312,Ref.25_cpx.SA.03.J11233.EU697906,0.07-8	A1	-4965.500764167449
13532,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.06-1	B	-5004.704331597438
2642,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.01-5	39_BF	-4888.229828911674
6354,Ref.07_BC.CN.05.XJDC6441.EF368370,0.08-5	C	-4997.895976200348
14921,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.09-3	01_AE	-5034.315765015308
6200,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.08-6	01_AE	-5007.319932435063
2509,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.01-4	F1	-4861.389405673056
12354,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.03-2	01_AE	-4961.029151560297
12343,Ref.21_A2D.KE.99.KER2003.AF457051,0.03-2	21_A2D	-4916.2190671204335
2694,Ref.29_BF.BR.99.BREPM11948.DQ085871,0.01-2	29_BF	-4903.1974931295
8947,Ref.01_AE.TH.90.CM240.U54771,0.05-0	01_AE	-4959.583651808119
2803,Ref.35_AD.AF.05.05AF026.EF158043,0.01-2	35_AD	-4880.938956952844
1912,Ref.31_BC.BR.02.110PA.EF091932,0.02-2	C	-4899.630955923048
6741,Ref.21_A2D.KE.91.KNH1254.AY945737,0.07-4	D	-5031.368484428656
308,Ref.05_DF.BE.93.VI961.AF076998,0.02-9	D	-4923.843806568567
3808,Ref.31_BC.BR.02.110PA.EF091932,0.02-4	C	-4899.711830003858
3441,Ref.B.US.98.1058_11.AY331295,0.01-8	B	-4884.142266071053
3903,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.02-4	B	-4921.968066301767
12801,Ref.H.BE.93.VI997.AF190128,0.03-5	H	-4926.390463680299
3970,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.04-5	A1	-4982.346045834186
10876,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.1-7	01_AE	-5064.67431657449
4115,Ref.35_AD.AF.05.05AF095.EF158041,0.03-3	A1	-4918.757562617339
7513,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.07-1	D	-4939.1093325857855
7562,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.07-1	01_AE	-5003.320569945356
5111,Ref.C.BR.92.BR025_d.U52953,0.08-8	C	-5001.809198616665
13941,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.09-9	02_AG	-4954.190644839854
12700,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.06-5	A1	-4989.253321148581
6172,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.08-6	D	-4971.901061994957
5445,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.08-3	F1	-5025.962627302711
4955,Ref.18_cpx.CU.99.CU68.AY894993,0.08-9	C	-4990.163728145284
12308,Ref.24_BG.ES.08.X2456_2.FJ670526,0.03-1	B	-4952.155349185057
5851,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.08-0	D	-5031.346905572277
4512,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.04-2	F1	-4917.284083858186
7430,Ref.09_cpx.SN.95.95SN1795.AY093603,0.07-1	09_cpx	-4964.289332155371
10432,Ref.09_cpx.SN.95.95SN1795.AY093603,0.1-5	D	-4999.729216161293
2123,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.01-6	33_01B	-4900.829543637815
12170,Ref.09_cpx.SN.95.95SN1795.AY093603,0.03-1	09_cpx	-4898.830168110615
14421,Ref.23_BG.CU.03.CB118.AY900571,0.09-4	D	-5054.8887924256305
14131,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.09-6	01_AE	-5047.042649470316
7783,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.07-3	01_AE	-4975.111963290524
3902,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.02-4	01_AE	-4939.295736732043
9796,Ref.23_BG.CU.03.CB347.AY900572,0.1-1	A1	-5069.202522572798
5334,Ref.F2.CM.97.CM53657.AF377956,0.06-3	D	-4961.095182069221
5035,Ref.05_DF.ES.99.X492.AY227107,0.08-9	D	-4979.866330971891
3992,Ref.B.TH.90.BK132.AY173951,0.04-5	B	-4911.050155330866
7299,Ref.10_CD.TZ.96.96TZ_BF110.AF289550,0.07-0	D	-5006.903269818171
3901,Ref.24_BG.CU.03.CB378.AY900574,0.02-4	24_BG	-4945.975219654421
7270,Ref.D.TZ.01.A280.AY253311,0.07-0	D	-4980.6539739936625
12981,Ref.D.UG.94.94UG114.U88824,0.03-6	D	-4913.418978136262
12006,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.03-9	B	-4951.773804438325
2051,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.02-2	D	-4910.730575492563
11401,Ref.D.UG.94.94UG114.U88824,0.04-4	D	-4923.790230862126
2224,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.01-7	08_BC	-4890.4663705216635
3083,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.01-0	40_BF	-4917.933996013628
2747,Ref.D.CD.83.ELI.K03454,0.01-2	D	-4881.461135071633
8846,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.05-3	B	-4972.34271582922
3524,Ref.09_cpx.US.99.99DE4057.AY093607,0.01-9	09_cpx	-4737.3259961074045
10067,Ref.01_AE.AF.07.569M.GQ477441,0.1-0	01_AE	-5046.023154663448
11443,Ref.A2.CY.94.94CY017_41.AF286237,0.04-4	A1	-4985.369931795105
1241,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.02-7	B	-4927.307860080977
9091,Ref.43_02G.SA.03.J11456.EU697909,0.05-1	02_AG	-4983.462218848634
6604,Ref.43_02G.SA.03.J11243.EU697907,0.08-4	02_AG	-5005.587581164202
15603,Ref.H.CF.90.056.AF005496,0.06-4	H	-4965.172220226578
11560,Ref.16_A2D.KE.91.KNH1271.AY945736,0.04-3	A1	-4958.989079888463
14303,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.09-7	01_AE	-5057.409464780072
13225,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.06-6	02_AG	-4994.862387030277
2367,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.01-7	D	-4893.6802302512415
9395,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.05-7	F1	-4969.59353209099
8748,Ref.24_BG.CU.03.CB471.AY900575,0.05-3	D	-4962.563276685188
2896,Ref.D.CM.01.01CM_4412HAL.AY371157,0.01-3	D	-4745.581998365086
6255,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.08-6	B	-5003.419468724604
14196,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.09-6	C	-5038.477951278505
14715,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.09-2	D	-5051.123705716193
15246,Ref.35_AD.AF.05.05AF094.EF158040,0.09-1	D	-5055.406294141337
8473,Ref.01_AE.TH.90.CM240.U54771,0.07-9	01_AE	-4972.415988197456
46,Ref.16_A2D.KR.97.97KR004.AF286239,0.06-9	B	-5038.031532068195
10251,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.1-3	F1	-5064.425346806232
7120,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.07-7	A1	-4967.651694536368
9301,Ref.05_DF.ES.99.X492.AY227107,0.05-6	D	-4948.386863631681
15646,Ref.09_cpx.SN.95.95SN1795.AY093603,0.06-7	09_cpx	-4963.578314411791
12996,Ref.33_01B.ID.07.JKT194_C.AB547464,0.03-6	01_AE	-4922.267755071008
3178,Ref.A2.CD.97.97CDKTB48.AF286238,0.01-1	A2	-4906.891530807403
6153,Ref.47_BF.ES.08.P1942.GQ372987,0.08-7	D	-5017.8688844202225
13298,Ref.16_A2D.KE.91.KNH1271.AY945736,0.06-8	C	-5006.7767584943895
4739,Ref.32_06A1.EE.01.EE0369.AY535660,0.04-1	A1	-5000.6080623885155
7975,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.05-8	D	-4968.126813215038
5521,Ref.47_BF.ES.08.P1942.GQ372987,0.08-3	D	-5007.676419197489
11137,Ref.03_AB.RU.97.KAL153_2.AF193276,0.1-9	C	-5013.564869372231
14549,Ref.01_AE.CN.05.05GX001.GU564221,0.09-5	01_AE	-4981.508970481077
3267,Ref.20_BG.CU.99.Cu103.AY586545,0.01-1	20_BG	-4871.016073034403
12785,Ref.21_A2D.KE.99.KSM4001.AF457072,0.06-5	D	-4978.737935915081
10482,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.1-5	C	-5102.450203150663
13450,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.06-1	A1	-5012.860815067597
2528,Ref.23_BG.CU.03.CB347.AY900572,0.01-5	A1	-4912.362862749055
14655,Ref.H.CF.90.056.AF005496,0.09-5	H	-5005.474669180876
7187,Ref.03_AB.RU.97.KAL153_2.AF193276,0.07-7	B	-4967.347269876942
9337,Ref.C.ZA.04.04ZASK146.AY772699,0.05-7	C	-4931.124406570685
9954,Ref.23_BG.CU.03.CB347.AY900572,0.1-0	A1	-5050.239259035537
4969,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.08-9	D	-4996.269843411615
3921,Ref.12_BF.AR.97.A32879.AF408629,0.02-4	12_BF	-4909.124886575721
15009,Ref.32_06A1.EE.01.EE0369.AY535660,0.09-3	A1	-5061.531206745914
13261,Ref.A2.CM.01.01CM_1445MV.GU201516,0.06-6	D	-4980.839125956848
3352,Ref.07_BC.CN.05.XJDC6441.EF368370,0.01-8	07_BC	-4868.138670064089
8901,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.05-0	D	-5003.560683133782
6499,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.08-4	D	-5045.547475761373
2872,Ref.02_AG.LR.x.POC44951.AB485636,0.01-3	02_AG	-4893.873921547583
1585,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.02-0	04_cpx	-4947.831888089528
3144,Ref.24_BG.ES.08.X2456_2.FJ670526,0.01-0	24_BG	-4914.660594586999
6496,Ref.A2.CD.97.97CDKTB48.AF286238,0.08-4	A1	-5009.450594674892
11675,Ref.19_cpx.CU.99.CU7.AY894994,0.04-3	A1	-4861.496246147063
14609,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.09-5	D	-5038.078586292594
568,Ref.09_cpx.GH.96.96GH2911.AY093605,0.04-9	09_cpx	-4925.770094315773
9199,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.05-6	07_BC	-4996.211515735689
14180,Ref.A1.UG.92.92UG037.AB253429,0.09-6	A1	-5033.638543181822
15232,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.09-1	A1	-5014.316211906509
735,Ref.F1.FR.96.96FR_MP411.AJ249238,0.04-8	F1	-4912.54914200816
15207,Ref.F1.FI.93.FIN9363.AF075703,0.09-1	F1	-5010.164743635374
10531,Ref.F1.FR.96.96FR_MP411.AJ249238,0.1-5	D	-5026.051069501506
11380,Ref.09_cpx.SN.95.95SN1795.AY093603,0.04-4	09_cpx	-4948.066597026668
8597,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.05-2	29_BF	-4999.040869328178
875,Ref.43_02G.SA.03.J11456.EU697909,0.04-7	02_AG	-4944.072811460775
31,Ref.10_CD.TZ.96.96TZ_BF110.AF289550,0.06-9	D	-4979.830117318266
11225,Ref.35_AD.AF.05.05AF095.EF158041,0.1-8	A1	-5041.039950312225
11918,Ref.19_cpx.CU.99.CU29.AY588971,0.03-9	02_AG	-4921.016214757109
1069,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.04-6	B	-4919.693725854666
5883,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.08-0	01_AE	-4942.187789719074
10978,Ref.H.BE.93.VI991.AF190127,0.1-6	D	-5038.6223411998135
14951,Ref.01_AE.TH.90.CM240.U54771,0.09-3	01_AE	-5023.990904758603
5177,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.08-8	B	-4996.943642031056
5740,Ref.D.CM.01.01CM_4412HAL.AY371157,0.08-1	D	-4847.7850540180625
7598,Ref.11_cpx.CM.95.95CM_1816.AF492624,0.07-2	A1	-5014.486746791473
5271,Ref.18_cpx.CU.99.CU68.AY894993,0.06-3	C	-4952.7189315891355
8049,Ref.47_BF.ES.08.P1942.GQ372987,0.05-8	A1	-4973.758840209826
8579,Ref.49_cpx.GM.02.N18380.HQ385477,0.05-2	49_cpx	-4765.35059850922
5290,Ref.H.BE.93.VI991.AF190127,0.06-3	D	-4976.841194520319
15716,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.06-7	D	-4973.1346423342675
11514,Ref.43_02G.SA.03.J11223.EU697904,0.04-4	02_AG	-4939.257043639307
13504,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.06-1	D	-4961.684816485236
10216,Ref.02_AG.NG.x.IBNG.L39106,0.1-3	02_AG	-5024.78763745567
7324,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.07-0	A1	-4835.596058822454
3776,Ref.24_BG.ES.08.X2456_2.FJ670526,0.02-5	A1	-4932.35179920792
10959,Ref.18_cpx.CU.99.CU68.AY894993,0.1-6	A1	-5001.272146310185
3610,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.01-9	38_BF1	-4886.832979362997
890,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.04-7	04_cpx	-5017.043361219493
1108,Ref.D.TZ.01.A280.AY253311,0.02-7	D	-4896.594937525677
11799,Ref.20_BG.CU.99.Cu103.AY586545,0.03-8	20_BG	-4902.63436960555
4005,Ref.C.BR.92.BR025_d.U52953,0.04-5	C	-4944.94944296953
5173,Ref.35_AD.AF.05.05AF026.EF158043,0.08-8	A1	-5023.267923456577
12973,Ref.18_cpx.CM.97.CM53379.AF377959,0.03-6	A1	-4950.84309810269
13933,Ref.14_BG.ES.00.X605.AF450096,0.09-9	D	-5042.85984394702
9986,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.1-0	A1	-4934.855793642248
14472,Ref.09_cpx.GH.96.96GH2911.AY093605,0.09-4	A1	-5025.553777343739
6777,Ref.19_cpx.CU.99.CU7.AY894994,0.07-4	D	-4909.070899781198
15769,Ref.F1.BR.93.93BR020_1.AF005494,0.06-7	F1	-4965.785581721386
5025,Ref.F1.BR.93.93BR020_1.AF005494,0.08-9	F1	-5003.026941914746
4305,Ref.F1.FI.93.FIN9363.AF075703,0.03-4	F1	-4918.671692478668
12222,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.03-1	F2	-4771.877518988033
2432,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.01-4	09_cpx	-4899.248594787379
183,Ref.D.UG.94.94UG114.U88824,0.02-9	D	-4905.4796068649375
12941,Ref.C.ET.86.ETH2220.U46016,0.03-5	C	-4940.075499820433
5887,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.08-0	A1	-4985.1685443510305
3692,Ref.24_BG.CU.03.CB471.AY900575,0.02-5	24_BG	-4926.664687643332
4934,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.08-9	D	-4991.8931225007
14579,Ref.23_BG.CU.03.CB118.AY900571,0.09-5	01_AE	-5027.594063455486
12792,Ref.49_cpx.GM.97.N28353.HQ385478,0.06-5	49_cpx	-4743.707754158789
1706,Ref.43_02G.SA.03.J11243.EU697907,0.02-0	02_AG	-4903.4795086089425
4229,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.03-3	B	-4915.295904823702
15154,Ref.46_BF.BR.01.01BR087.DQ358801,0.09-0	F1	-5024.635484229826
10293,Ref.14_BG.ES.00.X623.AF450097,0.1-2	D	-5056.4090353452675
14786,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.09-2	B	-5069.829865181284
14709,Ref.C.ZA.04.04ZASK146.AY772699,0.09-2	C	-4997.385326763919
2075,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.01-6	F1	-4910.847354623807
11061,Ref.29_BF.BR.02.BREPM119.AY771590,0.1-9	F1	-5001.70041187859
7165,Ref.C.BR.92.BR025_d.U52953,0.07-7	C	-5002.616878523987
13601,Ref.01_AE.CN.05.05GX001.GU564221,0.06-0	01_AE	-4963.905673397705
9308,Ref.46_BF.BR.01.01BR087.DQ358801,0.05-6	F1	-4953.43485802532
15686,Ref.19_cpx.CU.99.CU38.AY588970,0.06-7	D	-4970.852368262974
12885,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.03-5	B	-4865.53526821675
3582,Ref.46_BF.BR.01.01BR125.DQ358802,0.01-9	F1	-4923.427351043321
14203,Ref.19_cpx.CU.99.CU7.AY894994,0.09-6	D	-4950.259467846082
2998,Ref.44_BF.CL.00.CH80.FJ358521,0.01-3	F1	-4873.438684738285
6073,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.08-7	01_AE	-5025.094151089061
2102,Ref.09_cpx.US.99.99DE4057.AY093607,0.01-6	09_cpx	-4740.203571055025
12003,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.03-9	13_cpx	-4962.850003854489
3323,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.01-8	04_cpx	-4925.670475515581
3375,Ref.18_cpx.CU.99.CU68.AY894993,0.01-8	18_cpx	-4844.234223373461
8741,Ref.G.BE.96.DRCBL.AF084936,0.05-3	D	-4926.918282741144
13465,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.06-1	07_BC	-4999.767902349539
2467,Ref.11_cpx.CM.97.MP818.AJ291718,0.01-4	11_cpx	-4870.953695757045
13418,Ref.F1.BE.93.VI850.AF077336,0.06-8	F1	-4959.639924440337
323,Ref.35_AD.AF.05.05AF095.EF158041,0.02-8	A1	-4921.9050325221915
1113,Ref.35_AD.AF.05.05AF095.EF158041,0.02-7	A1	-4908.959315019766
12764,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.06-5	02_AG	-4840.062015053073
11324,Ref.46_BF.BR.01.01BR125.DQ358802,0.1-8	F1	-5029.469523271945
7671,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.07-2	B	-4946.955106818267
1562,Ref.34_01B.TH.99.OUR2478P.EF165541,0.02-1	01_AE	-4856.593693497731
7791,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.07-3	01_AE	-4990.699616636532
1124,Ref.A2.CD.97.97CDKTB48.AF286238,0.02-7	A2	-4923.84134861876
360,Ref.19_cpx.CU.99.CU38.AY588970,0.02-8	19_cpx	-4903.569743828609
13438,Ref.29_BF.BR.99.BREPM11948.DQ085871,0.06-1	D	-4998.693175790386
14263,Ref.23_BG.CU.03.CB118.AY900571,0.09-7	A1	-5069.117747208285
4472,Ref.09_cpx.US.99.99DE4057.AY093607,0.04-2	09_cpx	-4788.8257661378675
8715,Ref.D.UG.94.94UG114.U88824,0.05-3	D	-4948.755367745697
14018,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.09-9	F1	-5029.714927674869
7872,Ref.18_cpx.CU.99.CU14.AY586541,0.07-3	A1	-5005.535401272329
4142,Ref.07_BC.CN.05.XJDC6441.EF368370,0.03-3	07_BC	-4910.618727570233
4833,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.04-0	B	-4958.431469097167
168,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.02-9	J	-4887.584068502092
848,Ref.24_BG.CU.03.CB471.AY900575,0.04-7	02_AG	-4959.98627513616
10272,Ref.D.TZ.01.A280.AY253311,0.1-2	D	-5029.8302676534495
10136,Ref.08_BC.CN.06.nx2.HM067748,0.1-3	B	-5074.903252518568
12155,Ref.A2.CM.01.01CM_1445MV.GU201516,0.03-0	A2	-4946.409950255139
4069,Ref.H.CF.90.056.AF005496,0.04-5	H	-4934.554344192489
11856,Ref.12_BF.AR.99.ARMA159.AF385936,0.03-9	12_BF	-4913.698828381891
3813,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.02-4	38_BF1	-4927.980700430488
4821,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.04-0	D	-4981.121171687234
3841,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.02-4	15_01B	-4897.669863776015
13324,Ref.D.CM.01.01CM_4412HAL.AY371157,0.06-8	D	-4825.630326510411
4810,Ref.37_cpx.CM.97.CM53392.AF377957,0.04-0	A1	-5002.518113163775
12396,Ref.47_BF.ES.08.X2457_2.FJ670529,0.03-2	B	-4958.043975912281
1137,Ref.10_CD.TZ.96.96TZ_BF110.AF289550,0.02-7	10_CD	-4906.005324299234
15086,Ref.H.BE.93.VI991.AF190127,0.09-0	C	-5048.895392712952
10205,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.1-3	D	-5063.745674664767
12449,Ref.C.IN.95.95IN21068.AF067155,0.03-2	C	-4926.759480248274
9043,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.05-1	02_AG	-4881.865508168856
15624,Ref.34_01B.TH.99.OUR2478P.EF165541,0.06-4	01_AE	-4942.910947835178
5546,Ref.31_BC.BR.02.110PA.EF091932,0.08-2	C	-5018.0481634138505
3787,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.02-5	13_cpx	-4932.757700944492
3972,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.04-5	A1	-4975.138455938042
12132,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.03-0	02_AG	-4819.651880373407
6910,Ref.28_BF.BR.99.BREPM12817.DQ085874,0.07-5	B	-5005.180892281454
9673,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.05-5	07_BC	-5000.539624008434
8705,Ref.C.ZA.04.04ZASK146.AY772699,0.05-3	C	-4942.375145622606
5527,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.08-3	01_AE	-5030.383406683957
1866,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.02-3	10_CD	-4928.379014921901
4988,Ref.06_cpx.AU.96.BFP90.AF064699,0.08-9	D	-5016.1492684192
899,Ref.24_BG.CU.03.CB378.AY900574,0.04-7	D	-4995.211118547809
12072,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.03-0	A1	-4946.177831223574
1938,Ref.B.TH.90.BK132.AY173951,0.02-2	B	-4890.990749735614
4954,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.08-9	A1	-4857.805287737365
8898,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.05-0	D	-4949.531237930038
3552,Ref.H.BE.93.VI991.AF190127,0.01-9	H	-4887.919571983942
10232,Ref.F2.CM.97.CM53657.AF377956,0.1-3	A1	-5019.535332848883
13592,Ref.09_cpx.SN.95.95SN1795.AY093603,0.06-0	09_cpx	-4937.576941067566
7714,Ref.18_cpx.CU.99.CU14.AY586541,0.07-2	A1	-5003.657906692153
3287,Ref.F1.BR.93.93BR020_1.AF005494,0.01-1	F1	-4892.827467956813
8588,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.05-2	A1	-4820.215617372178
6461,Ref.19_cpx.CU.99.CU7.AY894994,0.08-5	01_AE	-4921.832062714405
11419,Ref.23_BG.CU.03.CB118.AY900571,0.04-4	A1	-4971.989809941108
4329,Ref.05_DF.BE.x.VI1310.AF193253,0.03-4	B	-4963.287953481196
5393,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.08-3	F1	-5038.632353985585
3855,Ref.05_DF.BE.x.VI1310.AF193253,0.02-4	05_DF	-4944.4110261441265
