reference	major subtype found	log_likelihood of the reference subtype
7143,Ref.25_cpx.SA.03.J11451.EU697908,0.07-7	25_cpx	-5243.58127733919
9538,Ref.24_BG.CU.03.CB471.AY900575,0.05-4	24_BG	-4626.846635258262
10564,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.1-5	15_01B	-6022.186419237883
7398,Ref.18_cpx.CU.99.CU14.AY586541,0.07-0	18_cpx	-5102.542131406437
6297,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.08-6	39_BF	-5547.7312132565075
14708,Ref.11_cpx.CM.95.95CM_1816.AF492624,0.09-2	11_cpx	-5881.628519524871
1099,Ref.31_BC.BR.04.04BR142.AY727527,0.04-6	31_BC	-4409.1793235995365
15257,Ref.F2.CM.95.95CM_MP255.AJ249236,0.09-1	F2	-5874.74191659405
15696,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.06-7	06_cpx	-5098.982520286874
231,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.02-9	17_BF	-3726.061148720122
11676,Ref.24_BG.ES.08.X2456_2.FJ670526,0.04-3	24_BG	-4363.204868529234
13006,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.03-6	10_CD	-4065.4460547520744
2330,Ref.A1.UG.92.92UG037.AB253429,0.01-7	A1	-3475.956886033194
12228,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.03-1	09_cpx	-4292.167032887083
14688,Ref.49_cpx.GM.97.N28353.HQ385478,0.09-5	49_cpx	-5534.204816732538
10433,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.1-5	04_cpx	-5922.056195823486
4534,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.04-2	26_AU	-4459.366784099147
12772,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.06-5	14_BG	-4979.803383517058
4979,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.08-9	40_BF	-5602.991048231771
6749,Ref.01_AE.AF.07.569M.GQ477441,0.07-4	01_AE	-5276.555186555993
710,Ref.35_AD.AF.05.05AF094.EF158040,0.04-8	35_AD	-4408.017818360789
14274,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.09-7	06_cpx	-5814.965387155672
1572,Ref.05_DF.BE.93.VI961.AF076998,0.02-1	05_DF	-3730.626599849652
2772,Ref.A1.RW.92.92RW008.AB253421,0.01-2	A1	-3487.1545751162607
5925,Ref.12_BF.AR.97.A32989.AF408630,0.08-0	12_BF	-5504.6176150868505
6830,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.07-5	11_cpx	-5288.264608431906
3966,Ref.31_BC.BR.02.110PA.EF091932,0.04-5	31_BC	-4357.0379932660735
4281,Ref.C.ZA.04.04ZASK146.AY772699,0.03-4	C	-4243.706925721938
15370,Ref.19_cpx.CU.99.CU38.AY588970,0.03-7	19_cpx	-3992.465061902606
1394,Ref.18_cpx.CU.99.CU14.AY586541,0.02-6	18_cpx	-3696.3153512713398
11181,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.1-9	B	-5791.231971173794
9863,Ref.A2.CY.94.94CY017_41.AF286237,0.1-1	A2	-6136.4962592792335
4153,Ref.F2.CM.95.95CM_MP257.AJ249237,0.03-3	F2	-3955.7698853334073
6684,Ref.09_cpx.US.99.99DE4057.AY093607,0.07-4	09_cpx	-5047.183754676146
11241,Ref.14_BG.ES.00.X623.AF450097,0.1-8	14_BG	-6047.291300163674
3976,Ref.16_A2D.KE.91.KNH1271.AY945736,0.04-5	16_A2D	-4691.803056741822
15119,Ref.24_BG.CU.03.CB378.AY900574,0.09-0	24_BG	-5782.217884123556
5532,Ref.D.TZ.01.A280.AY253311,0.08-2	D	-5452.662915818938
1082,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.04-6	38_BF1	-4468.133758305077
4671,Ref.F2.CM.95.95CM_MP255.AJ249236,0.04-1	F2	-4507.510744038168
8693,Ref.H.BE.93.VI997.AF190128,0.05-3	H	-4833.063310115639
10579,Ref.31_BC.BR.04.04BR142.AY727527,0.1-5	31_BC	-6093.437206688173
14276,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.09-7	F2	-5513.53280277177
7549,Ref.B.US.98.1058_11.AY331295,0.07-1	B	-5217.358896110575
4527,Ref.F1.FR.96.96FR_MP411.AJ249238,0.04-2	F1	-4484.408567950251
8641,Ref.24_BG.CU.03.CB378.AY900574,0.05-2	24_BG	-4655.698247582096
10050,Ref.25_cpx.SA.03.J11233.EU697906,0.1-0	25_cpx	-5974.1778346037845
125,Ref.C.IN.95.95IN21068.AF067155,0.06-9	C	-4954.509567747073
659,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.04-8	13_cpx	-4493.392711340748
14950,Ref.K.CM.96.96CM_MP535.AJ249239,0.09-3	K	-5891.802041402231
7777,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.07-3	07_BC	-5393.20656872549
1647,Ref.A2.CY.94.94CY017_41.AF286237,0.02-0	A2	-3872.637710235688
8520,Ref.F1.BE.93.VI850.AF077336,0.07-9	F1	-5235.926225535473
1375,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.02-6	45_cpx	-3879.0779633724997
15146,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.09-0	15_01B	-5830.53009109806
12616,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.06-2	38_BF1	-4985.594673605153
6538,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.08-4	A1	-5617.633290850996
7644,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.07-2	A1	-5239.428443589731
10843,Ref.01_AE.TH.90.CM240.U54771,0.1-7	01_AE	-5908.645199748947
8930,Ref.06_cpx.EE.01.EE0359.AY535659,0.05-0	06_cpx	-4720.185954968099
7374,Ref.46_BF.BR.01.01BR125.DQ358802,0.07-0	46_BF	-5324.259621732395
5730,Ref.B.TH.90.BK132.AY173951,0.08-1	B	-5395.2751264481385
12503,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.06-2	38_BF1	-5012.104955925274
9338,Ref.31_BC.BR.02.110PA.EF091932,0.05-7	31_BC	-4703.012083358113
14439,Ref.D.CD.83.ELI.K03454,0.09-4	D	-5603.626043173398
15005,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.09-3	13_cpx	-5713.185440652889
5082,Ref.16_A2D.KE.91.KNH1271.AY945736,0.08-8	16_A2D	-5546.982264198058
3483,Ref.35_AD.AF.05.05AF095.EF158041,0.01-9	35_AD	-3199.6048574645565
12921,Ref.B.US.98.1058_11.AY331295,0.03-5	B	-4150.838510965726
5673,Ref.C.ET.86.ETH2220.U46016,0.08-2	C	-5520.628828916799
14860,Ref.29_BF.BR.99.BREPM11948.DQ085871,0.09-3	29_BF	-5827.277724235923
2775,Ref.F2.CM.95.95CM_MP255.AJ249236,0.01-2	F2	-3391.2461364663504
4638,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.04-1	F2	-4225.479703881998
6212,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.08-6	10_CD	-5584.111521442717
5904,Ref.24_BG.CU.03.CB471.AY900575,0.08-0	24_BG	-5461.542094602208
650,Ref.A2.CD.97.97CDKTB48.AF286238,0.04-8	A2	-4570.491123603944
2583,Ref.C.BR.92.BR025_d.U52953,0.01-5	C	-3556.594659752431
10233,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.1-3	B	-5793.0780224485825
3683,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.02-5	15_01B	-3655.485526839803
1835,Ref.11_cpx.CM.97.MP818.AJ291718,0.02-3	11_cpx	-3781.4833914730957
13345,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.06-8	17_BF	-4955.758458028812
13847,Ref.B.NL.00.671_00T36.AY423387,0.09-8	B	-5769.592741865956
978,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.04-6	33_01B	-4477.318712114832
425,Ref.24_BG.CU.03.CB378.AY900574,0.02-8	24_BG	-3623.324458967422
3642,Ref.29_BF.BR.99.BREPM11948.DQ085871,0.02-5	29_BF	-3820.8769245206113
11337,Ref.H.CF.90.056.AF005496,0.1-8	H	-6082.408260162669
8452,Ref.35_AD.AF.05.05AF094.EF158040,0.07-9	35_AD	-5398.023805513604
5015,Ref.35_AD.AF.05.05AF026.EF158043,0.08-9	35_AD	-5658.959221835259
4176,Ref.19_cpx.CU.99.CU29.AY588971,0.03-3	19_cpx	-4165.762471735708
14938,Ref.A1.RW.92.92RW008.AB253421,0.09-3	A1	-5718.577030081204
8851,Ref.H.BE.93.VI997.AF190128,0.05-0	H	-4807.5901361343995
6776,Ref.34_01B.TH.99.OUR2478P.EF165541,0.07-4	34_01B	-5127.400550777795
7700,Ref.28_BF.BR.99.BREPM12817.DQ085874,0.07-2	28_BF	-5271.289880091396
13854,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.09-8	38_BF1	-5671.330820287555
11101,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.1-9	45_cpx	-6018.908689246389
12619,Ref.05_DF.ES.99.X492.AY227107,0.06-2	05_DF	-5045.40805549156
5943,Ref.11_cpx.CM.97.MP818.AJ291718,0.08-0	11_cpx	-5569.934243920058
7806,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.07-3	26_AU	-5336.578925321333
11507,Ref.G.NG.92.92NG083.U88826,0.04-4	G	-4439.287119247585
6136,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.08-7	14_BG	-5599.632142491621
8762,Ref.47_BF.ES.08.X2457_2.FJ670529,0.05-3	47_BF	-4772.528249153186
10397,Ref.F1.BR.93.93BR020_1.AF005494,0.1-2	F1	-5868.520817768396
3735,Ref.B.NL.00.671_00T36.AY423387,0.02-5	B	-3864.426362021001
4284,Ref.A2.CD.97.97CDKTB48.AF286238,0.03-4	A2	-4112.2874112022355
1450,Ref.02_AG.LR.x.POC44951.AB485636,0.02-1	02_AG	-3738.5253272146065
14809,Ref.J.SE.93.SE9280_7887.AF082394,0.09-2	J	-5705.658636395405
10042,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.1-0	46_BF	-5924.460544067478
4840,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.04-0	04_cpx	-4501.167310702455
12355,Ref.10_CD.TZ.96.96TZ_BF110.AF289550,0.03-2	10_CD	-4122.4836195786875
11119,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.1-9	13_cpx	-6026.49531853809
13417,Ref.21_A2D.KE.99.KSM4001.AF457072,0.06-8	21_A2D	-4975.960134118625
9866,Ref.37_cpx.CM.97.CM53392.AF377957,0.1-1	37_cpx	-6115.747010768652
9808,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.1-1	08_BC	-5898.308103934069
10441,Ref.01_AE.CN.05.05GX001.GU564221,0.1-5	01_AE	-5931.7986375128685
4015,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.04-5	29_BF	-4507.948106354008
3775,Ref.19_cpx.CU.99.CU7.AY894994,0.02-5	19_cpx	-3610.4466952143866
4953,Ref.C.BR.92.BR025_d.U52953,0.08-9	C	-5467.494959863555
5022,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.08-9	36_cpx	-5320.283787881088
14494,Ref.28_BF.BR.99.BREPM12817.DQ085874,0.09-4	28_BF	-5815.228318604863
12054,Ref.16_A2D.KR.97.97KR004.AF286239,0.03-0	16_A2D	-4340.0400485156915
12571,Ref.F2.CM.95.95CM_MP255.AJ249236,0.06-2	F2	-5000.846910782078
13731,Ref.C.ET.86.ETH2220.U46016,0.06-0	C	-5151.87625522322
763,Ref.G.NG.92.92NG083.U88826,0.04-8	G	-4436.200334449928
13597,Ref.G.KE.93.HH8793_12_1.AF061641,0.06-0	G	-5008.294298567704
6717,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.07-4	40_BF	-5256.685467998466
14989,Ref.05_DF.ES.99.X492.AY227107,0.09-3	05_DF	-5739.046000551184
12407,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.03-2	27_cpx	-4286.179694101919
12641,Ref.29_BF.BR.02.BREPM119.AY771590,0.06-5	29_BF	-5095.367140022706
5073,Ref.18_cpx.CM.97.CM53379.AF377959,0.08-8	18_cpx	-5552.188990993772
11106,Ref.16_A2D.KR.97.97KR004.AF286239,0.1-9	16_A2D	-5980.181547594294
3013,Ref.H.GB.00.00GBAC4001.FJ711703,0.01-0	H	-2981.28508850159
9432,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.05-7	26_AU	-4725.248680749069
15107,Ref.11_cpx.CM.97.MP818.AJ291718,0.09-0	11_cpx	-5729.350612467142
9872,Ref.H.BE.93.VI991.AF190127,0.1-1	H	-6051.603237555798
2715,Ref.14_BG.ES.00.X605.AF450096,0.01-2	14_BG	-3089.097681392563
998,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.04-6	10_CD	-4419.596503357347
9586,Ref.46_BF.BR.01.01BR125.DQ358802,0.05-4	46_BF	-4758.942542566097
13602,Ref.11_cpx.CM.95.95CM_1816.AF492624,0.06-0	11_cpx	-5046.078425551964
8472,Ref.K.CM.96.96CM_MP535.AJ249239,0.07-9	K	-5347.885311938475
7317,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.07-0	15_01B	-5274.144527694244
1783,Ref.F2.CM.95.95CM_MP257.AJ249237,0.02-3	F2	-3670.818270499749
5847,Ref.29_BF.BR.02.BREPM119.AY771590,0.08-0	29_BF	-5553.489460170169
4966,Ref.19_cpx.CU.99.CU29.AY588971,0.08-9	19_cpx	-5626.704643668079
15164,Ref.44_BF.CL.00.CH80.FJ358521,0.09-0	44_BF	-5874.361089113175
8246,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.07-8	33_01B	-5352.932045773612
11607,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.04-3	17_BF	-4401.261347635044
14561,Ref.D.UG.94.94UG114.U88824,0.09-5	D	-5751.456645701383
14944,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.09-3	40_BF	-5721.272570044311
13205,Ref.G.PT.x.PT2695.AY612637,0.06-6	G	-4969.1412752375945
12301,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.03-1	39_BF	-4166.681254654555
11288,Ref.37_cpx.CM.97.CM53392.AF377957,0.1-8	37_cpx	-6105.226178324028
13720,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.06-0	14_BG	-4986.3243042229615
15192,Ref.08_BC.CN.06.nx2.HM067748,0.09-1	08_BC	-5967.434526561182
10783,Ref.F1.FI.93.FIN9363.AF075703,0.1-7	F1	-5916.30733398371
8012,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.05-8	22_01A1	-4855.5813083422845
5086,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.08-8	33_01B	-5677.1752458169185
14911,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.09-3	13_cpx	-5861.934375783426
4309,Ref.23_BG.CU.03.CB118.AY900571,0.03-4	23_BG	-4193.290388102638
7081,Ref.12_BF.AR.97.A32879.AF408629,0.07-6	12_BF	-5290.41940916014
368,Ref.D.CM.01.01CM_4412HAL.AY371157,0.02-8	D	-3776.246715668483
5427,Ref.C.BR.92.BR025_d.U52953,0.08-3	C	-5526.2755872425505
14778,Ref.31_BC.BR.04.04BR137.AY727526,0.09-2	31_BC	-5801.109636868908
14329,Ref.24_BG.CU.03.CB378.AY900574,0.09-7	24_BG	-5842.523091485723
6585,Ref.20_BG.CU.99.Cu103.AY586545,0.08-4	20_BG	-5441.87788258069
9814,Ref.A2.CD.97.97CDKTB48.AF286238,0.1-1	A2	-6006.2373434938545
14878,Ref.16_A2D.KE.91.KNH1271.AY945736,0.09-3	16_A2D	-5804.438238634536
13299,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.06-8	13_cpx	-5065.100524663563
867,Ref.03_AB.RU.97.KAL153_2.AF193276,0.04-7	03_AB	-4121.7289628434355
3959,Ref.G.KE.93.HH8793_12_1.AF061641,0.04-5	G	-4456.925455149756
4841,Ref.B.NL.00.671_00T36.AY423387,0.04-0	B	-4405.648214134252
3803,Ref.H.GB.00.00GBAC4001.FJ711703,0.02-4	H	-3371.2896489608615
13026,Ref.37_cpx.CM.97.CM53392.AF377957,0.03-6	37_cpx	-4347.5526891103755
7650,Ref.J.CM.04.04CMU11421.GU237072,0.07-2	J	-5226.213025216702
7999,Ref.01_AE.TH.90.CM240.U54771,0.05-8	01_AE	-4541.5979151171605
8225,Ref.G.KE.93.HH8793_12_1.AF061641,0.07-8	G	-5284.323739558331
14101,Ref.F1.FI.93.FIN9363.AF075703,0.09-6	F1	-5739.335332711094
889,Ref.01_AE.TH.90.CM240.U54771,0.04-7	01_AE	-4116.512456586511
7613,Ref.14_BG.ES.00.X605.AF450096,0.07-2	14_BG	-5260.159006018166
5751,Ref.05_DF.BE.x.VI1310.AF193253,0.08-1	05_DF	-5635.268012857623
1138,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.02-7	22_01A1	-3756.2814259849924
9901,Ref.21_A2D.KE.91.KNH1254.AY945737,0.1-1	21_A2D	-5929.653306902309
9137,Ref.G.NG.92.92NG083.U88826,0.05-1	G	-4750.54601336885
15314,Ref.F1.BE.93.VI850.AF077336,0.09-1	F1	-5688.721149515834
3660,Ref.16_A2D.KE.91.KNH1271.AY945736,0.02-5	16_A2D	-3978.3495650713394
1365,Ref.B.NL.00.671_00T36.AY423387,0.02-6	B	-3853.7046641943543
5235,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.06-3	38_BF1	-5121.61861309715
6788,Ref.49_cpx.GM.97.N28353.HQ385478,0.07-4	49_cpx	-4952.450475375854
15352,Ref.16_A2D.KE.91.KNH1271.AY945736,0.03-7	16_A2D	-4288.830388265537
10968,Ref.J.CM.04.04CMU11421.GU237072,0.1-6	J	-5810.21667480999
561,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.04-9	42_BF	-4355.188602199454
11595,Ref.D.CD.83.ELI.K03454,0.04-3	D	-4334.948433576144
990,Ref.B.TH.90.BK132.AY173951,0.04-6	B	-4309.235634887283
3026,Ref.08_BC.CN.06.nx2.HM067748,0.01-0	08_BC	-3302.8942586503476
8873,Ref.D.UG.94.94UG114.U88824,0.05-0	D	-4821.756285821216
583,Ref.24_BG.CU.03.CB378.AY900574,0.04-9	24_BG	-4355.659698151704
10658,Ref.47_BF.ES.08.X2457_2.FJ670529,0.1-4	47_BF	-6033.563510045813
10210,Ref.K.CM.96.96CM_MP535.AJ249239,0.1-3	K	-6013.750998131755
14100,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.09-6	25_cpx	-5802.323165436844
6144,Ref.34_01B.TH.99.OUR2478P.EF165541,0.08-7	34_01B	-5482.577157750438
12986,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.03-6	33_01B	-4112.909523344952
9036,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.05-1	33_01B	-4799.393251007653
2825,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.01-2	17_BF	-3300.939217833469
14655,Ref.H.CF.90.056.AF005496,0.09-5	H	-5739.760711042137
7639,Ref.C.BR.92.BR025_d.U52953,0.07-2	C	-5325.568403325879
14478,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.09-4	04_cpx	-5823.098283797677
15098,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.09-0	46_BF	-5679.501657723623
3731,Ref.11_cpx.CM.97.MP818.AJ291718,0.02-5	11_cpx	-3771.7694123793267
5817,Ref.12_BF.AR.97.A32879.AF408629,0.08-1	12_BF	-5536.289925625027
8600,Ref.19_cpx.CU.99.CU29.AY588971,0.05-2	19_cpx	-4771.751680146832
8929,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.05-0	40_BF	-4735.344316276637
8775,Ref.43_02G.SA.03.J11456.EU697909,0.05-3	43_02G	-4734.788907937256
7270,Ref.D.TZ.01.A280.AY253311,0.07-0	D	-5240.036107347911
10844,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.1-7	04_cpx	-6101.143505477061
8049,Ref.47_BF.ES.08.P1942.GQ372987,0.05-8	47_BF	-4767.324441957633
10760,Ref.31_BC.BR.02.110PA.EF091932,0.1-7	31_BC	-6055.065076159763
6553,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.08-4	45_cpx	-5546.0258852935385
12326,Ref.D.TZ.01.A280.AY253311,0.03-2	D	-4180.339043665322
6334,Ref.11_cpx.CM.95.95CM_1816.AF492624,0.08-5	11_cpx	-5508.205163385197
8123,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.05-9	29_BF	-4847.825822065093
11997,Ref.A2.CM.01.01CM_1445MV.GU201516,0.03-9	A2	-4223.692779886791
4984,Ref.A1.RW.92.92RW008.AB253421,0.08-9	A1	-5547.466904960759
6661,Ref.D.UG.94.94UG114.U88824,0.07-4	D	-5206.014978513299
6747,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.07-4	45_cpx	-5442.199424630394
2404,Ref.07_BC.CN.05.XJDC6441.EF368370,0.01-4	07_BC	-3029.2737660903017
1805,Ref.A2.CY.94.94CY017_41.AF286237,0.02-3	A2	-3875.0531144322626
1459,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.02-1	36_cpx	-3645.6843970419327
9375,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.05-7	04_cpx	-4844.890398772585
11531,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.04-4	K	-4516.715020991252
1408,Ref.46_BF.BR.01.01BR087.DQ358801,0.02-6	46_BF	-3698.034376803785
8052,Ref.49_cpx.GM.97.N28353.HQ385478,0.05-8	49_cpx	-4523.742988085884
4321,Ref.C.BR.92.BR025_d.U52953,0.03-4	C	-4182.079101057879
9175,Ref.H.GB.00.00GBAC4001.FJ711703,0.05-6	H	-4489.310095052998
7369,Ref.B.NL.00.671_00T36.AY423387,0.07-0	B	-5241.351361042804
6184,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.08-6	27_cpx	-5645.614230107089
12966,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.03-6	J	-4291.179972949207
5383,Ref.H.GB.00.00GBAC4001.FJ711703,0.08-3	H	-5369.664087739957
12694,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.06-5	06_cpx	-5195.020406947415
14641,Ref.21_A2D.KE.91.KNH1254.AY945737,0.09-5	21_A2D	-5707.954176288358
5918,Ref.47_BF.ES.08.X2457_2.FJ670529,0.08-0	47_BF	-5529.826629392331
9569,Ref.F2.CM.95.95CM_MP255.AJ249236,0.05-4	F2	-4706.248603785479
15410,Ref.31_BC.BR.04.04BR137.AY727526,0.03-7	31_BC	-4078.524738672256
3551,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.01-9	45_cpx	-3510.6445797649526
7847,Ref.21_A2D.KE.91.KNH1254.AY945737,0.07-3	21_A2D	-5192.511492136224
7274,Ref.12_BF.AR.99.ARMA159.AF385936,0.07-0	12_BF	-5143.9669638970745
2655,Ref.F1.BR.93.93BR020_1.AF005494,0.01-5	F1	-3269.4334414991076
11445,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.04-4	33_01B	-4386.915153549448
3288,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.01-1	10_CD	-3348.9138696371374
2123,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.01-6	33_01B	-3306.3644111300746
11056,Ref.44_BF.CL.00.CH80.FJ358521,0.1-6	44_BF	-6064.079095234123
15496,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.06-4	08_BC	-4824.474896954904
6675,Ref.F1.FI.93.FIN9363.AF075703,0.07-4	F1	-5192.75446994413
469,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.02-8	13_cpx	-3715.0745863414622
10025,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.1-0	39_BF	-5800.435971443663
1490,Ref.19_cpx.CU.99.CU29.AY588971,0.02-1	19_cpx	-3801.0447119639452
9796,Ref.23_BG.CU.03.CB347.AY900572,0.1-1	23_BG	-6108.876552614747
8121,Ref.05_DF.BE.x.VI1310.AF193253,0.05-9	05_DF	-4798.9219115791175
1108,Ref.D.TZ.01.A280.AY253311,0.02-7	D	-3862.439326800489
14649,Ref.01_AE.AF.07.569M.GQ477441,0.09-5	01_AE	-5787.448269791936
12632,Ref.05_DF.BE.93.VI961.AF076998,0.06-2	05_DF	-5056.683795484504
8940,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.05-0	40_BF	-4781.04511262475
3351,Ref.25_cpx.SA.03.J11451.EU697908,0.01-8	25_cpx	-3443.626301188826
8315,Ref.01_AE.TH.90.CM240.U54771,0.07-8	01_AE	-5036.1860101154
5433,Ref.D.CD.83.ELI.K03454,0.08-3	D	-5372.689334725671
13878,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.09-8	14_BG	-5784.355036745407
3441,Ref.B.US.98.1058_11.AY331295,0.01-8	B	-3447.4415626361915
13068,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.03-6	22_01A1	-4224.251256369841
15203,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.09-1	07_BC	-5824.976097805775
10983,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.1-6	40_BF	-5971.991412001003
4408,Ref.24_BG.ES.08.X2456_2.FJ670526,0.03-4	24_BG	-4105.2290270929025
12429,Ref.21_A2D.KE.91.KNH1254.AY945737,0.03-2	21_A2D	-4043.017501856898
6033,Ref.14_BG.ES.00.X605.AF450096,0.08-7	14_BG	-5407.848699672693
13803,Ref.18_cpx.CU.99.CU68.AY894993,0.09-8	18_cpx	-5674.553946691224
8117,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.05-9	13_cpx	-4806.004579756292
6604,Ref.43_02G.SA.03.J11243.EU697907,0.08-4	43_02G	-5457.098767836778
10017,Ref.05_DF.BE.x.VI1310.AF193253,0.1-0	05_DF	-6089.600572688086
3315,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.01-1	K	-3603.0716872965104
3144,Ref.24_BG.ES.08.X2456_2.FJ670526,0.01-0	24_BG	-3309.7617659745756
11475,Ref.01_AE.TH.90.CM240.U54771,0.04-4	01_AE	-4164.663856218608
479,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.04-9	04_cpx	-4371.254717266633
735,Ref.F1.FR.96.96FR_MP411.AJ249238,0.04-8	F1	-4433.475720418152
6482,Ref.09_cpx.SN.95.95SN1795.AY093603,0.08-4	09_cpx	-5537.744017201291
9758,Ref.F2.CM.97.CM53657.AF377956,0.05-5	F2	-4613.858887031694
70,Ref.37_cpx.CM.97.CM53392.AF377957,0.06-9	37_cpx	-5150.860694937941
11675,Ref.19_cpx.CU.99.CU7.AY894994,0.04-3	19_cpx	-4336.698468240536
1006,Ref.24_BG.CU.03.CB471.AY900575,0.04-6	24_BG	-4435.7852183958175
15297,Ref.12_BF.AR.97.A32879.AF408629,0.09-1	12_BF	-5882.657248142228
11072,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.1-9	08_BC	-5900.047753666267
13790,Ref.19_cpx.CU.99.CU38.AY588970,0.09-8	19_cpx	-5769.978366602037
1741,Ref.H.BE.93.VI997.AF190128,0.02-3	H	-3765.361320570259
2311,Ref.01_AE.TH.90.CM240.U54771,0.01-7	01_AE	-3036.0870304442124
7111,Ref.29_BF.BR.02.BREPM119.AY771590,0.07-7	29_BF	-5376.328515579648
11228,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.1-8	J	-5952.27405585545
568,Ref.09_cpx.GH.96.96GH2911.AY093605,0.04-9	09_cpx	-4439.951793849583
