reference	major subtype found	log_likelihood of the reference subtype
9589,Ref.24_BG.CU.03.CB378.AY900574,0.05-4	01_AE	-5020.836564032655
809,Ref.21_A2D.KE.99.KER2003.AF457051,0.04-7	D	-4958.960942990386
5661,Ref.G.NG.92.92NG083.U88826,0.08-2	40_BF	-5009.777035245665
3979,Ref.14_BG.ES.00.X605.AF450096,0.04-5	10_CD	-4981.655139642527
3989,Ref.F1.FI.93.FIN9363.AF075703,0.04-5	40_BF	-4974.402446109844
6740,Ref.02_AG.NG.x.IBNG.L39106,0.07-4	10_CD	-4994.928404749901
13965,Ref.D.CD.83.ELI.K03454,0.09-9	46_BF	-5008.849089023582
4551,Ref.F1.BR.93.93BR020_1.AF005494,0.04-2	40_BF	-4956.719156738518
52,Ref.D.CM.01.01CM_4412HAL.AY371157,0.06-9	10_CD	-4863.000963345711
9753,Ref.J.SE.93.SE9280_7887.AF082394,0.05-5	08_BC	-4963.22307558075
8781,Ref.G.PT.x.PT2695.AY612637,0.05-3	10_CD	-5027.101251799165
4418,Ref.49_cpx.GM.97.N28353.HQ385478,0.03-4	49_cpx	-4718.395777937919
13570,Ref.34_01B.TH.99.OUR2478P.EF165541,0.06-1	01_AE	-4957.339723809421
498,Ref.08_BC.CN.06.nx2.HM067748,0.04-9	40_BF	-5015.510701628279
8251,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.07-8	D	-5024.220225614194
7489,Ref.05_DF.BE.x.VI1310.AF193253,0.07-1	40_BF	-5046.895514017866
10657,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.1-4	46_BF	-5018.058391470734
6774,Ref.43_02G.SA.03.J11223.EU697904,0.07-4	40_BF	-4971.336526038537
2272,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.01-7	09_cpx	-4938.2321547915635
11716,Ref.08_BC.CN.06.nx2.HM067748,0.03-8	10_CD	-4999.716777905424
3247,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.01-1	B	-4860.973494133736
12868,Ref.37_cpx.CM.97.CM53392.AF377957,0.03-5	40_BF	-5003.49660833696
10820,Ref.H.BE.93.VI991.AF190127,0.1-7	46_BF	-5065.075059403326
10652,Ref.J.CM.04.04CMU11421.GU237072,0.1-4	10_CD	-4960.7564361805335
2301,Ref.F2.CM.95.95CM_MP255.AJ249236,0.01-7	F2	-4896.731296273885
9788,Ref.05_DF.BE.93.VI961.AF076998,0.05-5	10_CD	-4999.696261025812
825,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.04-7	10_CD	-5015.103957311388
2200,Ref.F1.BE.93.VI850.AF077336,0.01-6	F1	-4905.102253860528
12736,Ref.25_cpx.SA.03.J11233.EU697906,0.06-5	40_BF	-4986.291290962828
2507,Ref.05_DF.ES.99.X492.AY227107,0.01-4	F2	-4910.438264081943
5683,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.08-2	40_BF	-5031.598462011853
4360,Ref.09_cpx.GH.96.96GH2911.AY093605,0.03-4	01_AE	-4947.663326889849
7036,Ref.31_BC.BR.04.04BR137.AY727526,0.07-6	10_CD	-5040.542510377818
9062,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.05-1	01_AE	-4828.578020704289
8728,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.05-3	D	-4976.871708641926
4635,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.04-1	10_CD	-5012.114412595651
6472,Ref.49_cpx.GM.97.N28353.HQ385478,0.08-5	10_CD	-4772.796624812796
12653,Ref.01_AE.CN.05.05GX001.GU564221,0.06-5	10_CD	-4988.255563812986
5705,Ref.18_cpx.CM.97.CM53379.AF377959,0.08-1	10_CD	-5033.890071869078
6548,Ref.37_cpx.CM.97.CM53392.AF377957,0.08-4	40_BF	-5077.799186736145
13168,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.06-6	01_AE	-5058.855101567599
6772,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.07-4	08_BC	-5032.440011322172
13971,Ref.A2.CY.94.94CY017_41.AF286237,0.09-9	46_BF	-5068.489538571486
2147,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.01-6	F1	-4949.340551880142
1654,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.02-0	17_BF	-4916.854225233274
11932,Ref.06_cpx.EE.01.EE0359.AY535659,0.03-9	10_CD	-4968.229620799737
15363,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.03-7	10_CD	-4858.570863046959
8445,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.07-9	40_BF	-4982.568685756819
4713,Ref.G.NG.92.92NG083.U88826,0.04-1	10_CD	-4958.775892204772
11848,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.03-8	B	-4978.163429258427
10813,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.1-7	46_BF	-5046.928797430361
6906,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.07-5	10_CD	-5016.869543464908
6454,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.08-5	10_CD	-5016.77771220312
11164,Ref.02_AG.NG.x.IBNG.L39106,0.1-9	46_BF	-5029.289207119716
2963,Ref.H.CF.90.056.AF005496,0.01-3	H	-4927.70751540739
8601,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.05-2	01_AE	-4973.205146314119
12560,Ref.35_AD.AF.05.05AF094.EF158040,0.06-2	46_BF	-5020.8167341886565
5960,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.08-0	40_BF	-5019.000048215828
5144,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.08-8	46_BF	-4973.082417943028
9567,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.05-4	40_BF	-4902.214708370362
11956,Ref.46_BF.BR.01.01BR125.DQ358802,0.03-9	40_BF	-4957.781150686811
13017,Ref.D.CD.83.ELI.K03454,0.03-6	D	-4957.057284307405
12394,Ref.37_cpx.CM.97.CM53392.AF377957,0.03-2	40_BF	-4993.599639810519
591,Ref.35_AD.AF.05.05AF026.EF158043,0.04-9	08_BC	-4952.296714517412
3109,Ref.20_BG.CU.99.Cu103.AY586545,0.01-0	G	-4936.18965790379
7930,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.05-8	33_01B	-5033.282625135224
13013,Ref.18_cpx.CU.99.CU68.AY894993,0.03-6	B	-4907.624622986333
8574,Ref.B.TH.90.BK132.AY173951,0.05-2	10_CD	-4965.846447952138
12814,Ref.31_BC.BR.02.110PA.EF091932,0.03-5	C	-4952.402634390906
3150,Ref.15_01B.TH.96.M169.DQ354120,0.01-0	B	-4946.472220158373
13528,Ref.K.CM.96.96CM_MP535.AJ249239,0.06-1	10_CD	-4964.835857971499
221,Ref.05_DF.BE.x.VI1310.AF193253,0.02-9	B	-4980.378286805071
926,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.04-7	40_BF	-5003.754490880834
12852,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.03-5	C	-5019.711756608679
130,Ref.18_cpx.CU.99.CU14.AY586541,0.06-9	10_CD	-5006.18098417434
12440,Ref.28_BF.BR.99.BREPM12817.DQ085874,0.03-2	B	-4967.8569206141165
10258,Ref.F1.BE.93.VI850.AF077336,0.1-3	46_BF	-4997.077348230401
14486,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.09-4	46_BF	-5039.158150085979
7885,Ref.C.ET.86.ETH2220.U46016,0.07-3	46_BF	-5020.9269147650975
10741,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.1-4	46_BF	-5037.205775671795
11622,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.04-3	46_BF	-4950.266674251865
6871,Ref.03_AB.RU.97.KAL153_2.AF193276,0.07-5	10_CD	-4968.317871499587
10363,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.1-2	46_BF	-5043.429035629414
4795,Ref.C.BR.92.BR025_d.U52953,0.04-0	10_CD	-4978.755417801022
8689,Ref.32_06A1.EE.01.EE0369.AY535660,0.05-2	10_CD	-4952.369576511116
11422,Ref.16_A2D.KR.97.97KR004.AF286239,0.04-4	N	-5016.314752264881
9149,Ref.C.ET.86.ETH2220.U46016,0.05-1	D	-4988.145060107138
9509,Ref.14_BG.ES.00.X605.AF450096,0.05-4	10_CD	-4996.497988017084
14719,Ref.D.UG.94.94UG114.U88824,0.09-2	10_CD	-5008.02976519731
1899,Ref.H.BE.93.VI997.AF190128,0.02-2	D	-4952.47139824328
2474,Ref.02_AG.NG.x.IBNG.L39106,0.01-4	C	-4934.8673167138
11351,Ref.49_cpx.GM.03.N26677.HQ385479,0.1-8	10_CD	-4848.474892823446
11153,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.1-9	40_BF	-5035.013868978096
1380,Ref.28_BF.BR.99.BREPM12817.DQ085874,0.02-6	B	-4968.639014692313
6752,Ref.28_BF.BR.99.BREPM12817.DQ085874,0.07-4	40_BF	-5001.500615244729
2954,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.01-3	02_AG	-4953.264300500756
14314,Ref.09_cpx.GH.96.96GH2911.AY093605,0.09-7	46_BF	-5005.169664331967
8482,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.07-9	40_BF	-5022.265081311201
8822,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.05-3	D	-4983.327222506099
5852,Ref.12_BF.AR.99.ARMA159.AF385936,0.08-0	46_BF	-5000.697933099451
12176,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.03-1	01_AE	-4938.073278623996
13831,Ref.43_02G.SA.03.J11456.EU697909,0.09-8	10_CD	-5021.543755574853
8532,Ref.23_BG.CU.03.CB347.AY900572,0.05-2	10_CD	-4989.127335028078
8961,Ref.01_AE.AF.07.569M.GQ477441,0.05-0	01_AE	-4999.455374427383
2915,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.01-3	09_cpx	-4922.605991839747
11296,Ref.35_AD.AF.05.05AF094.EF158040,0.1-8	46_BF	-5089.227477660985
4939,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.08-9	40_BF	-4999.107335246691
9102,Ref.25_cpx.SA.03.J11233.EU697906,0.05-1	10_CD	-4975.151549912602
2352,Ref.34_01B.TH.99.OUR2478P.EF165541,0.01-7	09_cpx	-4899.91424110445
2418,Ref.09_cpx.US.99.99DE4057.AY093607,0.01-4	09_cpx	-4795.0415422192455
837,Ref.49_cpx.GM.02.N18380.HQ385477,0.04-7	10_CD	-4777.737803767886
12795,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.06-5	40_BF	-4980.218119998278
13200,Ref.A1.RW.92.92RW008.AB253421,0.06-6	46_BF	-5000.608489852076
299,Ref.19_cpx.CU.99.CU7.AY894994,0.02-9	B	-4854.172285233586
9559,Ref.12_BF.AR.97.A32989.AF408630,0.05-4	40_BF	-4978.797402542752
11486,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.04-4	D	-4991.298427111273
9937,Ref.19_cpx.CU.99.CU7.AY894994,0.1-1	46_BF	-4933.631701721892
12545,Ref.05_DF.BE.x.VI1310.AF193253,0.06-2	40_BF	-5020.157142564849
3691,Ref.18_cpx.CU.99.CU68.AY894993,0.02-5	18_cpx	-4909.273432561394
13896,Ref.05_DF.BE.93.VI961.AF076998,0.09-8	40_BF	-5026.5512226083365
4832,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.04-0	40_BF	-5009.343345337145
3814,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.02-4	B	-4957.678680764248
1204,Ref.K.CM.96.96CM_MP535.AJ249239,0.02-7	C	-4932.1972062244795
10673,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.1-4	46_BF	-4956.799586199867
8259,Ref.23_BG.CU.03.CB118.AY900571,0.07-8	10_CD	-4999.216672863729
5595,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.08-2	46_BF	-5064.439348143978
2876,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.01-3	C	-4793.491024247836
3757,Ref.B.US.98.1058_11.AY331295,0.02-5	C	-4959.810101129194
7665,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.07-2	46_BF	-5041.191704232085
7898,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.07-3	46_BF	-5029.135194364871
8097,Ref.F1.FI.93.FIN9363.AF075703,0.05-9	40_BF	-4974.426477434071
3675,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.02-5	C	-4913.362192491798
9194,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.05-6	10_CD	-5031.002376287085
13880,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.09-8	46_BF	-5030.097430612898
156,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.06-9	40_BF	-5019.697638639128
5630,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.08-2	46_BF	-5078.412169680286
5570,Ref.33_01B.ID.07.JKT194_C.AB547464,0.08-2	46_BF	-5006.283964244334
6513,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.08-4	46_BF	-5050.001689814408
15243,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.09-1	46_BF	-5031.527210837683
5766,Ref.35_AD.AF.05.05AF094.EF158040,0.08-1	46_BF	-5045.213027397396
2207,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.01-6	D	-4968.998047822595
3127,Ref.C.IN.95.95IN21068.AF067155,0.01-0	C	-4935.954591516558
5379,Ref.35_AD.AF.05.05AF095.EF158041,0.08-3	46_BF	-5019.016781106736
7376,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.07-0	10_CD	-5012.563312296799
6401,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.08-5	46_BF	-5044.853369424957
5234,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.06-3	46_BF	-5015.093397684982
4920,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.08-9	46_BF	-5018.1668531493315
7373,Ref.21_A2D.KE.91.KNH1254.AY945737,0.07-0	10_CD	-5012.278749156532
14003,Ref.01_AE.TH.90.CM240.U54771,0.09-9	10_CD	-5047.308184062657
9217,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.05-6	G	-5021.421720596696
5976,Ref.18_cpx.CU.99.CU14.AY586541,0.08-0	10_CD	-5007.143657678183
5270,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.06-3	46_BF	-4833.92133883746
11427,Ref.G.BE.96.DRCBL.AF084936,0.04-4	C	-4948.7689672823835
12264,Ref.K.CM.96.96CM_MP535.AJ249239,0.03-1	D	-4945.358147210595
12237,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.03-1	01_AE	-4943.6921336997475
9896,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.1-1	46_BF	-5103.191068211395
11972,Ref.02_AG.CM.99.pBD6_15.AY271690,0.03-9	01_AE	-5014.288383450525
7095,Ref.C.ET.86.ETH2220.U46016,0.07-6	10_CD	-5017.545315008034
6817,Ref.14_BG.ES.00.X623.AF450097,0.07-5	10_CD	-4993.4594290493615
2012,Ref.28_BF.BR.99.BREPM12817.DQ085874,0.02-2	B	-4959.418166972399
11939,Ref.F2.CM.95.95CM_MP255.AJ249236,0.03-9	C	-4918.575853746015
1268,Ref.09_cpx.SN.95.95SN1795.AY093603,0.02-6	09_cpx	-4921.772762705905
13120,Ref.12_BF.AR.99.ARMA159.AF385936,0.06-6	46_BF	-4990.294140418708
15456,Ref.18_cpx.CU.99.CU14.AY586541,0.03-7	C	-4952.776199860957
10198,Ref.A1.RW.92.92RW008.AB253421,0.1-3	46_BF	-5063.105025595011
6718,Ref.06_cpx.EE.01.EE0359.AY535659,0.07-4	10_CD	-5001.503441009946
13411,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.06-8	40_BF	-4976.920638390975
7510,Ref.31_BC.BR.04.04BR137.AY727526,0.07-1	10_CD	-5045.660706187721
12105,Ref.11_cpx.CM.97.MP818.AJ291718,0.03-0	C	-4958.750700402878
6874,Ref.37_cpx.CM.00.00CMNYU926.EF116594,0.07-5	46_BF	-4867.13814914467
9909,Ref.01_AE.AF.07.569M.GQ477441,0.1-1	46_BF	-5069.233065176233
13890,Ref.46_BF.BR.01.01BR087.DQ358801,0.09-8	46_BF	-5023.516886229256
292,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.02-9	F1	-4953.312530679067
10372,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.1-2	40_BF	-5064.767798550772
10036,Ref.06_cpx.EE.01.EE0359.AY535659,0.1-0	10_CD	-5037.636088506422
2164,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.01-6	35_AD	-4949.654097036025
3670,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.02-5	C	-4920.645413436723
1008,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.04-6	10_CD	-4982.036479790815
10188,Ref.H.BE.93.VI991.AF190127,0.1-3	10_CD	-5042.660231675415
473,Ref.32_06A1.EE.01.EE0369.AY535660,0.02-8	D	-4939.8104761395525
15475,Ref.47_BF.ES.08.P1942.GQ372987,0.03-7	F1	-4934.7896008015505
12583,Ref.B.NL.00.671_00T36.AY423387,0.06-2	40_BF	-5013.856550111407
6508,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.08-4	46_BF	-5074.19918574719
10485,Ref.18_cpx.CU.99.CU68.AY894993,0.1-5	40_BF	-4998.1953725682515
3445,Ref.F1.BR.93.93BR020_1.AF005494,0.01-8	F1	-4935.01581363993
9681,Ref.23_BG.CU.03.CB118.AY900571,0.05-5	10_CD	-4994.02843407232
15387,Ref.D.CD.83.ELI.K03454,0.03-7	C	-4956.195553493923
7821,Ref.12_BF.AR.97.A32989.AF408630,0.07-3	46_BF	-5003.279376887516
7629,Ref.F2.CM.95.95CM_MP257.AJ249237,0.07-2	01_AE	-4977.810822443601
9093,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.05-1	40_BF	-4904.279383803942
10882,Ref.43_02G.SA.03.J11223.EU697904,0.1-7	46_BF	-5004.344918097958
4780,Ref.33_01B.ID.07.JKT194_C.AB547464,0.04-0	01_AE	-4968.1454465445395
7913,Ref.01_AE.CN.05.05GX001.GU564221,0.05-8	01_AE	-4965.085915600237
3111,Ref.24_BG.CU.03.CB378.AY900574,0.01-0	09_cpx	-4974.0348284479405
4130,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.03-3	C	-4974.140320293588
8306,Ref.06_cpx.AU.96.BFP90.AF064699,0.07-8	10_CD	-5007.676411059732
8581,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.05-2	46_BF	-4973.848327217964
14670,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.09-5	46_BF	-5006.023296205013
12533,Ref.G.BE.96.DRCBL.AF084936,0.06-2	10_CD	-4969.778174878302
10138,Ref.16_A2D.KE.91.KNH1271.AY945736,0.1-3	40_BF	-5034.5509614997
4097,Ref.A2.CM.01.01CM_1445MV.GU201516,0.04-5	01_AE	-4990.720518303988
7219,Ref.24_BG.CU.03.CB378.AY900574,0.07-7	46_BF	-5035.423562625345
15531,Ref.49_cpx.GM.02.N18380.HQ385477,0.06-4	10_CD	-4792.082524375914
14296,Ref.H.BE.93.VI991.AF190127,0.09-7	10_CD	-5028.982086367052
10236,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.1-3	10_CD	-4914.50206319729
14449,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.09-4	46_BF	-5002.185651648442
12848,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.03-5	10_CD	-4962.249972659787
10254,Ref.24_BG.ES.08.X2456_2.FJ670526,0.1-3	46_BF	-5054.24396941035
14418,Ref.33_01B.ID.07.JKT194_C.AB547464,0.09-4	46_BF	-5019.423532365447
9897,Ref.B.NL.00.671_00T36.AY423387,0.1-1	40_BF	-5053.388360705967
11447,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.04-4	01_AE	-4953.727495691965
11464,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.04-4	46_BF	-4946.104720597788
974,Ref.16_A2D.KE.91.KNH1271.AY945736,0.04-6	40_BF	-4991.930762204987
1822,Ref.31_BC.BR.04.04BR137.AY727526,0.02-3	D	-4970.930311345236
2490,Ref.F2.CM.97.CM53657.AF377956,0.01-4	F2	-4910.656786611355
12445,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.03-2	B	-4959.947012087834
15042,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.09-0	46_BF	-4901.55420732952
4178,Ref.37_cpx.CM.97.CM53392.AF377957,0.03-3	40_BF	-5002.985793153273
9474,Ref.49_cpx.GM.97.N28353.HQ385478,0.05-7	01_AE	-4739.884790169787
9089,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.05-1	40_BF	-4974.213628028904
6709,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.07-4	40_BF	-5007.474974506942
7435,Ref.G.KE.93.HH8793_12_1.AF061641,0.07-1	46_BF	-5013.316116849925
1804,Ref.J.CM.04.04CMU11421.GU237072,0.02-3	J	-4853.763056277737
9654,Ref.31_BC.BR.02.110PA.EF091932,0.05-5	01_AE	-4970.65893225268
4384,Ref.A1.UG.92.92UG037.AB253429,0.03-4	A1	-4989.9460872282725
11993,Ref.C.ET.86.ETH2220.U46016,0.03-9	D	-4979.460275187459
12867,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.03-5	10_CD	-4977.022167474728
5434,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.08-3	40_BF	-5049.502687703478
1929,Ref.25_cpx.SA.03.J11451.EU697908,0.02-2	B	-4940.355257507794
12997,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.03-6	C	-4925.389619882841
4162,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.03-3	B	-5015.210104245622
8141,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.05-9	40_BF	-4990.154979875741
8136,Ref.35_AD.AF.05.05AF094.EF158040,0.05-9	46_BF	-5014.920282270358
7762,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.07-3	46_BF	-5029.323798474716
13719,Ref.G.NG.92.92NG083.U88826,0.06-0	40_BF	-5000.389651121558
10766,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.1-7	46_BF	-5042.825410895803
13314,Ref.B.TH.90.BK132.AY173951,0.06-8	01_AE	-4990.564511544955
6269,Ref.20_BG.CU.99.Cu103.AY586545,0.08-6	10_CD	-5021.6885475800245
3058,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.01-0	F2	-4782.545099631512
1638,Ref.24_BG.CU.03.CB471.AY900575,0.02-0	09_cpx	-4957.48823945683
8820,Ref.18_cpx.CU.99.CU14.AY586541,0.05-3	40_BF	-4976.927653202608
2569,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.01-5	18_cpx	-4899.936778268504
5026,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.08-9	46_BF	-5054.038504893463
6725,Ref.F2.CM.95.95CM_MP255.AJ249236,0.07-4	10_CD	-4975.935436687847
4173,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.03-3	B	-5016.505538859215
4952,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.08-9	40_BF	-5064.544553021279
4125,Ref.18_cpx.CM.97.CM53379.AF377959,0.03-3	10_CD	-4979.451494744725
9263,Ref.01_AE.TH.90.CM240.U54771,0.05-6	10_CD	-4990.804222503039
14796,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.09-2	10_CD	-5049.369539901523
14434,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.09-4	40_BF	-4880.364072633979
2450,Ref.37_cpx.CM.00.00CMNYU926.EF116594,0.01-4	F1	-4812.207048914049
1966,Ref.37_cpx.CM.97.CM53392.AF377957,0.02-2	C	-4980.964534884174
741,Ref.24_BG.CU.03.CB378.AY900574,0.04-8	01_AE	-5019.574257166584
1523,Ref.B.NL.00.671_00T36.AY423387,0.02-1	B	-4959.162637977916
2829,Ref.C.ET.86.ETH2220.U46016,0.01-2	D	-4950.917445462693
6377,Ref.18_cpx.CU.99.CU68.AY894993,0.08-5	10_CD	-4996.712626445016
3796,Ref.09_cpx.SN.95.95SN1795.AY093603,0.02-4	C	-4931.291054064179
14356,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.09-7	46_BF	-5058.443079037639
9050,Ref.19_cpx.CU.99.CU38.AY588970,0.05-1	01_AE	-4977.568737654085
3793,Ref.29_BF.BR.02.BREPM119.AY771590,0.02-4	B	-4905.719380521199
497,Ref.14_BG.ES.00.X623.AF450097,0.04-9	10_CD	-4983.852754028815
3399,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.01-8	F1	-4972.653312652872
11715,Ref.14_BG.ES.00.X623.AF450097,0.03-8	D	-4956.371822201791
3510,Ref.07_BC.CN.05.XJDC6441.EF368370,0.01-9	C	-4936.588999848529
1209,Ref.F1.FR.96.96FR_MP411.AJ249238,0.02-7	B	-4937.99340928659
9164,Ref.23_BG.CU.03.CB347.AY900572,0.05-6	10_CD	-4992.367180734577
7114,Ref.09_cpx.SN.95.95SN1795.AY093603,0.07-7	D	-4990.570585738388
3644,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.02-5	01_AE	-4932.578987948697
12642,Ref.D.TZ.01.A280.AY253311,0.06-5	D	-4986.459607235932
3734,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.02-5	A1	-5021.839148760891
4355,Ref.F2.CM.95.95CM_MP255.AJ249236,0.03-4	D	-4918.931125800016
341,Ref.D.UG.94.94UG114.U88824,0.02-8	D	-4934.629450439897
9306,Ref.24_BG.ES.08.X2456_2.FJ670526,0.05-6	46_BF	-5006.150346524762
757,Ref.C.IN.95.95IN21068.AF067155,0.04-8	10_CD	-4985.54524184743
7972,Ref.47_BF.ES.08.X2457_2.FJ670529,0.05-8	10_CD	-5012.289205246398
1266,Ref.D.TZ.01.A280.AY253311,0.02-6	D	-4937.552892953765
5237,Ref.14_BG.ES.00.X623.AF450097,0.06-3	D	-4984.496495386841
4170,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.03-3	B	-4975.4748147471155
9727,Ref.F2.CM.95.95CM_MP255.AJ249236,0.05-5	01_AE	-4944.03860079588
7874,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.07-3	10_CD	-4994.6606130796135
14398,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.09-4	46_BF	-5030.7380460211125
13251,Ref.05_DF.ES.99.X492.AY227107,0.06-6	40_BF	-4972.391767910989
3673,Ref.F1.FI.93.FIN9363.AF075703,0.02-5	F1	-4942.052477089686
12450,Ref.43_02G.SA.03.J11243.EU697907,0.03-2	01_AE	-4936.041789028453
9736,Ref.K.CM.96.96CM_MP535.AJ249239,0.05-5	D	-4958.3023887580275
3303,Ref.C.ET.86.ETH2220.U46016,0.01-1	D	-4958.372820558563
5007,Ref.24_BG.CU.03.CB378.AY900574,0.08-9	46_BF	-5053.835107583823
8475,Ref.B.NL.00.671_00T36.AY423387,0.07-9	40_BF	-5022.084253159601
12796,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.06-5	40_BF	-5015.791256047169
3827,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.02-4	D	-4982.65095534169
6225,Ref.05_DF.BE.x.VI1310.AF193253,0.08-6	46_BF	-5040.856560438773
8712,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.05-3	46_BF	-4992.500031896842
212,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.02-9	C	-5014.904981531487
1611,Ref.10_CD.TZ.96.96TZ_BF110.AF289550,0.02-0	01_AE	-4952.482176061471
