reference	major subtype found	log_likelihood of the reference subtype
11507,Ref.G.NG.92.92NG083.U88826,0.04-4	G	-4939.720135784396
14807,Ref.01_AE.AF.07.569M.GQ477441,0.09-2	01_AE	-5276.415279924683
11531,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.04-4	K	-4994.553683356622
5592,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.08-2	09_cpx	-5343.128666070282
8940,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.05-0	40_BF	-5116.575769148233
8315,Ref.01_AE.TH.90.CM240.U54771,0.07-8	01_AE	-5059.330137016366
15203,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.09-1	07_BC	-5293.153874399447
5904,Ref.24_BG.CU.03.CB471.AY900575,0.08-0	24_BG	-5284.7867487898475
3921,Ref.12_BF.AR.97.A32879.AF408629,0.02-4	12_BF	-4745.983846483207
5015,Ref.35_AD.AF.05.05AF026.EF158043,0.08-9	35_AD	-5282.456593594834
11415,Ref.F1.FI.93.FIN9363.AF075703,0.04-4	F1	-4928.62372332343
15579,Ref.07_BC.CN.98.98CN009.AF286230,0.06-4	07_BC	-5095.026235747864
6184,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.08-6	A1	-5376.155281314217
7111,Ref.29_BF.BR.02.BREPM119.AY771590,0.07-7	29_BF	-5128.89488098229
14695,Ref.29_BF.BR.02.BREPM119.AY771590,0.09-2	29_BF	-5189.106337053678
6482,Ref.09_cpx.SN.95.95SN1795.AY093603,0.08-4	09_cpx	-5195.915638029735
9036,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.05-1	33_01B	-5096.830117561477
9175,Ref.H.GB.00.00GBAC4001.FJ711703,0.05-6	H	-4929.6520836507325
3551,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.01-9	45_cpx	-4719.929645909862
6661,Ref.D.UG.94.94UG114.U88824,0.07-4	D	-5101.747941620429
7639,Ref.C.BR.92.BR025_d.U52953,0.07-2	C	-5138.287681800259
6702,Ref.J.CM.04.04CMU11421.GU237072,0.07-4	J	-5101.149311222139
12429,Ref.21_A2D.KE.91.KNH1254.AY945737,0.03-2	21_A2D	-4864.502096594981
9954,Ref.23_BG.CU.03.CB347.AY900572,0.1-0	G	-5372.638653918411
13051,Ref.07_BC.CN.98.98CN009.AF286230,0.03-6	07_BC	-4793.6553885094145
14180,Ref.A1.UG.92.92UG037.AB253429,0.09-6	A1	-5206.78794588704
11102,Ref.B.TH.90.BK132.AY173951,0.1-9	B	-5238.977316449735
1585,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.02-0	04_cpx	-4780.207534930451
3970,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.04-5	26_AU	-5031.451940233345
15603,Ref.H.CF.90.056.AF005496,0.06-4	H	-5091.712680045996
2509,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.01-4	17_BF	-4690.300001571553
3267,Ref.20_BG.CU.99.Cu103.AY586545,0.01-1	20_BG	-4638.775973830401
12326,Ref.D.TZ.01.A280.AY253311,0.03-2	D	-4851.414936318707
8225,Ref.G.KE.93.HH8793_12_1.AF061641,0.07-8	G	-5161.334252236159
6909,Ref.J.SE.93.SE9280_7887.AF082394,0.07-5	J	-5210.028238336252
13650,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.06-0	09_cpx	-5131.057266374236
6788,Ref.49_cpx.GM.97.N28353.HQ385478,0.07-4	49_cpx	-4875.188958061685
14189,Ref.F1.BR.93.93BR020_1.AF005494,0.09-6	F1	-5269.643252049097
2051,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.02-2	K	-4860.520098792342
368,Ref.D.CM.01.01CM_4412HAL.AY371157,0.02-8	D	-4694.208895306485
6200,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.08-6	25_cpx	-5233.897008009772
561,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.04-9	42_BF	-4957.0368758462
9569,Ref.F2.CM.95.95CM_MP255.AJ249236,0.05-4	F2	-4971.804503990021
11675,Ref.19_cpx.CU.99.CU7.AY894994,0.04-3	19_cpx	-4893.984142924099
8884,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.05-0	11_cpx	-4972.25010198322
13803,Ref.18_cpx.CU.99.CU68.AY894993,0.09-8	18_cpx	-5259.323007089609
8081,Ref.14_BG.ES.00.X623.AF450097,0.05-9	14_BG	-5028.199516682717
8379,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.07-9	04_cpx	-5194.566205065177
2803,Ref.35_AD.AF.05.05AF026.EF158043,0.01-2	35_AD	-4667.259976434508
6027,Ref.14_BG.ES.00.X623.AF450097,0.08-7	14_BG	-5254.533787203614
8012,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.05-8	A1	-5160.592670420984
4984,Ref.A1.RW.92.92RW008.AB253421,0.08-9	A1	-5195.872223510077
14649,Ref.01_AE.AF.07.569M.GQ477441,0.09-5	01_AE	-5264.597020591318
12949,Ref.31_BC.BR.04.04BR142.AY727527,0.03-5	31_BC	-4896.469982255193
7650,Ref.J.CM.04.04CMU11421.GU237072,0.07-2	J	-5080.590753615273
9137,Ref.G.NG.92.92NG083.U88826,0.05-1	G	-5036.487356473986
9758,Ref.F2.CM.97.CM53657.AF377956,0.05-5	F2	-5014.952298668754
6553,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.08-4	45_cpx	-5281.689415543237
5642,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.08-2	A1	-5362.8981189000015
14609,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.09-5	F1	-5285.3166386938365
8123,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.05-9	29_BF	-5108.683359141028
9091,Ref.43_02G.SA.03.J11456.EU697909,0.05-1	43_02G	-5107.352948525062
6427,Ref.20_BG.CU.99.Cu103.AY586545,0.08-5	20_BG	-5279.597528987231
12966,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.03-6	J	-4886.945819725377
9796,Ref.23_BG.CU.03.CB347.AY900572,0.1-1	G	-5483.250283501766
8121,Ref.05_DF.BE.x.VI1310.AF193253,0.05-9	05_DF	-5050.568307987431
13215,Ref.B.NL.00.671_00T36.AY423387,0.06-6	B	-5013.577641821549
6604,Ref.43_02G.SA.03.J11243.EU697907,0.08-4	43_02G	-5237.923850763795
8052,Ref.49_cpx.GM.97.N28353.HQ385478,0.05-8	49_cpx	-4787.783106433206
4321,Ref.C.BR.92.BR025_d.U52953,0.03-4	C	-4870.079886881483
8615,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.05-2	A1	-5217.978870541806
735,Ref.F1.FR.96.96FR_MP411.AJ249238,0.04-8	F1	-4875.94238899745
11595,Ref.D.CD.83.ELI.K03454,0.04-3	D	-4889.0864566191785
7513,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.07-1	B	-5139.468265252987
5410,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.08-3	25_cpx	-5248.674918842513
1408,Ref.46_BF.BR.01.01BR087.DQ358801,0.02-6	46_BF	-4797.402270172381
2311,Ref.01_AE.TH.90.CM240.U54771,0.01-7	01_AE	-4630.325612749444
3803,Ref.H.GB.00.00GBAC4001.FJ711703,0.02-4	H	-4665.417378339521
1490,Ref.19_cpx.CU.99.CU29.AY588971,0.02-1	19_cpx	-4804.936530248678
6954,Ref.D.TZ.01.A280.AY253311,0.07-6	D	-5090.441933585617
3903,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.02-4	45_cpx	-4866.8808443342605
13855,Ref.24_BG.CU.03.CB378.AY900574,0.09-8	24_BG	-5338.223602634412
13723,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.06-0	39_BF	-5146.58970587155
8312,Ref.25_cpx.SA.03.J11233.EU697906,0.07-8	25_cpx	-5142.942685295311
4955,Ref.18_cpx.CU.99.CU68.AY894993,0.08-9	18_cpx	-5196.484721058776
1741,Ref.H.BE.93.VI997.AF190128,0.02-3	H	-4809.290411675943
568,Ref.09_cpx.GH.96.96GH2911.AY093605,0.04-9	09_cpx	-4944.292548363637
15232,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.09-1	26_AU	-5306.003279830098
1297,Ref.25_cpx.SA.03.J11451.EU697908,0.02-6	25_cpx	-4802.419883536348
10824,Ref.37_cpx.CM.00.00CMNYU926.EF116594,0.1-7	A1	-5339.9689929775195
1138,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.02-7	22_01A1	-4766.027529709564
7613,Ref.14_BG.ES.00.X605.AF450096,0.07-2	14_BG	-5168.502205347674
1365,Ref.B.NL.00.671_00T36.AY423387,0.02-6	B	-4785.687564748013
10844,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.1-7	04_cpx	-5472.428560020991
15297,Ref.12_BF.AR.97.A32879.AF408629,0.09-1	12_BF	-5368.679256310551
3959,Ref.G.KE.93.HH8793_12_1.AF061641,0.04-5	G	-4916.100599479688
10983,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.1-6	40_BF	-5414.16412366839
2642,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.01-5	39_BF	-4730.304568133668
14596,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.09-5	A1	-5249.349134276078
2775,Ref.F2.CM.95.95CM_MP255.AJ249236,0.01-2	F2	-4660.950206066902
10017,Ref.05_DF.BE.x.VI1310.AF193253,0.1-0	D	-5452.255472680685
6496,Ref.A2.CD.97.97CDKTB48.AF286238,0.08-4	A2	-5262.356249517526
2872,Ref.02_AG.LR.x.POC44951.AB485636,0.01-3	02_AG	-4688.974474601427
13244,Ref.18_cpx.CU.99.CU14.AY586541,0.06-6	18_cpx	-5126.3614573653485
2437,Ref.A2.CY.94.94CY017_41.AF286237,0.01-4	A2	-4803.877272418021
6033,Ref.14_BG.ES.00.X605.AF450096,0.08-7	14_BG	-5274.628314391315
3441,Ref.B.US.98.1058_11.AY331295,0.01-8	B	-4682.940901746258
2613,Ref.43_02G.SA.03.J11456.EU697909,0.01-5	43_02G	-4770.480493878632
2465,Ref.07_BC.CN.98.98CN009.AF286230,0.01-4	07_BC	-4604.5055180738045
13299,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.06-8	13_cpx	-5165.981192521962
6354,Ref.07_BC.CN.05.XJDC6441.EF368370,0.08-5	07_BC	-5194.887347439306
12343,Ref.21_A2D.KE.99.KER2003.AF457051,0.03-2	21_A2D	-4865.602693158194
3808,Ref.31_BC.BR.02.110PA.EF091932,0.02-4	31_BC	-4813.515774666917
1699,Ref.H.CF.90.056.AF005496,0.02-0	H	-4827.629545212321
9994,Ref.33_01B.ID.07.JKT194_C.AB547464,0.1-0	01_AE	-5358.453857856059
8846,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.05-3	28_BF	-5055.647182059312
4969,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.08-9	39_BF	-5247.089378119585
15098,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.09-0	F1	-5273.340597416944
13878,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.09-8	14_BG	-5306.325487743908
9814,Ref.A2.CD.97.97CDKTB48.AF286238,0.1-1	A1	-5409.451279864191
10760,Ref.31_BC.BR.02.110PA.EF091932,0.1-7	C	-5405.769179330486
6111,Ref.20_BG.CU.99.Cu103.AY586545,0.08-7	20_BG	-5226.254333672709
5461,Ref.F2.CM.95.95CM_MP255.AJ249236,0.08-3	F2	-5256.396881541065
10719,Ref.49_cpx.GM.03.N26677.HQ385479,0.1-4	49_cpx	-5220.492746023388
7187,Ref.03_AB.RU.97.KAL153_2.AF193276,0.07-7	03_AB	-5147.294530140126
9014,Ref.29_BF.BR.99.BREPM11948.DQ085871,0.05-1	29_BF	-5010.574975497752
14329,Ref.24_BG.CU.03.CB378.AY900574,0.09-7	24_BG	-5406.0773757826855
5383,Ref.H.GB.00.00GBAC4001.FJ711703,0.08-3	H	-5160.934854767999
2694,Ref.29_BF.BR.99.BREPM11948.DQ085871,0.01-2	29_BF	-4714.14954976093
14478,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.09-4	04_cpx	-5362.06656687044
7120,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.07-7	J	-5200.074101477615
3144,Ref.24_BG.ES.08.X2456_2.FJ670526,0.01-0	24_BG	-4725.6935811599815
14921,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.09-3	33_01B	-5333.379013776841
12308,Ref.24_BG.ES.08.X2456_2.FJ670526,0.03-1	24_BG	-4919.331909934439
2335,Ref.B.US.98.1058_11.AY331295,0.01-7	B	-4694.146893274313
11560,Ref.16_A2D.KE.91.KNH1271.AY945736,0.04-3	16_A2D	-5074.6613894452385
13790,Ref.19_cpx.CU.99.CU38.AY588970,0.09-8	19_cpx	-5345.5255765225875
5876,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.08-0	01_AE	-5307.822227120111
11137,Ref.03_AB.RU.97.KAL153_2.AF193276,0.1-9	B	-5370.908400956165
11228,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.1-8	J	-5365.8647084632785
15502,Ref.A2.CD.97.97CDKTB48.AF286238,0.06-4	A2	-5161.140767777359
6092,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.08-7	F1	-5211.877497943652
15107,Ref.11_cpx.CM.97.MP818.AJ291718,0.09-0	11_cpx	-5304.773646126735
10876,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.1-7	14_BG	-5356.200305459407
13532,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.06-1	28_BF	-5115.024964278315
15352,Ref.16_A2D.KE.91.KNH1271.AY945736,0.03-7	16_A2D	-4957.616988472318
13068,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.03-6	22_01A1	-4987.955022040846
889,Ref.01_AE.TH.90.CM240.U54771,0.04-7	01_AE	-4858.679781610713
2655,Ref.F1.BR.93.93BR020_1.AF005494,0.01-5	F1	-4659.986619001498
273,Ref.J.SE.93.SE9280_7887.AF082394,0.02-9	J	-4831.444054412128
6675,Ref.F1.FI.93.FIN9363.AF075703,0.07-4	F1	-5104.750604462624
8947,Ref.01_AE.TH.90.CM240.U54771,0.05-0	01_AE	-4976.871689947308
14421,Ref.23_BG.CU.03.CB118.AY900571,0.09-4	23_BG	-5380.860003067947
9199,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.05-6	07_BC	-5090.060996707864
11072,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.1-9	C	-5404.352072615287
12354,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.03-2	33_01B	-4934.16931157996
9375,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.05-7	04_cpx	-5076.407321117617
15245,Ref.03_AB.RU.97.KAL153_2.AF193276,0.09-1	B	-5315.680261582656
867,Ref.03_AB.RU.97.KAL153_2.AF193276,0.04-7	03_AB	-4883.800472984823
15410,Ref.31_BC.BR.04.04BR137.AY727526,0.03-7	31_BC	-4905.295016611633
15408,Ref.06_cpx.EE.01.EE0359.AY535659,0.03-7	06_cpx	-4877.279911460605
14715,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.09-2	38_BF1	-5364.1219659800145
12006,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.03-9	28_BF	-4942.660201519053
13048,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.03-6	40_BF	-4931.185209159554
479,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.04-9	04_cpx	-4980.302894229677
9495,Ref.C.ZA.04.04ZASK146.AY772699,0.05-4	C	-4997.306432572007
12632,Ref.05_DF.BE.93.VI961.AF076998,0.06-2	05_DF	-5153.75755545513
4074,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.04-5	36_cpx	-4872.469807173188
14641,Ref.21_A2D.KE.91.KNH1254.AY945737,0.09-5	D	-5318.136297904499
1912,Ref.31_BC.BR.02.110PA.EF091932,0.02-2	31_BC	-4793.146814825411
2715,Ref.14_BG.ES.00.X605.AF450096,0.01-2	14_BG	-4639.062618251295
4115,Ref.35_AD.AF.05.05AF095.EF158041,0.03-3	35_AD	-4803.531514869336
14655,Ref.H.CF.90.056.AF005496,0.09-5	H	-5250.118758076175
7299,Ref.10_CD.TZ.96.96TZ_BF110.AF289550,0.07-0	10_CD	-5176.481600568423
12981,Ref.D.UG.94.94UG114.U88824,0.03-6	D	-4842.216975576663
8117,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.05-9	13_cpx	-5101.597306038966
7975,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.05-8	45_cpx	-5096.784110161241
2747,Ref.D.CD.83.ELI.K03454,0.01-2	D	-4643.637976076193
11443,Ref.A2.CY.94.94CY017_41.AF286237,0.04-4	A2	-5035.121826746893
10067,Ref.01_AE.AF.07.569M.GQ477441,0.1-0	01_AE	-5346.920985420787
12785,Ref.21_A2D.KE.99.KSM4001.AF457072,0.06-5	21_A2D	-5122.898145149111
8473,Ref.01_AE.TH.90.CM240.U54771,0.07-9	01_AE	-5042.002557603601
8597,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.05-2	29_BF	-5043.1410560428585
7430,Ref.09_cpx.SN.95.95SN1795.AY093603,0.07-1	09_cpx	-5062.2907221006835
11225,Ref.35_AD.AF.05.05AF095.EF158041,0.1-8	A1	-5321.50734816983
15009,Ref.32_06A1.EE.01.EE0369.AY535660,0.09-3	06_cpx	-5548.927565935972
308,Ref.05_DF.BE.93.VI961.AF076998,0.02-9	05_DF	-4829.425302373695
5271,Ref.18_cpx.CU.99.CU68.AY894993,0.06-3	18_cpx	-5078.197448948218
12170,Ref.09_cpx.SN.95.95SN1795.AY093603,0.03-1	09_cpx	-4734.259503194384
13225,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.06-6	45_cpx	-5137.657280994098
8579,Ref.49_cpx.GM.02.N18380.HQ385477,0.05-2	49_cpx	-4864.893748349442
5883,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.08-0	02_AG	-5242.8232147789495
3972,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.04-5	27_cpx	-5093.503869319276
3083,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.01-0	40_BF	-4739.656822998919
15716,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.06-7	17_BF	-5124.797843927
10209,Ref.11_cpx.CM.97.MP818.AJ291718,0.1-3	11_cpx	-5330.535948900458
3524,Ref.09_cpx.US.99.99DE4057.AY093607,0.01-9	09_cpx	-4477.560392914957
5851,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.08-0	04_cpx	-5214.887051059532
10482,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.1-5	06_cpx	-5373.734888527129
13504,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.06-1	17_BF	-5121.863576197966
2367,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.01-7	K	-4801.772146126959
46,Ref.16_A2D.KR.97.97KR004.AF286239,0.06-9	16_A2D	-5262.376263211872
3352,Ref.07_BC.CN.05.XJDC6441.EF368370,0.01-8	07_BC	-4602.127274341013
2224,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.01-7	08_BC	-4624.292539865045
8755,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.05-3	29_BF	-5056.965372216898
15207,Ref.F1.FI.93.FIN9363.AF075703,0.09-1	F1	-5235.145399418492
13941,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.09-9	02_AG	-5290.19349706637
12222,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.03-1	F2	-4692.442233238885
1241,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.02-7	39_BF	-4859.032121485238
875,Ref.43_02G.SA.03.J11456.EU697909,0.04-7	43_02G	-5000.981333687184
4934,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.08-9	11_cpx	-5198.634855960311
7598,Ref.11_cpx.CM.95.95CM_1816.AF492624,0.07-2	11_cpx	-5211.5905999390925
11514,Ref.43_02G.SA.03.J11223.EU697904,0.04-4	43_02G	-4999.6570278051695
8751,Ref.D.CD.83.ELI.K03454,0.05-3	D	-4931.889730379472
5035,Ref.05_DF.ES.99.X492.AY227107,0.08-9	05_DF	-5215.690803407489
10205,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.1-3	40_BF	-5363.356765780475
14303,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.09-7	B	-5439.319461849253
2123,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.01-6	33_01B	-4746.115810834919
8901,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.05-0	04_cpx	-5060.380186233056
12396,Ref.47_BF.ES.08.X2457_2.FJ670529,0.03-2	47_BF	-4934.784337543633
14131,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.09-6	01_AE	-5321.98342387274
10959,Ref.18_cpx.CU.99.CU68.AY894993,0.1-6	18_cpx	-5283.597134824854
12700,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.06-5	A1	-5083.01018187914
5521,Ref.47_BF.ES.08.P1942.GQ372987,0.08-3	B	-5319.314156170249
14951,Ref.01_AE.TH.90.CM240.U54771,0.09-3	01_AE	-5256.600018288201
5740,Ref.D.CM.01.01CM_4412HAL.AY371157,0.08-1	D	-5050.443243988101
9308,Ref.46_BF.BR.01.01BR087.DQ358801,0.05-6	46_BF	-5005.276643281902
11380,Ref.09_cpx.SN.95.95SN1795.AY093603,0.04-4	09_cpx	-4887.310678744148
15769,Ref.F1.BR.93.93BR020_1.AF005494,0.06-7	F1	-5054.417929166386
6153,Ref.47_BF.ES.08.P1942.GQ372987,0.08-7	B	-5297.085364497566
6741,Ref.21_A2D.KE.91.KNH1254.AY945737,0.07-4	21_A2D	-5244.8119375116685
13933,Ref.14_BG.ES.00.X605.AF450096,0.09-9	14_BG	-5321.0736711504005
6499,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.08-4	38_BF1	-5322.462254254126
7270,Ref.D.TZ.01.A280.AY253311,0.07-0	D	-5098.626560751552
5334,Ref.F2.CM.97.CM53657.AF377956,0.06-3	F2	-5072.635343291557
2102,Ref.09_cpx.US.99.99DE4057.AY093607,0.01-6	09_cpx	-4479.01712245269
12003,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.03-9	13_cpx	-4894.336803743664
3776,Ref.24_BG.ES.08.X2456_2.FJ670526,0.02-5	24_BG	-4816.200783386055
5173,Ref.35_AD.AF.05.05AF026.EF158043,0.08-8	A1	-5258.399418516738
4329,Ref.05_DF.BE.x.VI1310.AF193253,0.03-4	05_DF	-4951.996745063403
13298,Ref.16_A2D.KE.91.KNH1271.AY945736,0.06-8	16_A2D	-5226.916141527538
9301,Ref.05_DF.ES.99.X492.AY227107,0.05-6	05_DF	-5033.202796353468
4472,Ref.09_cpx.US.99.99DE4057.AY093607,0.04-2	09_cpx	-4734.478016723948
6073,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.08-7	01_AE	-5286.33379204687
8705,Ref.C.ZA.04.04ZASK146.AY772699,0.05-3	C	-4983.407908990851
3901,Ref.24_BG.CU.03.CB378.AY900574,0.02-4	24_BG	-4812.159827971849
3178,Ref.A2.CD.97.97CDKTB48.AF286238,0.01-1	A2	-4750.991779878413
10251,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.1-3	F1	-5410.304212022814
4833,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.04-0	40_BF	-4970.606967825242
13418,Ref.F1.BE.93.VI850.AF077336,0.06-8	F1	-5051.599538587803
8748,Ref.24_BG.CU.03.CB471.AY900575,0.05-3	24_BG	-5003.471235073743
15086,Ref.H.BE.93.VI991.AF190127,0.09-0	H	-5350.6190104133575
4954,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.08-9	F2	-5044.08861243281
3323,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.01-8	04_cpx	-4693.699753097754
6255,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.08-6	40_BF	-5226.370408223386
5177,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.08-8	B	-5116.351314436252
12132,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.03-0	36_cpx	-4824.173586919669
10531,Ref.F1.FR.96.96FR_MP411.AJ249238,0.1-5	F1	-5306.713038185912
15646,Ref.09_cpx.SN.95.95SN1795.AY093603,0.06-7	09_cpx	-5011.906862746679
7783,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.07-3	45_cpx	-5145.777372810908
2528,Ref.23_BG.CU.03.CB347.AY900572,0.01-5	23_BG	-4761.338095654656
9395,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.05-7	17_BF	-5053.748099776043
9337,Ref.C.ZA.04.04ZASK146.AY772699,0.05-7	C	-4959.350158440115
14549,Ref.01_AE.CN.05.05GX001.GU564221,0.09-5	01_AE	-5187.032671522084
11918,Ref.19_cpx.CU.99.CU29.AY588971,0.03-9	19_cpx	-4897.0424528529675
8049,Ref.47_BF.ES.08.P1942.GQ372987,0.05-8	47_BF	-5098.392074888668
12996,Ref.33_01B.ID.07.JKT194_C.AB547464,0.03-6	33_01B	-4901.687325350375
15246,Ref.35_AD.AF.05.05AF094.EF158040,0.09-1	A1	-5360.278057910642
4069,Ref.H.CF.90.056.AF005496,0.04-5	H	-4944.824477354448
14176,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.09-6	B	-5230.982171418797
12885,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.03-5	42_BF	-4845.101125725133
13261,Ref.A2.CM.01.01CM_1445MV.GU201516,0.06-6	A2	-5135.053103776183
4142,Ref.07_BC.CN.05.XJDC6441.EF368370,0.03-3	07_BC	-4769.994442269867
1562,Ref.34_01B.TH.99.OUR2478P.EF165541,0.02-1	34_01B	-4624.984687263604
2896,Ref.D.CM.01.01CM_4412HAL.AY371157,0.01-3	D	-4590.439088102735
13324,Ref.D.CM.01.01CM_4412HAL.AY371157,0.06-8	D	-4919.363385252932
7324,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.07-0	F2	-5002.836747699087
14196,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.09-6	38_BF1	-5312.294653714833
10978,Ref.H.BE.93.VI991.AF190127,0.1-6	H	-5363.811066648162
6172,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.08-6	J	-5219.3293872557
4739,Ref.32_06A1.EE.01.EE0369.AY535660,0.04-1	06_cpx	-5270.685645270798
12792,Ref.49_cpx.GM.97.N28353.HQ385478,0.06-5	49_cpx	-4843.551639059812
4512,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.04-2	46_BF	-4923.331051427434
3841,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.02-4	15_01B	-4795.418827136211
10216,Ref.02_AG.NG.x.IBNG.L39106,0.1-3	02_AG	-5250.829217496295
10272,Ref.D.TZ.01.A280.AY253311,0.1-2	D	-5312.718525158374
7562,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.07-1	15_01B	-5181.037118124275
12941,Ref.C.ET.86.ETH2220.U46016,0.03-5	C	-4906.299339935029
1137,Ref.10_CD.TZ.96.96TZ_BF110.AF289550,0.02-7	10_CD	-4811.890025378039
1069,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.04-6	B	-4825.524130481695
10432,Ref.09_cpx.SN.95.95SN1795.AY093603,0.1-5	09_cpx	-5218.158172322357
5445,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.08-3	12_BF	-5260.557196612783
183,Ref.D.UG.94.94UG114.U88824,0.02-9	D	-4797.816510463473
