reference	major subtype found	log_likelihood of the reference subtype
3679,Ref.F2.CM.95.95CM_MP257.AJ249237,0.02-5	F2	-4890.235478233217
11153,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.1-9	40_BF	-13158.195817551374
8712,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.05-3	27_cpx	-8820.560745405486
14850,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.09-2	28_BF	-12112.186859367206
10036,Ref.06_cpx.EE.01.EE0359.AY535659,0.1-0	06_cpx	-12530.179587151875
9102,Ref.25_cpx.SA.03.J11233.EU697906,0.05-1	25_cpx	-8695.396387686555
11447,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.04-4	39_BF	-7637.352169567575
8445,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.07-9	39_BF	-10896.74151445112
7510,Ref.31_BC.BR.04.04BR137.AY727526,0.07-1	31_BC	-11012.239781514028
3895,Ref.F1.FR.96.96FR_MP411.AJ249238,0.02-4	F1	-4670.56921223029
11164,Ref.02_AG.NG.x.IBNG.L39106,0.1-9	02_AG	-12378.998699497139
15438,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.03-7	22_01A1	-6796.093871981308
3247,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.01-1	42_BF	-3204.5871178839143
6730,Ref.09_cpx.GH.96.96GH2911.AY093605,0.07-4	09_cpx	-10557.360776157566
8259,Ref.23_BG.CU.03.CB118.AY900571,0.07-8	23_BG	-10882.608407007054
12545,Ref.05_DF.BE.x.VI1310.AF193253,0.06-2	05_DF	-9868.761789604405
12440,Ref.28_BF.BR.99.BREPM12817.DQ085874,0.03-2	28_BF	-6567.211863733148
13017,Ref.D.CD.83.ELI.K03454,0.03-6	D	-5932.071343085254
8173,Ref.J.SE.93.SE9280_7887.AF082394,0.05-9	J	-8766.560906723707
3734,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.02-5	04_cpx	-4876.790648520075
3445,Ref.F1.BR.93.93BR020_1.AF005494,0.01-8	F1	-3047.3552873716676
1611,Ref.10_CD.TZ.96.96TZ_BF110.AF289550,0.02-0	10_CD	-4938.831946883673
4952,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.08-9	06_cpx	-11575.466351227722
8820,Ref.18_cpx.CU.99.CU14.AY586541,0.05-3	18_cpx	-8775.026292524744
4178,Ref.37_cpx.CM.97.CM53392.AF377957,0.03-3	37_cpx	-6722.76970534233
7821,Ref.12_BF.AR.97.A32989.AF408630,0.07-3	12_BF	-10628.09884756568
3510,Ref.07_BC.CN.05.XJDC6441.EF368370,0.01-9	07_BC	-2903.7649121125796
5683,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.08-2	13_cpx	-11519.998202716362
2939,Ref.07_BC.CN.98.98CN009.AF286230,0.01-3	07_BC	-2789.4271226236733
9089,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.05-1	27_cpx	-8997.324200628369
8822,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.05-3	14_BG	-8973.71490809306
1804,Ref.J.CM.04.04CMU11421.GU237072,0.02-3	J	-5154.562349641215
6185,Ref.14_BG.ES.00.X623.AF450097,0.08-6	14_BG	-12031.370747298195
2804,Ref.A1.UG.92.92UG037.AB253429,0.01-2	A1	-3246.3139153564384
14404,Ref.16_A2D.KE.91.KNH1271.AY945736,0.09-4	16_A2D	-12555.904602416496
7373,Ref.21_A2D.KE.91.KNH1254.AY945737,0.07-0	21_A2D	-10821.571354301928
5595,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.08-2	29_BF	-11611.239897533305
9857,Ref.D.CD.83.ELI.K03454,0.1-1	D	-12370.481798284614
8306,Ref.06_cpx.AU.96.BFP90.AF064699,0.07-8	06_cpx	-10456.477281430109
15531,Ref.49_cpx.GM.02.N18380.HQ385477,0.06-4	49_cpx	-9421.750669365545
15680,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.06-7	25_cpx	-9622.031327278555
5071,Ref.C.ZA.04.04ZASK146.AY772699,0.08-8	C	-10864.210577521764
8463,Ref.F2.CM.95.95CM_MP255.AJ249236,0.07-9	F2	-10568.419037083617
9909,Ref.01_AE.AF.07.569M.GQ477441,0.1-1	01_AE	-12839.069688868392
10372,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.1-2	28_BF	-12927.4441316312
12642,Ref.D.TZ.01.A280.AY253311,0.06-5	D	-9513.50146359911
3757,Ref.B.US.98.1058_11.AY331295,0.02-5	B	-4844.2617824936
7691,Ref.20_BG.CU.99.Cu103.AY586545,0.07-2	20_BG	-10644.047972322505
11956,Ref.46_BF.BR.01.01BR125.DQ358802,0.03-9	46_BF	-6574.281652582399
8498,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.07-9	36_cpx	-10722.96837585421
212,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.02-9	06_cpx	-4886.961423982826
10485,Ref.18_cpx.CU.99.CU68.AY894993,0.1-5	18_cpx	-12332.30730541983
14933,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.09-3	40_BF	-12437.579474721004
10673,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.1-4	42_BF	-12612.344239982072
11201,Ref.19_cpx.CU.99.CU7.AY894994,0.1-9	19_cpx	-12790.958123822747
3894,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.02-4	28_BF	-4849.201413532823
10198,Ref.A1.RW.92.92RW008.AB253421,0.1-3	A1	-12343.69735601215
9797,Ref.29_BF.BR.02.BREPM119.AY771590,0.1-1	29_BF	-12595.046677029404
4795,Ref.C.BR.92.BR025_d.U52953,0.04-0	C	-7206.653532983155
10254,Ref.24_BG.ES.08.X2456_2.FJ670526,0.1-3	24_BG	-12805.053200156255
6945,Ref.31_BC.BR.04.04BR142.AY727527,0.07-5	31_BC	-10855.926085297031
7219,Ref.24_BG.CU.03.CB378.AY900574,0.07-7	24_BG	-10668.30391034328
6938,Ref.46_BF.BR.01.01BR087.DQ358801,0.07-5	46_BF	-10659.0978451727
9896,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.1-1	04_cpx	-13206.142894019526
7762,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.07-3	26_AU	-10742.275614358201
14121,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.09-6	13_cpx	-12214.345074669289
3675,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.02-5	45_cpx	-5268.484214448379
2720,Ref.07_BC.CN.05.XJDC6441.EF368370,0.01-2	07_BC	-3069.1677996185545
14296,Ref.H.BE.93.VI991.AF190127,0.09-7	H	-11901.691544408182
10188,Ref.H.BE.93.VI991.AF190127,0.1-3	H	-12885.027788773741
12105,Ref.11_cpx.CM.97.MP818.AJ291718,0.03-0	11_cpx	-6306.619129329098
6906,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.07-5	22_01A1	-10892.916563318977
14670,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.09-5	38_BF1	-12503.05105900372
4360,Ref.09_cpx.GH.96.96GH2911.AY093605,0.03-4	09_cpx	-6300.938178448081
4373,Ref.20_BG.CU.99.Cu103.AY586545,0.03-4	20_BG	-6323.19288665634
12831,Ref.25_cpx.SA.03.J11451.EU697908,0.03-5	25_cpx	-6195.366194195176
6376,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.08-5	F2	-11337.943191496877
10289,Ref.21_A2D.KE.99.KER2003.AF457051,0.1-2	21_A2D	-12882.783420112355
9164,Ref.23_BG.CU.03.CB347.AY900572,0.05-6	23_BG	-8899.556848325783
11865,Ref.C.ZA.04.04ZASK146.AY772699,0.03-9	C	-5966.285651692555
11464,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.04-4	46_BF	-7435.98360034578
8475,Ref.B.NL.00.671_00T36.AY423387,0.07-9	B	-10210.739788651495
2147,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.01-6	40_BF	-3388.210060191337
9149,Ref.C.ET.86.ETH2220.U46016,0.05-1	C	-8515.673196043765
14611,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.09-5	45_cpx	-12454.218213537686
7885,Ref.C.ET.86.ETH2220.U46016,0.07-3	C	-10081.697324970739
14418,Ref.33_01B.ID.07.JKT194_C.AB547464,0.09-4	33_01B	-12087.800950224513
591,Ref.35_AD.AF.05.05AF026.EF158043,0.04-9	35_AD	-7605.130976397943
5571,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.08-2	45_cpx	-11309.59979080207
15507,Ref.14_BG.ES.00.X623.AF450097,0.06-4	14_BG	-9586.789240786025
8689,Ref.32_06A1.EE.01.EE0369.AY535660,0.05-2	32_06A1	-9192.512062638887
12533,Ref.G.BE.96.DRCBL.AF084936,0.06-2	G	-9573.71127426401
4920,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.08-9	27_cpx	-11494.557597315028
8272,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.07-8	F2	-10355.191860518164
3094,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.01-0	40_BF	-3433.110932837113
12394,Ref.37_cpx.CM.97.CM53392.AF377957,0.03-2	37_cpx	-6765.939666768626
11993,Ref.C.ET.86.ETH2220.U46016,0.03-9	C	-6105.795822320234
292,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.02-9	38_BF1	-4919.169839963287
6513,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.08-4	07_BC	-11737.17038978509
6237,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.08-6	45_cpx	-11662.758305858231
2474,Ref.02_AG.NG.x.IBNG.L39106,0.01-4	02_AG	-2992.820375186438
11584,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.04-3	10_CD	-7756.257774200182
9681,Ref.23_BG.CU.03.CB118.AY900571,0.05-5	23_BG	-9179.573201347714
9457,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.05-7	39_BF	-8841.495701720598
503,Ref.14_BG.ES.00.X605.AF450096,0.04-9	14_BG	-7589.052332178986
5008,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.08-9	26_AU	-11505.388238925076
4418,Ref.49_cpx.GM.97.N28353.HQ385478,0.03-4	49_cpx	-6005.567492651512
9788,Ref.05_DF.BE.93.VI961.AF076998,0.05-5	05_DF	-8738.37848407596
14109,Ref.49_cpx.GM.02.N18380.HQ385477,0.09-6	49_cpx	-11999.064861354977
11939,Ref.F2.CM.95.95CM_MP255.AJ249236,0.03-9	F2	-6040.665508196553
3673,Ref.F1.FI.93.FIN9363.AF075703,0.02-5	F1	-4721.1855816359
13880,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.09-8	38_BF1	-12244.776646194767
10236,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.1-3	36_cpx	-13211.725143142803
2876,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.01-3	22_01A1	-3571.1934735762334
8581,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.05-2	15_01B	-8608.147474887175
5309,Ref.07_BC.CN.98.98CN009.AF286230,0.06-3	07_BC	-9304.280886147613
2200,Ref.F1.BE.93.VI850.AF077336,0.01-6	F1	-3044.433524766154
10943,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.1-6	45_cpx	-12724.516331636129
13830,Ref.31_BC.BR.04.04BR137.AY727526,0.09-8	31_BC	-12473.99496623765
846,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.04-7	F2	-7265.5547328432285
12445,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.03-2	B	-5916.516868792631
6817,Ref.14_BG.ES.00.X623.AF450097,0.07-5	14_BG	-10443.482471977673
2569,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.01-5	45_cpx	-3690.88542103801
13991,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.09-9	42_BF	-12319.505152620397
3399,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.01-8	40_BF	-3455.551147524428
5878,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.08-0	22_01A1	-11586.462974202514
15560,Ref.H.BE.93.VI991.AF190127,0.06-4	H	-9535.153515599695
1380,Ref.28_BF.BR.99.BREPM12817.DQ085874,0.02-6	28_BF	-4949.11122059751
4832,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.04-0	40_BF	-7745.00195936695
15543,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.06-4	13_cpx	-9765.446121407063
10138,Ref.16_A2D.KE.91.KNH1271.AY945736,0.1-3	16_A2D	-13520.289679192812
11716,Ref.08_BC.CN.06.nx2.HM067748,0.03-8	08_BC	-6231.090708224891
3303,Ref.C.ET.86.ETH2220.U46016,0.01-1	C	-3342.5594821125874
13210,Ref.25_cpx.SA.03.J11233.EU697906,0.06-6	25_cpx	-9449.022466196922
14690,Ref.44_BF.CL.00.CH80.FJ358521,0.09-5	44_BF	-12550.701972312072
13248,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.06-6	38_BF1	-9655.608675839814
12491,Ref.G.KE.93.HH8793_12_1.AF061641,0.06-2	G	-9492.481931719643
2490,Ref.F2.CM.97.CM53657.AF377956,0.01-4	F2	-3000.357756547287
221,Ref.05_DF.BE.x.VI1310.AF193253,0.02-9	05_DF	-4954.614455110148
15778,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.06-7	15_01B	-9598.926909248232
10643,Ref.18_cpx.CU.99.CU68.AY894993,0.1-4	18_cpx	-12701.552189567246
7522,Ref.25_cpx.SA.03.J11233.EU697906,0.07-1	25_cpx	-10206.139883362079
13638,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.06-0	10_CD	-10044.716959969039
5434,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.08-3	09_cpx	-11521.33418683584
13013,Ref.18_cpx.CU.99.CU68.AY894993,0.03-6	18_cpx	-6196.124558861009
1523,Ref.B.NL.00.671_00T36.AY423387,0.02-1	B	-4742.175408124162
14796,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.09-2	28_BF	-12290.032744606608
4355,Ref.F2.CM.95.95CM_MP255.AJ249236,0.03-4	F2	-6225.69396721103
138,Ref.43_02G.SA.03.J11223.EU697904,0.06-9	43_02G	-9911.56989333413
3814,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.02-4	27_cpx	-5277.6467367620635
9093,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.05-1	42_BF	-8570.450584961649
3181,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.01-1	38_BF1	-3391.6265537718964
1209,Ref.F1.FR.96.96FR_MP411.AJ249238,0.02-7	F1	-4694.314245819184
5237,Ref.14_BG.ES.00.X623.AF450097,0.06-3	14_BG	-9702.316373998336
13896,Ref.05_DF.BE.93.VI961.AF076998,0.09-8	05_DF	-12092.848510438705
1161,Ref.C.BR.92.BR025_d.U52953,0.02-7	C	-4591.750727645864
4906,Ref.29_BF.BR.99.BREPM11948.DQ085871,0.08-9	29_BF	-11434.471685494636
14314,Ref.09_cpx.GH.96.96GH2911.AY093605,0.09-7	09_cpx	-12056.44689372446
1696,Ref.28_BF.BR.99.BREPM12817.DQ085874,0.02-0	28_BF	-5010.510946233691
2178,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.01-6	36_cpx	-3459.8391459028685
12560,Ref.35_AD.AF.05.05AF094.EF158040,0.06-2	35_AD	-9899.96115520155
4804,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.04-0	26_AU	-7677.767630369495
14,Ref.11_cpx.CM.95.95CM_1816.AF492624,0.06-9	11_cpx	-9794.796730035618
5270,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.06-3	F2	-9473.725865459393
9217,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.05-6	04_cpx	-8683.700363097716
926,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.04-7	15_01B	-7478.749122873714
6713,Ref.03_AB.RU.97.KAL153_2.AF193276,0.07-4	03_AB	-10854.454625247154
9290,Ref.43_02G.SA.03.J11243.EU697907,0.05-6	43_02G	-8873.444122544439
9727,Ref.F2.CM.95.95CM_MP255.AJ249236,0.05-5	F2	-8653.012002178728
8482,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.07-9	38_BF1	-10656.680376454537
6186,Ref.08_BC.CN.06.nx2.HM067748,0.08-6	08_BC	-12002.17748128901
13786,Ref.33_01B.ID.07.JKT194_C.AB547464,0.09-8	33_01B	-12296.874126309445
10280,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.1-2	J	-13087.734008654368
14719,Ref.D.UG.94.94UG114.U88824,0.09-2	D	-11686.854721155509
12852,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.03-5	06_cpx	-6282.598639809992
5850,Ref.09_cpx.SN.95.95SN1795.AY093603,0.08-0	09_cpx	-11358.670730590236
974,Ref.16_A2D.KE.91.KNH1271.AY945736,0.04-6	16_A2D	-7910.820944125906
1268,Ref.09_cpx.SN.95.95SN1795.AY093603,0.02-6	09_cpx	-4257.611240747503
14637,Ref.B.NL.00.671_00T36.AY423387,0.09-5	B	-11829.568371160438
7376,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.07-0	38_BF1	-10348.601040803718
498,Ref.08_BC.CN.06.nx2.HM067748,0.04-9	08_BC	-7572.908142943766
12763,Ref.B.US.98.1058_11.AY331295,0.06-5	B	-9292.100244478992
2085,Ref.10_CD.TZ.96.96TZ_BF110.AF289550,0.01-6	10_CD	-3410.3740778809583
9736,Ref.K.CM.96.96CM_MP535.AJ249239,0.05-5	K	-8988.083360521205
8679,Ref.A2.CM.01.01CM_1445MV.GU201516,0.05-2	A2	-8817.527892890283
6269,Ref.20_BG.CU.99.Cu103.AY586545,0.08-6	20_BG	-11813.009257045072
4961,Ref.05_DF.BE.x.VI1310.AF193253,0.08-9	05_DF	-11606.659413528545
9559,Ref.12_BF.AR.97.A32989.AF408630,0.05-4	12_BF	-8684.212916355526
9567,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.05-4	42_BF	-8831.77182651698
4622,Ref.33_01B.ID.07.JKT194_C.AB547464,0.04-1	33_01B	-7426.575524827393
9050,Ref.19_cpx.CU.99.CU38.AY588970,0.05-1	19_cpx	-8673.972355147576
1008,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.04-6	A1	-7397.240733054639
4959,Ref.D.CD.83.ELI.K03454,0.08-9	D	-11244.850880627888
3129,Ref.F1.BR.93.93BR020_1.AF005494,0.01-0	F1	-3066.6256410920737
10766,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.1-7	27_cpx	-13137.394152383478
11932,Ref.06_cpx.EE.01.EE0359.AY535659,0.03-9	06_cpx	-6071.8318084396515
5852,Ref.12_BF.AR.99.ARMA159.AF385936,0.08-0	12_BF	-11462.289046343543
3127,Ref.C.IN.95.95IN21068.AF067155,0.01-0	C	-3227.1525974110878
14356,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.09-7	15_01B	-12644.209298804804
15468,Ref.24_BG.ES.08.X2456_2.FJ670526,0.03-7	24_BG	-6385.333675648902
5234,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.06-3	26_AU	-9961.56021311683
8141,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.05-9	27_cpx	-9074.425616550949
9654,Ref.31_BC.BR.02.110PA.EF091932,0.05-5	31_BC	-8699.002366381586
6239,Ref.03_AB.RU.97.KAL153_2.AF193276,0.08-6	03_AB	-11848.01521500104
13411,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.06-8	17_BF	-9834.399571862352
2012,Ref.28_BF.BR.99.BREPM12817.DQ085874,0.02-2	28_BF	-4976.386702832947
6401,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.08-5	40_BF	-11923.439275510118
7255,Ref.21_A2D.KE.99.KSM4001.AF457072,0.07-7	21_A2D	-10456.012520098833
473,Ref.32_06A1.EE.01.EE0369.AY535660,0.02-8	32_06A1	-5795.586523751029
12370,Ref.16_A2D.KR.97.97KR004.AF286239,0.03-2	16_A2D	-6693.032307362364
14160,Ref.K.CM.96.96CM_MP535.AJ249239,0.09-6	K	-12489.475784612174
1966,Ref.37_cpx.CM.97.CM53392.AF377957,0.02-2	37_cpx	-5282.283855475169
14748,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.09-2	06_cpx	-12242.863522035941
497,Ref.14_BG.ES.00.X623.AF450097,0.04-9	14_BG	-7430.1847275250875
5573,Ref.23_BG.CU.03.CB118.AY900571,0.08-2	23_BG	-11714.791904335576
14480,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.09-4	28_BF	-12331.806793305832
9306,Ref.24_BG.ES.08.X2456_2.FJ670526,0.05-6	24_BG	-8469.861341463196
13763,Ref.18_cpx.CM.97.CM53379.AF377959,0.09-8	18_cpx	-12406.206006614508
13922,Ref.A2.CD.97.97CDKTB48.AF286238,0.09-9	A2	-12347.080753515385
1822,Ref.31_BC.BR.04.04BR137.AY727526,0.02-3	31_BC	-4848.664840302929
837,Ref.49_cpx.GM.02.N18380.HQ385477,0.04-7	49_cpx	-7354.744054169387
9059,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.05-1	04_cpx	-8714.908139473611
15402,Ref.H.BE.93.VI991.AF190127,0.03-7	H	-6349.432802194418
3644,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.02-5	J	-5201.811710586335
13674,Ref.A1.RW.92.92RW008.AB253421,0.06-0	A1	-9403.731005696538
7930,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.05-8	33_01B	-8870.902483567696
14870,Ref.A2.CD.97.97CDKTB48.AF286238,0.09-3	A2	-12695.6568168902
11011,Ref.24_BG.CU.03.CB378.AY900574,0.1-6	24_BG	-12947.159813303146
11018,Ref.28_BF.BR.99.BREPM12817.DQ085874,0.1-6	28_BF	-13178.529310076365
1259,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.02-7	13_cpx	-4957.963852705635
3111,Ref.24_BG.CU.03.CB378.AY900574,0.01-0	24_BG	-3248.656399855514
8223,Ref.35_AD.AF.05.05AF095.EF158041,0.07-8	35_AD	-10660.525367410131
9897,Ref.B.NL.00.671_00T36.AY423387,0.1-1	B	-12420.01601299732
5630,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.08-2	04_cpx	-11433.788897935092
4125,Ref.18_cpx.CM.97.CM53379.AF377959,0.03-3	18_cpx	-6297.091889976093
10037,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.1-0	27_cpx	-13411.55005803342
2829,Ref.C.ET.86.ETH2220.U46016,0.01-2	C	-3427.6764140874507
3827,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.02-4	07_BC	-4652.660137276784
9079,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.05-1	17_BF	-8611.501757281063
12923,Ref.C.IN.95.95IN21068.AF067155,0.03-5	C	-6026.148948388644
13801,Ref.C.BR.92.BR025_d.U52953,0.09-8	C	-11916.786436918655
11594,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.04-3	A1	-7340.979451770584
13251,Ref.05_DF.ES.99.X492.AY227107,0.06-6	05_DF	-9624.480340859549
7492,Ref.J.CM.04.04CMU11421.GU237072,0.07-1	J	-9681.185879643564
4130,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.03-3	27_cpx	-6666.064897268041
743,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.04-8	45_cpx	-7559.094997690642
7883,Ref.19_cpx.CU.99.CU7.AY894994,0.07-3	19_cpx	-10491.496121072387
5471,Ref.01_AE.TH.90.CM240.U54771,0.08-3	01_AE	-11067.814184672186
12235,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.03-1	33_01B	-6431.008935817558
9194,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.05-6	33_01B	-8776.573125823867
9263,Ref.01_AE.TH.90.CM240.U54771,0.05-6	01_AE	-8288.502781581412
12912,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.03-5	39_BF	-6450.304536266485
12994,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.03-6	25_cpx	-6373.678543814498
4659,Ref.03_AB.RU.97.KAL153_2.AF193276,0.04-1	03_AB	-7581.560022935559
1976,Ref.37_cpx.CM.00.00CMNYU926.EF116594,0.02-2	37_cpx	-5103.9286117993515
14953,Ref.B.NL.00.671_00T36.AY423387,0.09-3	B	-11527.419761078314
13314,Ref.B.TH.90.BK132.AY173951,0.06-8	B	-8941.753486380154
757,Ref.C.IN.95.95IN21068.AF067155,0.04-8	C	-7458.417098333283
13120,Ref.12_BF.AR.99.ARMA159.AF385936,0.06-6	12_BF	-9831.745364264974
695,Ref.05_DF.BE.x.VI1310.AF193253,0.04-8	05_DF	-7645.288777230511
15363,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.03-7	36_cpx	-6557.002720592702
1891,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.02-3	13_cpx	-5057.090146284916
6718,Ref.06_cpx.EE.01.EE0359.AY535659,0.07-4	06_cpx	-10683.758998364396
7913,Ref.01_AE.CN.05.05GX001.GU564221,0.05-8	01_AE	-8414.478869605102
3796,Ref.09_cpx.SN.95.95SN1795.AY093603,0.02-4	09_cpx	-4201.121288128125
9471,Ref.47_BF.ES.08.P1942.GQ372987,0.05-7	47_BF	-8797.69060751483
2915,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.01-3	39_BF	-3313.7135941168094
1934,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.02-2	25_cpx	-5094.38266035915
8408,Ref.07_BC.CN.05.XJDC6441.EF368370,0.07-9	07_BC	-10730.027397241882
4162,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.03-3	06_cpx	-6178.745930412424
9563,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.05-4	27_cpx	-9264.871386916071
11427,Ref.G.BE.96.DRCBL.AF084936,0.04-4	G	-7254.394719633957
15424,Ref.K.CM.96.96CM_MP535.AJ249239,0.03-7	K	-6571.976514444111
505,Ref.10_CD.TZ.96.96TZ_BF110.AF289550,0.04-9	10_CD	-7507.903608561923
3793,Ref.29_BF.BR.02.BREPM119.AY771590,0.02-4	29_BF	-4994.586129085227
3237,Ref.03_AB.RU.97.KAL153_2.AF193276,0.01-1	03_AB	-3066.9686075761874
14398,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.09-4	26_AU	-12303.285863279025
7593,Ref.G.KE.93.HH8793_12_1.AF061641,0.07-2	G	-10472.069833789044
14532,Ref.44_BF.CL.00.CH80.FJ358521,0.09-4	44_BF	-12560.478096402761
2207,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.01-6	13_cpx	-3349.0373707169165
599,Ref.C.IN.95.95IN21068.AF067155,0.04-9	C	-7064.188298973514
14968,Ref.28_BF.BR.99.BREPM12817.DQ085874,0.09-3	28_BF	-12522.004155883125
7874,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.07-3	14_BG	-10734.229650369398
11715,Ref.14_BG.ES.00.X623.AF450097,0.03-8	14_BG	-6147.132132066244
8961,Ref.01_AE.AF.07.569M.GQ477441,0.05-0	01_AE	-8232.385814948133
5766,Ref.35_AD.AF.05.05AF094.EF158040,0.08-1	35_AD	-11622.894084638832
1142,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.02-7	11_cpx	-4847.59632915833
13881,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.09-8	39_BF	-12469.740079043951
6820,Ref.16_A2D.KE.91.KNH1271.AY945736,0.07-5	16_A2D	-10984.973209627127
10779,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.1-7	07_BC	-13280.722991068977
