reference	major subtype found	log_likelihood of the reference subtype
11361,Ref.C.ET.86.ETH2220.U46016,0.1-8	C	-9111.842611595464
4903,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.08-9	04_cpx	-8764.476524314287
15592,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.06-4	38_BF1	-7340.572403685353
6979,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.07-6	13_cpx	-8033.019175521837
6668,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.07-4	22_01A1	-8156.130239966964
14425,Ref.49_cpx.GM.02.N18380.HQ385477,0.09-4	49_cpx	-8825.298436470925
14837,Ref.C.ET.86.ETH2220.U46016,0.09-2	C	-8702.600701377103
15199,Ref.10_CD.TZ.96.96TZ_BF110.AF289550,0.09-1	10_CD	-9321.631776920154
7313,Ref.F2.CM.95.95CM_MP257.AJ249237,0.07-0	F2	-8082.1337332287285
15498,Ref.11_cpx.CM.95.95CM_1816.AF492624,0.06-4	11_cpx	-7336.588742411677
1594,Ref.11_cpx.CM.95.95CM_1816.AF492624,0.02-0	11_cpx	-3908.2939429055236
3172,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.01-1	08_BC	-2270.163278620597
4200,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.03-3	40_BF	-4727.215130198464
2607,Ref.12_BF.AR.97.A32989.AF408630,0.01-5	12_BF	-2425.014493206215
9406,Ref.31_BC.BR.04.04BR137.AY727526,0.05-7	31_BC	-6724.347757062228
12686,Ref.16_A2D.KR.97.97KR004.AF286239,0.06-5	16_A2D	-7773.4468681820335
2625,Ref.11_cpx.CM.97.MP818.AJ291718,0.01-5	11_cpx	-2691.700201595005
6715,Ref.12_BF.AR.97.A32989.AF408630,0.07-4	12_BF	-7709.537766827439
11561,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.04-3	13_cpx	-5831.3414378218185
164,Ref.12_BF.AR.99.ARMA159.AF385936,0.02-9	12_BF	-3601.4515801518414
15131,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.09-0	B	-8582.534183441523
13972,Ref.19_cpx.CU.99.CU29.AY588971,0.09-9	19_cpx	-9362.84594619121
9764,Ref.43_02G.SA.03.J11243.EU697907,0.05-5	43_02G	-6492.893687855302
4311,Ref.F2.CM.95.95CM_MP257.AJ249237,0.03-4	F2	-4738.400726185133
6658,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.07-4	27_cpx	-8210.132453654222
7904,Ref.09_cpx.SN.95.95SN1795.AY093603,0.05-8	09_cpx	-6195.75642291297
2820,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.01-2	38_BF1	-2916.335406574042
13328,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.06-8	F2	-7028.516981119009
3197,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.01-1	36_cpx	-2929.286339758441
2707,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.01-2	38_BF1	-2909.5650307202573
1663,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.02-0	27_cpx	-4243.0100504872735
4886,Ref.F1.BE.93.VI850.AF077336,0.04-0	F1	-5459.552946785792
11489,Ref.01_AE.AF.07.569M.GQ477441,0.04-4	01_AE	-5563.175918340523
15790,Ref.15_01B.TH.96.M169.DQ354120,0.06-7	15_01B	-7213.7338414716705
11172,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.1-9	22_01A1	-9776.587246164905
14450,Ref.47_BF.ES.08.X2457_2.FJ670529,0.09-4	47_BF	-9685.350726716712
2533,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.01-5	04_cpx	-2535.3340765938847
11568,Ref.07_BC.CN.05.XJDC6441.EF368370,0.04-3	07_BC	-5608.1954397058535
11924,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.03-9	17_BF	-4828.036873323054
6755,Ref.H.CF.90.056.AF005496,0.07-4	H	-7867.263089613685
881,Ref.G.PT.x.PT2695.AY612637,0.04-7	G	-5870.961910231632
6870,Ref.H.BE.93.VI991.AF190127,0.07-5	H	-7911.375765664628
13431,Ref.29_BF.BR.02.BREPM119.AY771590,0.06-1	29_BF	-7237.143637044775
5170,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.08-8	39_BF	-8513.248822041154
3594,Ref.A1.UG.92.92UG037.AB253429,0.01-9	A1	-2607.1415453137906
15596,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.06-4	22_01A1	-7761.313223854137
2190,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.01-6	15_01B	-2573.195835075712
14997,Ref.21_A2D.KE.99.KSM4001.AF457072,0.09-3	21_A2D	-9143.300633383904
3622,Ref.F1.BE.93.VI850.AF077336,0.01-9	F1	-2519.497539262852
8383,Ref.G.KE.93.HH8793_12_1.AF061641,0.07-9	G	-7810.357303155814
5964,Ref.A1.UG.92.92UG037.AB253429,0.08-0	A1	-8210.910101895704
4613,Ref.10_CD.TZ.96.96TZ_BF110.AF289550,0.04-1	10_CD	-5725.500273705918
13684,Ref.25_cpx.SA.03.J11233.EU697906,0.06-0	25_cpx	-7152.586536393182
14205,Ref.C.ET.86.ETH2220.U46016,0.09-6	C	-8761.787860016346
12476,Ref.49_cpx.GM.97.N28353.HQ385478,0.03-2	49_cpx	-4653.074508560925
9809,Ref.01_AE.CN.05.05GX001.GU564221,0.1-1	01_AE	-9127.612910176873
8235,Ref.21_A2D.KE.99.KER2003.AF457051,0.07-8	21_A2D	-7888.858180346208
8695,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.05-3	04_cpx	-6518.885197690979
12409,Ref.43_02G.SA.03.J11456.EU697909,0.03-2	43_02G	-4929.735832695137
4871,Ref.G.NG.92.92NG083.U88826,0.04-0	G	-5440.393914912107
2853,Ref.G.KE.93.HH8793_12_1.AF061641,0.01-3	G	-2786.9386536374236
3952,Ref.D.TZ.01.A280.AY253311,0.04-5	D	-5554.741888932582
1000,Ref.D.CM.01.01CM_4412HAL.AY371157,0.04-6	D	-5428.149823839629
14093,Ref.10_CD.TZ.96.96TZ_BF110.AF289550,0.09-6	10_CD	-9310.985488523009
3906,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.02-4	39_BF	-3750.910036700031
12595,Ref.01_AE.AF.07.569M.GQ477441,0.06-2	01_AE	-6870.823384885646
6797,Ref.H.BE.93.VI997.AF190128,0.07-5	H	-7939.006543868189
2329,Ref.35_AD.AF.05.05AF026.EF158043,0.01-7	35_AD	-2721.8356865771575
10527,Ref.01_AE.TH.90.CM240.U54771,0.1-5	01_AE	-9015.65216374
10645,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.1-4	13_cpx	-9727.214859743532
1852,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.02-3	39_BF	-3945.9037182713
10118,Ref.12_BF.AR.99.ARMA159.AF385936,0.1-3	12_BF	-9371.706704950582
8957,Ref.24_BG.CU.03.CB378.AY900574,0.05-0	24_BG	-6649.296634678803
8287,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.07-8	39_BF	-8068.3189542184045
13663,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.06-0	45_cpx	-7406.041452861777
11996,Ref.F1.BE.93.VI850.AF077336,0.03-9	F1	-4552.2628209584445
3705,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.02-5	39_BF	-3816.2161135029646
10107,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.1-0	13_cpx	-9845.725992903288
9365,Ref.23_BG.CU.03.CB118.AY900571,0.05-7	23_BG	-6744.290306968876
13315,Ref.23_BG.CU.03.CB118.AY900571,0.06-8	23_BG	-7671.784515110409
14555,Ref.21_A2D.KE.99.KER2003.AF457051,0.09-5	21_A2D	-9331.0006199014
9020,Ref.11_cpx.CM.95.95CM_1816.AF492624,0.05-1	11_cpx	-6602.048929172036
3470,Ref.49_cpx.GM.97.N28353.HQ385478,0.01-8	49_cpx	-2628.950006432298
6392,Ref.47_BF.ES.08.X2457_2.FJ670529,0.08-5	47_BF	-9121.115532029844
11988,Ref.43_02G.SA.03.J11223.EU697904,0.03-9	43_02G	-4828.471695317364
14317,Ref.11_cpx.CM.97.MP818.AJ291718,0.09-7	11_cpx	-9215.363088173095
11366,Ref.15_01B.TH.96.M169.DQ354120,0.1-8	15_01B	-10025.881390625982
12833,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.03-5	07_BC	-4759.260528775042
12717,Ref.03_AB.RU.97.KAL153_2.AF193276,0.06-5	03_AB	-7526.948945583785
3417,Ref.01_AE.TH.90.CM240.U54771,0.01-8	01_AE	-2173.985542435141
10568,Ref.34_01B.TH.99.OUR2478P.EF165541,0.1-5	34_01B	-10060.602593960099
10271,Ref.29_BF.BR.02.BREPM119.AY771590,0.1-2	29_BF	-9685.014017145164
14798,Ref.02_AG.NG.x.IBNG.L39106,0.09-2	02_AG	-8584.178503269743
12668,Ref.02_AG.LR.x.POC44951.AB485636,0.06-5	02_AG	-7000.803170110121
6599,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.08-4	B	-8303.702528871623
12335,Ref.H.GB.00.00GBAC4001.FJ711703,0.03-2	H	-4398.3973235873555
5279,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.06-3	29_BF	-7421.669931181484
12628,Ref.F1.BE.93.VI850.AF077336,0.06-2	F1	-6841.894707189711
1500,Ref.35_AD.AF.05.05AF094.EF158040,0.02-1	35_AD	-3822.495283579142
10032,Ref.35_AD.AF.05.05AF094.EF158040,0.1-0	35_AD	-9997.89225930447
440,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.02-8	36_cpx	-4079.0246289809625
3354,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.01-8	11_cpx	-2724.753319088963
5579,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.08-2	15_01B	-8504.218817504561
13974,Ref.37_cpx.CM.97.CM53392.AF377957,0.09-9	37_cpx	-9451.467758152414
7731,Ref.A2.CM.01.01CM_1445MV.GU201516,0.07-2	A2	-7912.8257158051
8024,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.05-8	36_cpx	-6604.441858673712
1272,Ref.29_BF.BR.99.BREPM11948.DQ085871,0.02-6	29_BF	-3968.549948025127
14214,Ref.49_cpx.GM.97.N28353.HQ385478,0.09-6	49_cpx	-8729.9136573006
1683,Ref.F1.FR.96.96FR_MP411.AJ249238,0.02-0	F1	-3739.945320582075
10599,Ref.01_AE.CN.05.05GX001.GU564221,0.1-4	01_AE	-9289.451291711197
10005,Ref.G.BE.96.DRCBL.AF084936,0.1-0	G	-9217.658919769337
2358,Ref.F1.BE.93.VI850.AF077336,0.01-7	F1	-2511.3168952877168
12916,Ref.A1.UG.92.92UG037.AB253429,0.03-5	A1	-4538.148987644926
4872,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.04-0	14_BG	-5728.917396212615
4584,Ref.D.TZ.01.A280.AY253311,0.04-1	D	-5601.840129425274
3468,Ref.05_DF.BE.93.VI961.AF076998,0.01-8	05_DF	-2736.4312030647757
9704,Ref.J.CM.04.04CMU11421.GU237072,0.05-5	J	-6522.091223446018
6202,Ref.33_01B.ID.07.JKT194_C.AB547464,0.08-6	33_01B	-8843.165944760636
11110,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.1-9	10_CD	-9695.34030965347
5084,Ref.02_AG.LR.x.POC44951.AB485636,0.08-8	02_AG	-8133.097014770178
14760,Ref.J.CM.04.04CMU11421.GU237072,0.09-2	J	-8700.92672034796
7467,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.07-1	45_cpx	-8007.479761898258
13659,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.06-0	39_BF	-7448.608320781572
15285,Ref.35_AD.AF.05.05AF026.EF158043,0.09-1	35_AD	-9243.790167784064
3915,Ref.B.US.98.1058_11.AY331295,0.02-4	B	-3668.9624140534015
3631,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.01-9	K	-3192.77334505416
15545,Ref.D.CD.83.ELI.K03454,0.06-4	D	-7010.922475935738
11047,Ref.21_A2D.KE.99.KSM4001.AF457072,0.1-6	21_A2D	-9690.877559527155
2443,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.01-4	17_BF	-2659.952381975406
1737,Ref.32_06A1.EE.01.EE0369.AY535660,0.02-0	32_06A1	-4702.221131008569
11963,Ref.01_AE.AF.07.569M.GQ477441,0.03-9	01_AE	-4555.014547626802
5256,Ref.B.TH.90.BK132.AY173951,0.06-3	B	-6881.269263874157
3550,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.01-9	17_BF	-2778.98635378467
15661,Ref.21_A2D.KE.99.KER2003.AF457051,0.06-7	21_A2D	-7250.324472332734
701,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.04-8	33_01B	-5854.9776514090845
12945,Ref.A2.CM.01.01CM_1445MV.GU201516,0.03-5	A2	-4977.163801361119
10647,Ref.D.CD.83.ELI.K03454,0.1-4	D	-8988.586914663363
13511,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.06-1	40_BF	-7306.017556237876
1246,Ref.34_01B.TH.99.OUR2478P.EF165541,0.02-7	34_01B	-3466.4127361782253
11001,Ref.01_AE.TH.90.CM240.U54771,0.1-6	01_AE	-9304.274090615027
3589,Ref.01_AE.AF.07.569M.GQ477441,0.01-9	01_AE	-2532.446615886476
2792,Ref.46_BF.BR.01.01BR125.DQ358802,0.01-2	46_BF	-2771.9495258293946
5962,Ref.28_BF.BR.99.BREPM12817.DQ085874,0.08-0	28_BF	-8805.078454381757
1642,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.02-0	09_cpx	-3820.737868861558
12089,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.03-0	40_BF	-4815.716992359182
11780,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.03-8	46_BF	-4733.250397438828
14172,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.09-6	26_AU	-9506.837340506332
10930,Ref.02_AG.LR.x.POC44951.AB485636,0.1-6	02_AG	-9183.890186279086
8187,Ref.12_BF.AR.97.A32879.AF408629,0.05-9	12_BF	-6354.907500879329
54,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.06-9	06_cpx	-7189.1667010579995
11032,Ref.18_cpx.CU.99.CU14.AY586541,0.1-6	18_cpx	-9626.953327390394
7235,Ref.C.IN.95.95IN21068.AF067155,0.07-7	C	-7588.422277979759
14824,Ref.18_cpx.CU.99.CU14.AY586541,0.09-2	18_cpx	-8837.673102470735
7498,Ref.47_BF.ES.08.X2457_2.FJ670529,0.07-1	47_BF	-8205.161983740283
1218,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.02-7	22_01A1	-4162.43679431474
6070,Ref.J.CM.04.04CMU11421.GU237072,0.08-7	J	-8121.949507599139
3758,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.02-5	36_cpx	-4126.47043751521
10334,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.1-2	26_AU	-9702.919372241759
9686,Ref.09_cpx.US.99.99DE4057.AY093607,0.05-5	09_cpx	-5997.5152793796415
1053,Ref.21_A2D.KE.91.KNH1254.AY945737,0.04-6	21_A2D	-5906.357045366998
2512,Ref.24_BG.ES.08.X2456_2.FJ670526,0.01-4	24_BG	-2843.7584214005337
3474,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.01-8	28_BF	-2966.4813938022266
367,Ref.G.BE.96.DRCBL.AF084936,0.02-8	G	-3842.0209175182563
3038,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.01-0	11_cpx	-2839.1495953866274
7862,Ref.F2.CM.97.CM53657.AF377956,0.07-3	F2	-7881.659567921902
14905,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.09-3	04_cpx	-9078.510852976862
13667,Ref.12_BF.AR.97.A32989.AF408630,0.06-0	12_BF	-6946.133279379342
7385,Ref.35_AD.AF.05.05AF026.EF158043,0.07-0	35_AD	-7816.302838238732
7251,Ref.19_cpx.CU.99.CU7.AY894994,0.07-7	19_cpx	-8211.34748974925
8364,Ref.15_01B.TH.96.M169.DQ354120,0.07-8	15_01B	-7973.520388717221
15022,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.09-0	08_BC	-9054.274371800551
11238,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.1-8	26_AU	-9710.957072417346
7285,Ref.18_cpx.CM.97.CM53379.AF377959,0.07-0	18_cpx	-7913.414632282259
11381,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.04-4	04_cpx	-5754.512714776338
3812,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.02-4	26_AU	-3991.3589701032447
15335,Ref.G.KE.93.HH8793_12_1.AF061641,0.03-7	G	-4655.162973301713
7262,Ref.49_cpx.GM.97.N28353.HQ385478,0.07-7	49_cpx	-7692.895963399725
12082,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.03-0	17_BF	-4783.754905946922
5109,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.08-8	04_cpx	-8603.251825218002
5315,Ref.B.NL.00.671_00T36.AY423387,0.06-3	B	-7104.40801407561
4433,Ref.G.KE.93.HH8793_12_1.AF061641,0.04-2	G	-5583.591329130086
2455,Ref.43_02G.SA.03.J11456.EU697909,0.01-4	43_02G	-2818.166018374568
1252,Ref.F1.BE.93.VI850.AF077336,0.02-7	F1	-3491.2774621805092
9699,Ref.D.CD.83.ELI.K03454,0.05-5	D	-6324.790600050425
9674,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.05-5	11_cpx	-6314.187747832832
5386,Ref.11_cpx.CM.95.95CM_1816.AF492624,0.08-3	11_cpx	-8606.903689243154
10745,Ref.29_BF.BR.02.BREPM119.AY771590,0.1-7	29_BF	-9568.342239789854
40,Ref.33_01B.ID.07.JKT194_C.AB547464,0.06-9	33_01B	-7305.577651530276
15050,Ref.33_01B.ID.07.JKT194_C.AB547464,0.09-0	33_01B	-9080.764912042408
11187,Ref.F1.BR.93.93BR020_1.AF005494,0.1-9	F1	-9246.773837137858
12336,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.03-2	08_BC	-4543.209027669552
15327,Ref.29_BF.BR.02.BREPM119.AY771590,0.03-7	29_BF	-4784.869176159263
4102,Ref.49_cpx.GM.97.N28353.HQ385478,0.04-5	49_cpx	-5533.372871890973
13230,Ref.28_BF.BR.99.BREPM12817.DQ085874,0.06-6	28_BF	-7424.433357336003
3193,Ref.25_cpx.SA.03.J11451.EU697908,0.01-1	25_cpx	-2866.205099974654
14344,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.09-7	36_cpx	-9277.81480313186
6207,Ref.F2.CM.95.95CM_MP257.AJ249237,0.08-6	F2	-8567.96024153586
6573,Ref.07_BC.CN.98.98CN009.AF286230,0.08-4	07_BC	-8422.514867517386
12087,Ref.12_BF.AR.97.A32989.AF408630,0.03-0	12_BF	-4715.310981060325
5319,Ref.21_A2D.KE.91.KNH1254.AY945737,0.06-3	21_A2D	-7411.0431572608695
7397,Ref.12_BF.AR.97.A32879.AF408629,0.07-0	12_BF	-7897.797026238552
12799,Ref.29_BF.BR.02.BREPM119.AY771590,0.03-5	29_BF	-4922.10865486824
14758,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.09-2	26_AU	-9414.714474338653
11108,Ref.09_cpx.US.99.99DE4057.AY093607,0.1-9	09_cpx	-9273.187369023231
12854,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.03-5	F2	-4423.248548932687
1309,Ref.F2.CM.95.95CM_MP257.AJ249237,0.02-6	F2	-3814.0576923233025
7462,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.07-1	11_cpx	-7823.079506038656
14158,Ref.25_cpx.SA.03.J11233.EU697906,0.09-6	25_cpx	-9055.342688241564
9208,Ref.19_cpx.CU.99.CU38.AY588970,0.05-6	19_cpx	-6670.65150820534
11971,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.03-9	B	-4314.2406649685745
4553,Ref.12_BF.AR.97.A32879.AF408629,0.04-2	12_BF	-5465.216987006908
15052,Ref.B.TH.90.BK132.AY173951,0.09-0	B	-8762.300772020943
5012,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.08-9	39_BF	-8747.14949837688
2359,Ref.A2.CM.01.01CM_1445MV.GU201516,0.01-7	A2	-2939.2355140656655
7469,Ref.23_BG.CU.03.CB118.AY900571,0.07-1	23_BG	-8238.82997663253
1134,Ref.02_AG.LR.x.POC44951.AB485636,0.02-7	02_AG	-3441.1894196997596
3618,Ref.24_BG.ES.08.X2456_2.FJ670526,0.01-9	24_BG	-2845.3847995869482
5498,Ref.43_02G.SA.03.J11243.EU697907,0.08-3	43_02G	-8453.439134409713
4672,Ref.06_cpx.AU.96.BFP90.AF064699,0.04-1	06_cpx	-5545.759297580459
11749,Ref.18_cpx.CU.99.CU68.AY894993,0.03-8	18_cpx	-4751.65003781969
1362,Ref.K.CM.96.96CM_MP535.AJ249239,0.02-6	K	-4298.168669473973
4627,Ref.F2.CM.95.95CM_MP257.AJ249237,0.04-1	F2	-5657.0874607733695
6994,Ref.B.TH.90.BK132.AY173951,0.07-6	B	-7393.231260531932
10603,Ref.18_cpx.CM.97.CM53379.AF377959,0.1-4	18_cpx	-9743.935887972966
2951,Ref.20_BG.CU.99.Cu103.AY586545,0.01-3	20_BG	-2423.0657273757483
2647,Ref.H.CF.90.056.AF005496,0.01-5	H	-2724.6962753424204
5074,Ref.A2.CD.97.97CDKTB48.AF286238,0.08-8	A2	-8922.435729947145
691,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.04-8	13_cpx	-5937.773254007589
1379,Ref.J.SE.93.SE9280_7887.AF082394,0.02-6	J	-4011.5161307818657
12767,Ref.F1.BR.93.93BR020_1.AF005494,0.06-5	F1	-6925.208197007809
10922,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.1-6	26_AU	-9631.413368139756
858,Ref.19_cpx.CU.99.CU29.AY588971,0.04-7	19_cpx	-5757.3948742411385
5206,Ref.05_DF.BE.93.VI961.AF076998,0.08-8	05_DF	-8727.9011157798
15421,Ref.07_BC.CN.98.98CN009.AF286230,0.03-7	07_BC	-4561.615172897164
14645,Ref.24_BG.CU.03.CB378.AY900574,0.09-5	24_BG	-9326.371462086485
3724,Ref.06_cpx.AU.96.BFP90.AF064699,0.02-5	06_cpx	-3747.7437549286774
1415,Ref.31_BC.BR.04.04BR142.AY727527,0.02-6	31_BC	-3775.5496994858677
13388,Ref.28_BF.BR.99.BREPM12817.DQ085874,0.06-8	28_BF	-7545.9370276607015
1801,Ref.05_DF.BE.x.VI1310.AF193253,0.02-3	05_DF	-4038.895536894843
11551,Ref.18_cpx.CM.97.CM53379.AF377959,0.04-3	18_cpx	-5772.537729084512
13127,Ref.01_AE.CN.05.05GX001.GU564221,0.06-6	01_AE	-7128.525568021986
9825,Ref.14_BG.ES.00.X605.AF450096,0.1-1	14_BG	-9798.09446414269
3667,Ref.25_cpx.SA.03.J11451.EU697908,0.02-5	25_cpx	-3905.719906522529
5758,Ref.37_cpx.CM.97.CM53392.AF377957,0.08-1	37_cpx	-8873.408695321532
14066,Ref.09_cpx.SN.95.95SN1795.AY093603,0.09-6	09_cpx	-9192.407368455593
6926,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.07-5	14_BG	-8225.05256961775
6988,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.07-6	11_cpx	-7739.740058728155
5069,Ref.01_AE.CN.05.05GX001.GU564221,0.08-8	01_AE	-8171.450558494993
215,Ref.18_cpx.CU.99.CU68.AY894993,0.02-9	18_cpx	-3832.0598138312116
10917,Ref.C.ZA.04.04ZASK146.AY772699,0.1-6	C	-9052.662110156358
4773,Ref.25_cpx.SA.03.J11451.EU697908,0.04-0	25_cpx	-5726.000136572723
15337,Ref.H.GB.00.00GBAC4001.FJ711703,0.03-7	H	-4311.697797729913
8607,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.05-2	45_cpx	-6608.995190441622
6122,Ref.A1.UG.92.92UG037.AB253429,0.08-7	A1	-8332.98036177923
15026,Ref.31_BC.BR.02.110PA.EF091932,0.09-0	31_BC	-9472.220062805512
11115,Ref.C.BR.92.BR025_d.U52953,0.1-9	C	-9082.915318445157
666,Ref.07_BC.CN.05.XJDC6441.EF368370,0.04-8	07_BC	-5513.0762216412695
10547,Ref.H.CF.90.056.AF005496,0.1-5	H	-9360.065674350708
10307,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.1-2	36_cpx	-9760.720138053637
4636,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.04-1	06_cpx	-5716.4693088108015
4117,Ref.G.KE.93.HH8793_12_1.AF061641,0.03-3	G	-4715.217721109768
5047,Ref.47_BF.ES.08.P1942.GQ372987,0.08-9	47_BF	-8957.142144844873
2316,Ref.02_AG.NG.x.IBNG.L39106,0.01-7	02_AG	-2361.3411140255757
7030,Ref.35_AD.AF.05.05AF094.EF158040,0.07-6	35_AD	-8122.195776026995
12112,Ref.02_AG.NG.x.IBNG.L39106,0.03-0	02_AG	-4461.145264702326
1350,Ref.A1.RW.92.92RW008.AB253421,0.02-6	A1	-3621.022821352153
9130,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.05-1	36_cpx	-6716.75527367175
4681,Ref.01_AE.TH.90.CM240.U54771,0.04-1	01_AE	-5359.387438916167
13775,Ref.14_BG.ES.00.X605.AF450096,0.09-8	14_BG	-9192.635450031958
13034,Ref.35_AD.AF.05.05AF094.EF158040,0.03-6	35_AD	-4861.042307267803
11922,Ref.47_BF.ES.08.X2457_2.FJ670529,0.03-9	47_BF	-5059.258341727004
14969,Ref.35_AD.AF.05.05AF026.EF158043,0.09-3	35_AD	-9097.894749724488
14736,Ref.B.TH.90.BK132.AY173951,0.09-2	B	-8473.841259556604
3006,Ref.09_cpx.SN.95.95SN1795.AY093603,0.01-0	09_cpx	-2086.774480690639
9105,Ref.01_AE.TH.90.CM240.U54771,0.05-1	01_AE	-6015.637276011003
4776,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.04-0	11_cpx	-5651.4645339215895
11573,Ref.F1.FI.93.FIN9363.AF075703,0.04-3	F1	-5500.321355311894
485,Ref.H.GB.00.00GBAC4001.FJ711703,0.04-9	H	-5305.312688830329
4491,Ref.A2.CY.94.94CY017_41.AF286237,0.04-2	A2	-5868.776411304112
12846,Ref.09_cpx.US.99.99DE4057.AY093607,0.03-5	09_cpx	-4120.153363654137
14622,Ref.A1.RW.92.92RW008.AB253421,0.09-5	A1	-8810.590477076214
15373,Ref.49_cpx.GM.02.N18380.HQ385477,0.03-7	49_cpx	-4840.083301060426
11174,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.1-9	39_BF	-9604.712637837632
4280,Ref.11_cpx.CM.95.95CM_1816.AF492624,0.03-4	11_cpx	-5048.917631230339
117,Ref.35_AD.AF.05.05AF026.EF158043,0.06-9	35_AD	-7308.205325927015
4495,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.04-2	39_BF	-5888.593577519405
4767,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.04-0	13_cpx	-6126.42167512082
11471,Ref.07_BC.CN.98.98CN009.AF286230,0.04-4	07_BC	-5551.8176930612435
8619,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.05-2	42_BF	-6595.681563016306
2348,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.01-7	15_01B	-2557.3655399804616
6723,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.07-4	42_BF	-8123.489375720687
14347,Ref.F1.BR.93.93BR020_1.AF005494,0.09-7	F1	-8861.223107357418
