reference	major subtype found	log_likelihood of the reference subtype
13230,Ref.28_BF.BR.99.BREPM12817.DQ085874,0.06-6	28_BF	-5176.2643723773945
4681,Ref.01_AE.TH.90.CM240.U54771,0.04-1	01_AE	-3994.1580008258566
10600,Ref.11_cpx.CM.95.95CM_1816.AF492624,0.1-4	11_cpx	-6550.98067555889
858,Ref.19_cpx.CU.99.CU29.AY588971,0.04-7	19_cpx	-4307.30213510202
1309,Ref.F2.CM.95.95CM_MP257.AJ249237,0.02-6	F2	-3269.20718690478
15335,Ref.G.KE.93.HH8793_12_1.AF061641,0.03-7	G	-3807.2316961278966
13982,Ref.35_AD.AF.05.05AF094.EF158040,0.09-9	35_AD	-6252.866663124093
4517,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.04-2	40_BF	-4313.5588270199405
2348,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.01-7	15_01B	-2540.528944841403
1909,Ref.01_AE.CN.05.05GX001.GU564221,0.02-2	01_AE	-3075.848823609961
1333,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.02-6	33_01B	-3204.6128341231597
12204,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.03-1	25_cpx	-4003.4296986848826
13323,Ref.G.BE.96.DRCBL.AF084936,0.06-8	G	-5060.1722171087
3631,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.01-9	K	-3060.3218947222367
13371,Ref.01_AE.TH.90.CM240.U54771,0.06-8	01_AE	-4762.776392222723
8611,Ref.12_BF.AR.97.A32989.AF408630,0.05-2	12_BF	-4533.629626712527
7217,Ref.20_BG.CU.99.Cu103.AY586545,0.07-7	20_BG	-5467.997483656835
1252,Ref.F1.BE.93.VI850.AF077336,0.02-7	F1	-3093.705824089927
2684,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.01-5	28_BF	-2827.3060488997703
7371,Ref.F1.FR.96.96FR_MP411.AJ249238,0.07-0	F1	-5436.453118330856
8619,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.05-2	42_BF	-4702.216896278937
12217,Ref.G.BE.96.DRCBL.AF084936,0.03-1	G	-3971.89750693004
418,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.02-8	28_BF	-3318.3954620419977
13923,Ref.21_A2D.KE.99.KER2003.AF457051,0.09-9	21_A2D	-6150.303190648427
12507,Ref.D.UG.94.94UG114.U88824,0.06-2	D	-4947.423394134351
7727,Ref.C.ET.86.ETH2220.U46016,0.07-2	C	-5266.373149684327
15785,Ref.C.ET.86.ETH2220.U46016,0.06-7	C	-5070.905888470482
4849,Ref.24_BG.CU.03.CB378.AY900574,0.04-0	24_BG	-4400.221024595824
6560,Ref.06_cpx.EE.01.EE0359.AY535659,0.08-4	06_cpx	-5848.062407368068
8607,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.05-2	45_cpx	-4862.775264023301
12664,Ref.08_BC.CN.06.nx2.HM067748,0.06-5	08_BC	-5221.686973873415
7257,Ref.A2.CM.01.01CM_1445MV.GU201516,0.07-7	A2	-5539.788704300518
3950,Ref.23_BG.CU.03.CB347.AY900572,0.04-5	23_BG	-4455.393238137879
2268,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.01-7	F2	-2496.7148394321175
15337,Ref.H.GB.00.00GBAC4001.FJ711703,0.03-7	H	-3423.977111657284
3600,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.01-9	36_cpx	-2731.994745146458
5505,Ref.49_cpx.GM.03.N26677.HQ385479,0.08-3	49_cpx	-5810.342565160081
13293,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.06-8	38_BF1	-5195.34086637133
3006,Ref.09_cpx.SN.95.95SN1795.AY093603,0.01-0	09_cpx	-2185.347823041615
5238,Ref.08_BC.CN.06.nx2.HM067748,0.06-3	08_BC	-5403.337706282666
5084,Ref.02_AG.LR.x.POC44951.AB485636,0.08-8	02_AG	-5730.130614296131
124,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.06-9	36_cpx	-5121.5246395547465
1344,Ref.37_cpx.CM.00.00CMNYU926.EF116594,0.02-6	37_cpx	-3544.023307826089
14798,Ref.02_AG.NG.x.IBNG.L39106,0.09-2	02_AG	-5896.412914673525
4085,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.04-5	39_BF	-4343.94502535542
14347,Ref.F1.BR.93.93BR020_1.AF005494,0.09-7	F1	-6083.3595381804535
3306,Ref.F1.BE.93.VI850.AF077336,0.01-1	F1	-2573.6853167564614
5498,Ref.43_02G.SA.03.J11243.EU697907,0.08-3	43_02G	-5878.602486752123
6465,Ref.21_A2D.KE.99.KSM4001.AF457072,0.08-5	21_A2D	-5934.7485158934305
2149,Ref.07_BC.CN.98.98CN009.AF286230,0.01-6	07_BC	-2189.1270489634826
15661,Ref.21_A2D.KE.99.KER2003.AF457051,0.06-7	21_A2D	-5075.900094998509
2823,Ref.05_DF.ES.99.X492.AY227107,0.01-2	05_DF	-2729.4163497998347
3589,Ref.01_AE.AF.07.569M.GQ477441,0.01-9	01_AE	-2611.938054905543
7026,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.07-6	17_BF	-5499.148937006299
11168,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.1-9	38_BF1	-6473.023884008856
10014,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.1-0	A1	-6291.943120483527
11714,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.03-8	27_cpx	-4155.222798473158
8496,Ref.02_AG.CM.99.pBD6_15.AY271690,0.07-9	02_AG	-5387.497191646047
3724,Ref.06_cpx.AU.96.BFP90.AF064699,0.02-5	06_cpx	-3268.7765620481887
9674,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.05-5	11_cpx	-4640.053065482043
3487,Ref.H.GB.00.00GBAC4001.FJ711703,0.01-9	H	-2290.053433255218
13014,Ref.24_BG.CU.03.CB471.AY900575,0.03-6	24_BG	-3652.585191068802
8218,Ref.D.TZ.01.A280.AY253311,0.07-8	D	-5336.036204920576
5068,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.08-8	08_BC	-5739.241916977646
4871,Ref.G.NG.92.92NG083.U88826,0.04-0	G	-4189.750796040931
460,Ref.46_BF.BR.01.01BR087.DQ358801,0.02-8	46_BF	-3183.8224296325443
1139,Ref.25_cpx.SA.03.J11451.EU697908,0.02-7	25_cpx	-3361.096138811571
6988,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.07-6	11_cpx	-5452.825003474019
2575,Ref.49_cpx.GM.02.N18380.HQ385477,0.01-5	49_cpx	-2625.683655458928
7238,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.07-7	10_CD	-5602.425830890585
10334,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.1-2	26_AU	-6487.667483190758
7032,Ref.37_cpx.CM.00.00CMNYU926.EF116594,0.07-6	37_cpx	-5642.19770501557
5936,Ref.06_cpx.AU.96.BFP90.AF064699,0.08-0	06_cpx	-5808.49320856669
8330,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.07-8	39_BF	-5529.251450461509
6760,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.07-4	36_cpx	-5628.906604498643
4276,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.03-4	J	-4064.0749131593375
10422,Ref.49_cpx.GM.97.N28353.HQ385478,0.1-2	49_cpx	-6343.637636333922
4491,Ref.A2.CY.94.94CY017_41.AF286237,0.04-2	A2	-4377.0377483788725
15022,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.09-0	08_BC	-6093.411336746123
10634,Ref.09_cpx.US.99.99DE4057.AY093607,0.1-4	09_cpx	-6197.480873679763
11864,Ref.11_cpx.CM.95.95CM_1816.AF492624,0.03-9	11_cpx	-3912.0722231725904
4171,Ref.05_DF.BE.x.VI1310.AF193253,0.03-3	05_DF	-3987.846457065848
4045,Ref.07_BC.CN.98.98CN009.AF286230,0.04-5	07_BC	-4131.6928973221275
13147,Ref.25_cpx.SA.03.J11451.EU697908,0.06-6	25_cpx	-5192.278382363465
340,Ref.08_BC.CN.06.nx2.HM067748,0.02-8	08_BC	-3321.299060928183
8987,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.05-0	17_BF	-4766.40646184253
11368,Ref.05_DF.BE.93.VI961.AF076998,0.1-8	05_DF	-6554.6731520319945
10746,Ref.D.TZ.01.A280.AY253311,0.1-7	D	-6280.843051373099
972,Ref.08_BC.CN.06.nx2.HM067748,0.04-6	08_BC	-4327.9508431155655
12336,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.03-2	08_BC	-3464.1120825746875
12628,Ref.F1.BE.93.VI850.AF077336,0.06-2	F1	-4914.048198311548
2358,Ref.F1.BE.93.VI850.AF077336,0.01-7	F1	-2567.7676579659783
5491,Ref.H.CF.90.056.AF005496,0.08-3	H	-5867.840547144264
4711,Ref.12_BF.AR.97.A32879.AF408629,0.04-1	12_BF	-4139.830892012625
9865,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.1-1	33_01B	-6468.686618099339
12854,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.03-5	F2	-3539.776839778701
54,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.06-9	06_cpx	-5138.7291220638635
11867,Ref.18_cpx.CM.97.CM53379.AF377959,0.03-9	18_cpx	-3904.6730232631403
5069,Ref.01_AE.CN.05.05GX001.GU564221,0.08-8	01_AE	-5671.495589829743
11703,Ref.H.GB.00.00GBAC4001.FJ711703,0.03-8	H	-3428.596248148763
15052,Ref.B.TH.90.BK132.AY173951,0.09-0	B	-6016.114203124232
15391,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.03-7	29_BF	-3913.624751204094
6198,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.08-6	11_cpx	-5815.288308206814
201,Ref.23_BG.CU.03.CB118.AY900571,0.02-9	23_BG	-3401.201439666155
1323,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.02-6	13_cpx	-3403.523863817741
6595,Ref.35_AD.AF.05.05AF026.EF158043,0.08-4	35_AD	-5905.769449343
3084,Ref.06_cpx.EE.01.EE0359.AY535659,0.01-0	06_cpx	-2813.9262607523874
3076,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.01-0	17_BF	-2694.442708184926
2182,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.01-6	10_CD	-2735.449787051244
4767,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.04-0	13_cpx	-4501.640909744944
14345,Ref.C.IN.95.95IN21068.AF067155,0.09-7	C	-5944.010727912198
7391,Ref.B.US.98.1058_11.AY331295,0.07-0	B	-5364.761812398609
3667,Ref.25_cpx.SA.03.J11451.EU697908,0.02-5	25_cpx	-3361.7246249858704
2081,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.01-6	13_cpx	-2826.3497930873327
14736,Ref.B.TH.90.BK132.AY173951,0.09-2	B	-5819.840447620565
15373,Ref.49_cpx.GM.02.N18380.HQ385477,0.03-7	49_cpx	-3736.4042560998846
12806,Ref.29_BF.BR.99.BREPM11948.DQ085871,0.03-5	29_BF	-3879.5596169087808
15745,Ref.F1.FR.96.96FR_MP411.AJ249238,0.06-7	F1	-5007.862108938389
449,Ref.49_cpx.GM.03.N26677.HQ385479,0.02-8	49_cpx	-3215.639775570583
1152,Ref.16_A2D.KR.97.97KR004.AF286239,0.02-7	16_A2D	-3660.336228040893
485,Ref.H.GB.00.00GBAC4001.FJ711703,0.04-9	H	-3973.520074474964
7065,Ref.01_AE.AF.07.569M.GQ477441,0.07-6	01_AE	-5356.943450528086
9197,Ref.25_cpx.SA.03.J11451.EU697908,0.05-6	25_cpx	-4555.384041560292
6079,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.08-7	45_cpx	-6011.706728227898
10841,Ref.11_cpx.CM.97.MP818.AJ291718,0.1-7	11_cpx	-6409.172769405837
7827,Ref.43_02G.SA.03.J11456.EU697909,0.07-3	43_02G	-5518.736061704066
13365,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.06-8	40_BF	-5233.361751272557
9232,Ref.19_cpx.CU.99.CU29.AY588971,0.05-6	19_cpx	-4853.088074947979
10034,Ref.37_cpx.CM.00.00CMNYU926.EF116594,0.1-0	37_cpx	-6558.225255477731
1014,Ref.J.CM.04.04CMU11421.GU237072,0.04-6	J	-4320.916057043088
4433,Ref.G.KE.93.HH8793_12_1.AF061641,0.04-2	G	-4285.644646492889
13545,Ref.J.SE.93.SE9280_7887.AF082394,0.06-1	J	-5291.298040161436
15737,Ref.07_BC.CN.98.98CN009.AF286230,0.06-7	07_BC	-4966.885596379323
13249,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.06-6	39_BF	-5209.380628014996
11678,Ref.46_BF.BR.01.01BR087.DQ358801,0.04-3	46_BF	-4306.698686696572
8142,Ref.31_BC.BR.04.04BR137.AY727526,0.05-9	31_BC	-4779.26262219082
3030,Ref.02_AG.LR.x.POC44951.AB485636,0.01-0	02_AG	-2608.4352603072894
3394,Ref.H.BE.93.VI991.AF190127,0.01-8	H	-2951.7098093100135
12330,Ref.12_BF.AR.99.ARMA159.AF385936,0.03-2	12_BF	-3553.172895760194
10603,Ref.18_cpx.CM.97.CM53379.AF377959,0.1-4	18_cpx	-6557.894235019932
10864,Ref.F2.CM.97.CM53657.AF377956,0.1-7	F2	-6352.316152017763
1772,Ref.07_BC.CN.05.XJDC6441.EF368370,0.02-3	07_BC	-3017.859352212461
7587,Ref.H.BE.93.VI997.AF190128,0.07-2	H	-5672.278422332405
3158,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.01-0	28_BF	-2846.3183072477345
10386,Ref.28_BF.BR.99.BREPM12817.DQ085874,0.1-2	28_BF	-6543.712552088337
13416,Ref.46_BF.BR.01.01BR087.DQ358801,0.06-8	46_BF	-5165.159554537516
3141,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.01-0	17_BF	-2672.976917018995
11748,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.03-8	F2	-3582.474080615488
7423,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.07-0	K	-5815.357072266076
14545,Ref.G.KE.93.HH8793_12_1.AF061641,0.09-5	G	-6174.901519220659
14793,Ref.01_AE.TH.90.CM240.U54771,0.09-2	01_AE	-5976.007616975505
4870,Ref.18_cpx.CU.99.CU14.AY586541,0.04-0	18_cpx	-4232.417950064357
4070,Ref.F2.CM.97.CM53657.AF377956,0.04-5	F2	-4222.093505771422
15420,Ref.09_cpx.GH.96.96GH2911.AY093605,0.03-7	09_cpx	-3651.0475413229274
11331,Ref.01_AE.AF.07.569M.GQ477441,0.1-8	01_AE	-6400.233987220901
3070,Ref.19_cpx.CU.99.CU29.AY588971,0.01-0	19_cpx	-2764.34631458922
8347,Ref.G.NG.92.92NG083.U88826,0.07-8	G	-5460.087867934029
740,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.04-8	38_BF1	-4380.280394699731
8963,Ref.J.SE.93.SE9280_7887.AF082394,0.05-0	J	-4923.039834486915
8061,Ref.H.BE.93.VI997.AF190128,0.05-9	H	-4699.539126944935
8959,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.05-0	45_cpx	-5003.614316144318
12651,Ref.H.GB.00.00GBAC4001.FJ711703,0.06-5	H	-4819.049694773157
914,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.04-7	36_cpx	-4298.494760953138
15395,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.03-7	33_01B	-3817.000803949073
7385,Ref.35_AD.AF.05.05AF026.EF158043,0.07-0	35_AD	-5430.311606046118
10475,Ref.49_cpx.GM.02.N18380.HQ385477,0.1-5	49_cpx	-6447.758893460788
145,Ref.21_A2D.KE.99.KSM4001.AF457072,0.06-9	21_A2D	-5214.879501936002
4625,Ref.23_BG.CU.03.CB118.AY900571,0.04-1	23_BG	-4380.490465988039
9289,Ref.C.IN.95.95IN21068.AF067155,0.05-6	C	-4686.288803268713
12092,Ref.31_BC.BR.04.04BR137.AY727526,0.03-0	31_BC	-3797.28905887145
12592,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.06-2	26_AU	-5091.8150013729655
2801,Ref.J.SE.93.SE9280_7887.AF082394,0.01-2	J	-2946.42541914561
12300,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.03-1	38_BF1	-3795.853654221463
13536,Ref.46_BF.BR.01.01BR125.DQ358802,0.06-1	46_BF	-5059.021858896357
14947,Ref.07_BC.CN.98.98CN009.AF286230,0.09-3	07_BC	-6130.657546862211
8725,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.05-3	07_BC	-4703.831090717555
10986,Ref.31_BC.BR.04.04BR137.AY727526,0.1-6	31_BC	-6527.47438242701
12082,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.03-0	17_BF	-3729.339392656674
4055,Ref.21_A2D.KE.91.KNH1254.AY945737,0.04-5	21_A2D	-4383.490249878269
10354,Ref.31_BC.BR.04.04BR137.AY727526,0.1-2	31_BC	-6717.902776371795
4736,Ref.44_BF.CL.00.CH80.FJ358521,0.04-1	44_BF	-4499.450606204132
15236,Ref.19_cpx.CU.99.CU29.AY588971,0.09-1	19_cpx	-6300.742331099162
732,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.04-8	04_cpx	-4264.8085503019465
6371,Ref.G.BE.96.DRCBL.AF084936,0.08-5	G	-5903.913326260474
10390,Ref.F2.CM.97.CM53657.AF377956,0.1-2	F2	-6508.574212575788
15376,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.03-7	10_CD	-3835.327975418614
13376,Ref.02_AG.NG.x.IBNG.L39106,0.06-8	02_AG	-4959.962281608548
10488,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.1-5	A1	-6399.592099635311
1761,Ref.14_BG.ES.00.X623.AF450097,0.02-3	14_BG	-3103.13263731537
9929,Ref.49_cpx.GM.03.N26677.HQ385479,0.1-1	49_cpx	-6289.932954475444
13799,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.09-8	04_cpx	-6291.912652540372
9825,Ref.14_BG.ES.00.X605.AF450096,0.1-1	14_BG	-6584.050838523577
687,Ref.C.BR.92.BR025_d.U52953,0.04-8	C	-4223.3765469799
174,Ref.31_BC.BR.02.110PA.EF091932,0.02-9	31_BC	-3235.007847449271
12363,Ref.F1.FI.93.FIN9363.AF075703,0.03-2	F1	-3666.8646108030584
15792,Ref.05_DF.BE.93.VI961.AF076998,0.06-7	05_DF	-5247.03700819836
5633,Ref.F1.FR.96.96FR_MP411.AJ249238,0.08-2	F1	-5838.513013523362
9015,Ref.G.KE.93.HH8793_12_1.AF061641,0.05-1	G	-4766.445565032463
13589,Ref.29_BF.BR.02.BREPM119.AY771590,0.06-0	29_BF	-5210.830666514296
4734,Ref.49_cpx.GM.97.N28353.HQ385478,0.04-1	49_cpx	-4143.749592793579
10762,Ref.A2.CD.97.97CDKTB48.AF286238,0.1-7	A2	-6534.473380259692
13408,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.06-8	15_01B	-5110.35524120482
6159,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.08-7	K	-6122.091828756333
1995,Ref.01_AE.TH.90.CM240.U54771,0.02-2	01_AE	-2898.342463452826
3596,Ref.F2.CM.97.CM53657.AF377956,0.01-9	F2	-2577.4837907171013
33,Ref.25_cpx.SA.03.J11451.EU697908,0.06-9	25_cpx	-5143.112134335413
6687,Ref.G.BE.96.DRCBL.AF084936,0.07-4	G	-5440.860461695659
13791,Ref.F2.CM.95.95CM_MP257.AJ249237,0.09-8	F2	-6212.241758387876
11362,Ref.46_BF.BR.01.01BR087.DQ358801,0.1-8	46_BF	-6526.8246615104745
392,Ref.H.BE.93.VI991.AF190127,0.02-8	H	-3486.6414299586304
4660,Ref.35_AD.AF.05.05AF094.EF158040,0.04-1	35_AD	-4322.14660876347
15770,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.06-7	10_CD	-5179.326978275535
12878,Ref.37_cpx.CM.00.00CMNYU926.EF116594,0.03-5	37_cpx	-4048.4133122741396
11831,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.03-8	17_BF	-3746.0927702106533
2771,Ref.43_02G.SA.03.J11456.EU697909,0.01-2	43_02G	-2766.46877784721
596,Ref.02_AG.CM.99.pBD6_15.AY271690,0.04-9	02_AG	-4211.443127106858
792,Ref.D.TZ.01.A280.AY253311,0.04-7	D	-4236.155908988229
4337,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.03-4	39_BF	-3817.079539599854
13433,Ref.H.BE.93.VI997.AF190128,0.06-1	H	-5153.342372965765
6786,Ref.05_DF.BE.93.VI961.AF076998,0.07-4	05_DF	-5602.962387230498
11251,Ref.25_cpx.SA.03.J11451.EU697908,0.1-8	25_cpx	-6324.605516129141
6783,Ref.A2.CM.01.01CM_1445MV.GU201516,0.07-4	A2	-5588.08445395502
12205,Ref.F1.FI.93.FIN9363.AF075703,0.03-1	F1	-3715.951871064079
4295,Ref.14_BG.ES.00.X605.AF450096,0.03-4	14_BG	-3721.415099365086
8159,Ref.B.NL.00.671_00T36.AY423387,0.05-9	B	-4673.738272650091
4574,Ref.05_DF.BE.93.VI961.AF076998,0.04-2	05_DF	-4318.704125963658
5171,Ref.J.SE.93.SE9280_7887.AF082394,0.08-8	J	-5868.919404614317
12438,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.03-2	39_BF	-3825.0807548367547
2785,Ref.01_AE.TH.90.CM240.U54771,0.01-2	01_AE	-2307.892217535941
4637,Ref.C.BR.92.BR025_d.U52953,0.04-1	C	-4305.48823898853
8523,Ref.47_BF.ES.08.P1942.GQ372987,0.07-9	47_BF	-5651.065399832021
13269,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.06-6	K	-5306.553343911787
15659,Ref.18_cpx.CM.97.CM53379.AF377959,0.06-7	18_cpx	-5162.187919874119
7763,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.07-3	38_BF1	-5554.799164492999
3209,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.01-1	15_01B	-2594.9930678136625
13729,Ref.19_cpx.CU.99.CU7.AY894994,0.06-0	19_cpx	-5057.485324198724
12338,Ref.11_cpx.CM.95.95CM_1816.AF492624,0.03-2	11_cpx	-3908.7141628640516
7708,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.07-2	36_cpx	-5710.566536405686
14021,Ref.35_AD.AF.05.05AF026.EF158043,0.09-9	35_AD	-6198.862008486795
10143,Ref.10_CD.TZ.96.96TZ_BF110.AF289550,0.1-3	10_CD	-6476.815732597728
10527,Ref.01_AE.TH.90.CM240.U54771,0.1-5	01_AE	-6084.6620005227405
5414,Ref.B.TH.90.BK132.AY173951,0.08-3	B	-5554.608954010502
9219,Ref.C.BR.92.BR025_d.U52953,0.05-6	C	-4655.264230220809
5440,Ref.19_cpx.CU.99.CU29.AY588971,0.08-3	19_cpx	-6027.208458756305
12929,Ref.G.NG.92.92NG083.U88826,0.03-5	G	-3767.5245892986422
3816,Ref.08_BC.CN.06.nx2.HM067748,0.02-4	08_BC	-3215.399182331399
10722,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.1-4	15_01B	-6515.447836839681
14423,Ref.F2.CM.95.95CM_MP257.AJ249237,0.09-4	F2	-6182.897626808888
10078,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.1-0	36_cpx	-6553.049013716098
975,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.04-6	13_cpx	-4488.855502575398
10899,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.1-7	K	-6743.466110189272
7845,Ref.F1.FR.96.96FR_MP411.AJ249238,0.07-3	F1	-5421.171291911222
13267,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.06-6	13_cpx	-5298.454051628351
13275,Ref.H.BE.93.VI997.AF190128,0.06-8	H	-5200.306701726764
7717,Ref.49_cpx.GM.03.N26677.HQ385479,0.07-2	49_cpx	-5326.352854800764
3251,Ref.G.PT.x.PT2695.AY612637,0.01-1	G	-2761.45914439821
10394,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.1-2	36_cpx	-6422.126467005113
7540,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.07-1	39_BF	-5635.24022277762
11565,Ref.10_CD.TZ.96.96TZ_BF110.AF289550,0.04-3	10_CD	-4342.678979614954
8960,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.05-0	22_01A1	-4993.837329262913
6677,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.07-4	45_cpx	-5597.667777759437
3187,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.01-1	13_cpx	-2842.039101392351
7031,Ref.12_BF.AR.97.A32989.AF408630,0.07-6	12_BF	-5396.555463618307
8456,Ref.06_cpx.EE.01.EE0359.AY535659,0.07-9	06_cpx	-5513.159864880323
10040,Ref.A1.RW.92.92RW008.AB253421,0.1-0	A1	-6393.393220698637
2005,Ref.24_BG.CU.03.CB378.AY900574,0.02-2	24_BG	-3112.8244503565993
5257,Ref.23_BG.CU.03.CB118.AY900571,0.06-3	23_BG	-5280.506444929051
4255,Ref.A2.CM.01.01CM_1445MV.GU201516,0.03-3	A2	-3936.163222803784
3922,Ref.18_cpx.CU.99.CU14.AY586541,0.02-4	18_cpx	-3156.6410238885173
10307,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.1-2	36_cpx	-6521.813833503121
4494,Ref.37_cpx.CM.97.CM53392.AF377957,0.04-2	37_cpx	-4617.258378458276
3700,Ref.J.CM.04.04CMU11421.GU237072,0.02-5	J	-3580.7543879401546
13316,Ref.19_cpx.CU.99.CU38.AY588970,0.06-8	19_cpx	-5225.81663613579
13511,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.06-1	40_BF	-5146.782612743764
13693,Ref.21_A2D.KE.91.KNH1254.AY945737,0.06-0	21_A2D	-5250.190673567783
14270,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.09-7	10_CD	-6245.517223603625
7327,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.07-0	13_cpx	-5728.187742992353
6235,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.08-6	17_BF	-6039.734033448842
9913,Ref.35_AD.AF.05.05AF026.EF158043,0.1-1	35_AD	-6587.274155985586
9009,Ref.H.BE.93.VI997.AF190128,0.05-1	H	-4737.4810218691055
1887,Ref.47_BF.ES.08.P1942.GQ372987,0.02-3	47_BF	-3308.395615599877
6714,Ref.35_AD.AF.05.05AF094.EF158040,0.07-4	35_AD	-5556.211461076642
7505,Ref.12_BF.AR.97.A32989.AF408630,0.07-1	12_BF	-5359.767057403377
14475,Ref.11_cpx.CM.97.MP818.AJ291718,0.09-4	11_cpx	-6159.004286506937
6093,Ref.F2.CM.95.95CM_MP255.AJ249236,0.08-7	F2	-5879.405705797706
11922,Ref.47_BF.ES.08.X2457_2.FJ670529,0.03-9	47_BF	-3919.6688393044033
10686,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.1-4	04_cpx	-6580.982814865718
3892,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.02-4	04_cpx	-3167.44151936712
1596,Ref.31_BC.BR.02.110PA.EF091932,0.02-0	31_BC	-3322.6399318512463
9166,Ref.D.TZ.01.A280.AY253311,0.05-6	D	-4688.4873176542515
14351,Ref.G.NG.92.92NG083.U88826,0.09-7	G	-6025.368934712962
4168,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.03-3	A1	-3925.8776358730247
6419,Ref.01_AE.TH.90.CM240.U54771,0.08-5	01_AE	-5696.509468752661
