name,length,assignment,support,begin,end,type,pure,pure_support,pure_inner,pure_outer,scan_best_support,scan_assigned_support,scan_assigned_nosupport,scan_best_profile,scan_assigned_profile,crf,crf_support,crf_inner,crf_outer,crfscan_best_support,crfscan_assigned_support,crfscan_assigned_nosupport,crfscan_best_profile,crfscan_assigned_profile,major_id,minor_id
"1387",2993,"HIV-1 Subtype A (A2)",100.0,2084,5096,HIV 1,A1,100.0,0.0,100.0,0.83,0.367,0.633,A1 C A1 J A1 J A1 F1 A1 K A1 G A1 G A1 D A1,A1 - A1 - A1 - A1 - A1 - A1 - A1 - A1 - A1 - A1 -,A2,100.0,100.0,0.0,1.0,1.0,0.0,A2,A2,,
"418",3012,"HIV-1 Subtype F (F2)",100.0,2084,5096,HIV 1,F1,100.0,0.0,100.0,0.81,0.51,0.476,F1 G D G F1 K F1 H D,F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 - D -,F2,100.0,100.0,0.0,0.932,0.905,0.081,F2 D,F2 - D -,,
"419",3012,"HIV-1 Subtype F (F2)",100.0,2084,5096,HIV 1,F1,100.0,0.0,100.0,0.85,0.503,0.497,F1 G F1 G F1 G K G D F1 K F1 A1,F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 -,F2,100.0,100.0,0.0,0.973,0.973,0.027,F2 A1,F2 -,,
"1382",2993,"HIV-1 Subtype A (A2)",100.0,2084,5096,HIV 1,A1,100.0,0.0,100.0,0.823,0.367,0.633,A1 J C A1 F1 A1 G A1 D A1 D A1,A1 - A1 - A1 - A1 - A1 - A1 - A1 - A1 - A1 - A1 -,A2,100.0,100.0,0.0,1.0,1.0,0.0,A2,A2,,
"1383",2993,"HIV-1 Subtype A (A2)",100.0,2084,5096,HIV 1,A1,100.0,0.0,100.0,0.823,0.34,0.599,A1 J A1 F1 A1 G A1 J D A1,A1 - J - A1 - A1 - A1 - A1 - A1 - A1 - A1 - A1 - A1 -,A2,100.0,100.0,0.0,1.0,1.0,0.0,A2,A2,,
"1920",2993,"HIV-1 Subtype K",100.0,2084,5096,HIV 1,K,100.0,100.0,0.0,1.0,1.0,0.0,K,K,K,100.0,100.0,0.0,,,,,,K,K
"1921",3002,"HIV-1 Subtype K",100.0,2084,5096,HIV 1,K,100.0,100.0,0.0,1.0,1.0,0.0,K,K,K,100.0,100.0,0.0,,,,,,K,K
"1922",3008,"HIV-1 Subtype K",100.0,2084,5096,HIV 1,K,100.0,100.0,0.0,1.0,1.0,0.0,K,K,K,100.0,100.0,0.0,,,,,,K,K
"1924",3008,"HIV-1 Subtype K",100.0,2084,5096,HIV 1,K,100.0,100.0,0.0,1.0,1.0,0.0,K,K,K,100.0,100.0,0.0,,,,,,K,K
"1925",3008,"HIV-1 Subtype K",100.0,2084,5096,HIV 1,K,100.0,100.0,0.0,1.0,1.0,0.0,K,K,K,100.0,100.0,0.0,,,,,,K,K
"1926",3008,"HIV-1 Subtype K",100.0,2084,5096,HIV 1,K,100.0,100.0,0.0,1.0,1.0,0.0,K,K,K,100.0,100.0,0.0,,,,,,K,K
"1928",3008,"HIV-1 Subtype K",100.0,2084,5096,HIV 1,K,100.0,100.0,0.0,1.0,1.0,0.0,K,K,K,100.0,100.0,0.0,,,,,,K,K
"2438",3012,"HIV-1 Subtype B",100.0,2084,5096,HIV 1,B,100.0,154.0,0.0,0.993,0.932,0.068,B F1 B,B - B,B,100.0,145.0,5.0,,,,,,B,B
"832",3009,"HIV-1 Subtype D",100.0,2084,5096,HIV 1,D,100.0,173.0,0.0,0.986,0.925,0.075,D B D K D,D -,D,98.0,168.0,0.0,,,,,,D,D
"833",3009,"HIV-1 Subtype D",100.0,2084,5096,HIV 1,D,100.0,176.0,0.0,0.986,0.912,0.088,D K D B D,D - D -,D,99.0,177.0,0.0,,,,,,D,D
"830",3009,"HIV-1 Subtype D",100.0,2084,5096,HIV 1,D,100.0,178.0,0.0,0.98,0.918,0.082,D B D K D K D,D -,D,99.0,172.0,0.0,,,,,,D,D
"831",3009,"HIV-1 Subtype D",100.0,2084,5096,HIV 1,D,100.0,168.0,0.0,0.939,0.823,0.156,D B D,D - B - B - D -,D,99.0,164.0,0.0,,,,,,D,D
"836",3009,"HIV-1 Subtype D",100.0,2084,5096,HIV 1,D,100.0,174.0,0.0,0.973,0.918,0.082,D B K D,D -,D,97.0,176.0,0.0,,,,,,D,D
"837",3009,"HIV-1 Subtype D",100.0,2084,5096,HIV 1,D,100.0,174.0,0.0,0.952,0.918,0.082,D B D K D,D -,D,100.0,178.0,0.0,,,,,,D,D
"834",3009,"HIV-1 Subtype D",100.0,2084,5096,HIV 1,D,100.0,167.0,0.0,0.939,0.823,0.177,D B D B D B D,D - D -,D,96.0,180.0,0.0,,,,,,D,D
"835",3009,"Check the bootscan",,2084,5096,HIV 1,D,100.0,183.0,0.0,0.884,0.83,0.136,D B D B D B D B D,D - B - B -,D,99.0,171.0,0.0,,,,,,,
"838",3009,"HIV-1 Subtype D",100.0,2084,5096,HIV 1,D,100.0,182.0,0.0,0.932,0.918,0.082,D B D B D B,D -,D,100.0,180.0,0.0,,,,,,D,D
"839",3009,"HIV-1 Subtype D",100.0,2084,5096,HIV 1,D,100.0,179.0,0.0,0.925,0.918,0.014,D B,D - B,D,98.0,172.0,0.0,,,,,,D,D
"3",3012,"HIV-1 Subtype A (A1)",100.0,2084,5096,HIV 1,A1,100.0,99.0,0.0,1.0,1.0,0.0,A1,A1,A,0.0,98.0,0.0,,,,,,,
"368",3012,"HIV-1 Subtype F (F2)",100.0,2084,5096,HIV 1,F1,97.0,0.0,100.0,0.728,0.333,0.66,F1 A1 D C F1 G F1 G F1 K F1 D,F1 - F1 - F1 - F1 - F1 - F1 - K - F1 - F1 -,F2,100.0,95.0,5.0,0.932,0.838,0.162,F2 C F2 C F2 D,F2 - F2 -,,
"369",3012,"HIV-1 Subtype F (F2)",100.0,2084,5096,HIV 1,F1,100.0,0.0,100.0,0.857,0.483,0.517,F1 G D F1 G F1 K F1 D A1 D,F1 - F1 - F1 - F1 - F1 - F1 -,F2,100.0,99.0,0.0,0.986,0.932,0.068,F2 D,F2 - F2 - F2 -,,
"366",3012,"HIV-1 Subtype F (F2)",100.0,2084,5096,HIV 1,F1,100.0,0.0,100.0,0.85,0.415,0.585,F1 C F1 G D G F1 K F1 D F1,F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 -,F2,100.0,98.0,0.0,1.0,0.932,0.068,F2,F2 - F2 - F2 -,,
"367",3012,"HIV-1 Subtype F (F2)",100.0,2084,5096,HIV 1,F1,100.0,0.0,100.0,0.857,0.456,0.537,F1 G D F1 K F1 K F1 D A1 D,F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 - K - F1 - F1 -,F2,100.0,98.0,0.0,1.0,0.905,0.095,F2,F2 - F2 - F2 -,,
"364",3012,"HIV-1 Subtype F (F2)",100.0,2084,5096,HIV 1,F1,100.0,0.0,100.0,0.81,0.395,0.605,F1 C F1 C F1 G F1 G D F1 G F1 K F1 D F1 D F1 D,F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 -,F2,100.0,100.0,0.0,1.0,0.973,0.027,F2,F2 -,,
"365",3012,"HIV-1 Subtype F (F2)",100.0,2084,5096,HIV 1,F1,100.0,0.0,100.0,0.769,0.388,0.605,F1 C F1 C F1 G D G F1 K F1 D A1 D,F1 - F1 - C - F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 -,F2,100.0,100.0,0.0,0.932,0.865,0.135,F2 C F2 D,F2 - F2 -,,
"362",3012,"HIV-1 Subtype F (F2)",100.0,2084,5096,HIV 1,F1,100.0,0.0,100.0,0.85,0.469,0.531,F1 G F1 G F1 K F1 D A1 D,F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 -,F2,100.0,95.0,5.0,0.973,0.932,0.068,F2 F1 F2 D,F2 - F2 -,,
"363",3012,"HIV-1 Subtype F (F2)",100.0,2084,5096,HIV 1,F1,100.0,0.0,100.0,0.83,0.327,0.673,F1 C F1 C F1 G D G F1 K F1 D A1 D,F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 -,F2,100.0,99.0,0.0,1.0,0.959,0.041,F2,F2 - F2 -,,
"360",3012,"HIV-1 Subtype F (F2)",100.0,2084,5096,HIV 1,F1,99.0,0.0,100.0,0.844,0.442,0.551,F1 B F1 G F1 D F1 K F1 D A1 D,F1 - F1 - F1 - F1 - F1 - K - F1 - F1 -,F2,100.0,100.0,0.0,1.0,0.973,0.027,F2,F2 -,,
"361",3009,"HIV-1 Subtype F (F2)",100.0,2084,5096,HIV 1,F1,100.0,0.0,100.0,0.748,0.381,0.585,B F1 G D G D F1 K F1 D,- B - B - F1 - F1 - F1 - F1 - K - F1 - F1 -,F2,100.0,99.0,0.0,0.986,0.946,0.054,B F2,- F2 -,,
"380",3012,"HIV-1 Subtype F (F2)",100.0,2084,5096,HIV 1,F1,100.0,0.0,100.0,0.769,0.469,0.531,F1 G F1 G K G F1 C F1 C F1 C K C K F1 D A1 D,F1 - F1 - F1 - F1 - F1 - F1 -,F2,100.0,98.0,0.0,0.986,0.892,0.108,F2 D,F2 - F2 - F2 - F2 -,,
"381",3012,"HIV-1 Subtype F (F2)",100.0,2084,5096,HIV 1,F1,100.0,0.0,100.0,0.803,0.476,0.51,F1 G D F1 C K F1 K F1 D,- F1 - F1 - F1 - F1 - F1 - F1 - C - C - F1 - F1 - F1 -,F2,100.0,100.0,0.0,1.0,0.905,0.095,F2,F2 - F2 -,,
"382",3012,"HIV-1 Subtype F (F2)",100.0,2084,5096,HIV 1,F1,100.0,0.0,100.0,0.844,0.483,0.517,F1 G F1 G D F1 C F1 K F1 D A1 D,F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 -,F2,100.0,99.0,0.0,1.0,0.919,0.081,F2,F2 - F2 -,,
"383",3012,"HIV-1 Subtype F (F2)",100.0,2084,5096,HIV 1,F1,100.0,0.0,100.0,0.871,0.503,0.497,F1 G D F1 C F1 C K F1 K F1 K F1 D A1 D,F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 -,F2,100.0,99.0,0.0,1.0,0.851,0.149,F2,F2 - F2 - F2 -,,
"384",3012,"Check the bootscan",,2084,5096,HIV 1,F1,100.0,0.0,100.0,0.782,0.476,0.469,F1 G F1 C K C F1 D A1 D,F1 - F1 - F1 - F1 - F1 - F1 - C - C - C -,F2,100.0,98.0,0.0,0.865,0.838,0.162,F2 C F2,F2 - F2 -,,
"385",3012,"HIV-1 Subtype F (F2)",100.0,2084,5096,HIV 1,F1,100.0,0.0,100.0,0.748,0.456,0.517,F1 G F1 G F1 G F1 K F1 C F1 C F1 D A1 D A1,F1 - F1 - F1 - F1 - F1 - F1 - C - C -,F2,100.0,98.0,0.0,0.905,0.838,0.162,F2 C F2 C F2 C F2 D,F2 - F2 -,,
"386",3012,"HIV-1 Subtype F (F2)",100.0,2084,5096,HIV 1,F1,100.0,0.0,100.0,0.803,0.469,0.531,F1 G D G F1 K F1 K F1 C F1 C D A1 D,F1 - F1 - F1 - F1 - F1 -,F2,100.0,100.0,0.0,0.986,0.878,0.122,F2 C F2,F2 - F2 -,,
"387",3011,"HIV-1 Subtype F (F2)",100.0,2084,5096,HIV 1,F1,100.0,0.0,100.0,0.871,0.524,0.476,F1 G F1 G F1 K F1 K F1 C F1 C F1,F1 - F1 - F1 - F1 - F1 -,F2,100.0,100.0,0.0,1.0,0.973,0.027,F2,F2 -,,
"388",3012,"HIV-1 Subtype F (F2)",100.0,2084,5096,HIV 1,F1,99.0,0.0,100.0,0.789,0.483,0.517,F1 G F1 K F1 C D C D C,F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 -,F2,100.0,100.0,0.0,0.905,0.905,0.095,F2 C D,F2 -,,
"389",3012,"HIV-1 Subtype F (F2)",100.0,2084,5096,HIV 1,F1,100.0,0.0,100.0,0.816,0.49,0.442,F1 G F1 G F1 K F1 C,F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 - C,F2,100.0,98.0,0.0,0.932,0.919,0.014,F2 C,F2 - C,,
"784",3009,"HIV-1 Subtype D",100.0,2084,5096,HIV 1,D,100.0,175.0,0.0,0.986,0.891,0.109,D B D B D,D - D - D -,D,98.0,166.0,0.0,,,,,,D,D
"785",3009,"HIV-1 Subtype D",100.0,2084,5096,HIV 1,D,100.0,169.0,0.0,0.98,0.891,0.109,D B K D K D,D - D - D -,D,98.0,176.0,0.0,,,,,,D,D
"786",3008,"HIV-1 Subtype D",100.0,2084,5096,HIV 1,D,100.0,174.0,0.0,0.98,0.871,0.129,D B D B D,D - D -,D,99.0,159.0,0.0,,,,,,D,D
"787",3009,"HIV-1 Subtype D",100.0,2084,5096,HIV 1,D,100.0,152.0,0.0,0.993,0.891,0.109,D K D,D - D -,D,100.0,161.0,0.0,,,,,,D,D
"780",3009,"HIV-1 Subtype D",100.0,2084,5096,HIV 1,D,100.0,167.0,0.0,0.952,0.871,0.116,J D B D,J - J - D -,D,96.0,165.0,0.0,,,,,,D,D
"781",3006,"HIV-1 Subtype D",100.0,2084,5096,HIV 1,D,100.0,163.0,0.0,0.918,0.816,0.156,J D B D B K D,J - J - J - D -,D,98.0,169.0,0.0,,,,,,D,D
"782",3009,"HIV-1 Subtype D",100.0,2084,5096,HIV 1,D,100.0,170.0,0.0,0.98,0.782,0.218,D J D B D K D,D - D -,D,100.0,159.0,0.0,,,,,,D,D
"783",3009,"Check the bootscan",,2084,5096,HIV 1,D,100.0,161.0,0.0,0.864,0.782,0.204,D J D B D K D,D - J - J - D -,D,99.0,159.0,0.0,,,,,,,
"1726",3012,"HIV-1 Subtype F (F1)",100.0,2084,5096,HIV 1,F1,100.0,100.0,0.0,1.0,1.0,0.0,F1,F1,F1,100.0,100.0,0.0,,,,,,F1,F1
"1727",3015,"HIV-1 Subtype F (F1)",100.0,2084,5096,HIV 1,F1,100.0,93.0,7.0,1.0,1.0,0.0,F1,F1,F1,99.0,97.0,0.0,,,,,,F1,F1
"1724",3015,"HIV-1 Subtype F (F1)",100.0,2084,5096,HIV 1,F1,100.0,100.0,0.0,1.0,1.0,0.0,F1,F1,F1,97.0,100.0,0.0,,,,,,F1,F1
"1725",3015,"HIV-1 Subtype F (F1)",100.0,2084,5096,HIV 1,F1,100.0,96.0,0.0,1.0,0.993,0.0070,F1,F1 - F1,F1,95.0,97.0,0.0,,,,,,F1,F1
"788",3009,"HIV-1 Subtype D",100.0,2084,5096,HIV 1,D,100.0,168.0,0.0,0.993,0.912,0.088,D K D,D - D -,D,99.0,169.0,0.0,,,,,,D,D
"2792",3002,"HIV-1 Subtype G",100.0,2084,5096,HIV 1,G,100.0,95.0,5.0,0.946,0.837,0.163,F1 H G F1 G C G,- G - G -,G,23.0,98.0,0.0,,,,,,,
"2295",3005,"HIV-1 Subtype J",100.0,2084,5096,HIV 1,J,100.0,100.0,0.0,1.0,1.0,0.0,J,J,J,100.0,100.0,0.0,,,,,,J,J
"2190",3005,"HIV-1 Subtype J",100.0,2084,5096,HIV 1,J,100.0,100.0,0.0,1.0,1.0,0.0,J,J,J,100.0,100.0,0.0,,,,,,J,J
"2191",3008,"HIV-1 Subtype J",100.0,2084,5096,HIV 1,J,100.0,100.0,0.0,1.0,1.0,0.0,J,J,J,100.0,100.0,0.0,,,,,,J,J
"258",3012,"HIV-1 Subtype A (A1)",100.0,2084,5096,HIV 1,A1,100.0,100.0,0.0,0.986,0.939,0.061,A1 J A1,A1 -,A,0.0,99.0,0.0,,,,,,,
"259",3012,"HIV-1 Subtype A (A1)",100.0,2084,5096,HIV 1,A1,100.0,100.0,0.0,0.986,0.939,0.061,A1 J A1 D,A1 -,A,0.0,93.0,0.0,,,,,,,
"2194",3005,"HIV-1 Subtype J",100.0,2084,5096,HIV 1,J,100.0,100.0,0.0,1.0,1.0,0.0,J,J,J,100.0,100.0,0.0,,,,,,J,J
"2195",3005,"HIV-1 Subtype J",100.0,2084,5096,HIV 1,J,100.0,100.0,0.0,1.0,1.0,0.0,J,J,J,100.0,100.0,0.0,,,,,,J,J
"2196",3006,"HIV-1 Subtype J",100.0,2084,5096,HIV 1,J,100.0,100.0,0.0,1.0,1.0,0.0,J,J,J,100.0,100.0,0.0,,,,,,J,J
"2197",3005,"HIV-1 Subtype J",100.0,2084,5096,HIV 1,J,100.0,100.0,0.0,1.0,1.0,0.0,J,J,J,100.0,100.0,0.0,,,,,,J,J
"2198",3005,"HIV-1 Subtype J",100.0,2084,5096,HIV 1,J,100.0,100.0,0.0,1.0,1.0,0.0,J,J,J,100.0,100.0,0.0,,,,,,J,J
"253",3012,"HIV-1 Subtype A (A1)",100.0,2084,5096,HIV 1,A1,100.0,100.0,0.0,0.986,0.918,0.082,A1 J A1,A1 - A1 -,A,0.0,93.0,0.0,,,,,,,
"250",3012,"HIV-1 Subtype A (A1)",100.0,2084,5096,HIV 1,A1,100.0,100.0,0.0,0.986,0.912,0.088,A1 J A1,A1 - A1 - A1 -,A,0.0,97.0,0.0,,,,,,,
"251",3012,"HIV-1 Subtype A (A1)",100.0,2084,5096,HIV 1,A1,100.0,100.0,0.0,0.993,0.939,0.061,A1 D A1,A1 -,A,0.0,98.0,0.0,,,,,,,
"256",3012,"HIV-1 Subtype A (A1)",100.0,2084,5096,HIV 1,A1,100.0,99.0,0.0,0.993,0.939,0.061,A1 J A1,A1 -,A,0.0,96.0,0.0,,,,,,,
"257",3012,"HIV-1 Subtype A (A1)",100.0,2084,5096,HIV 1,A1,100.0,100.0,0.0,1.0,0.939,0.061,A1,A1 -,A,0.0,98.0,0.0,,,,,,,
"254",3012,"HIV-1 Subtype A (A1)",100.0,2084,5096,HIV 1,A1,100.0,100.0,0.0,1.0,0.939,0.061,A1,A1 -,A,0.0,100.0,0.0,,,,,,,
"255",3012,"HIV-1 Subtype A (A1)",100.0,2084,5096,HIV 1,A1,100.0,99.0,0.0,0.986,0.939,0.061,A1 J C A1,A1 -,A,0.0,93.0,0.0,,,,,,,
"2200",3005,"HIV-1 Subtype J",100.0,2084,5096,HIV 1,J,100.0,100.0,0.0,1.0,1.0,0.0,J,J,J,100.0,100.0,0.0,,,,,,J,J
"2201",3005,"HIV-1 Subtype J",100.0,2084,5096,HIV 1,J,100.0,100.0,0.0,1.0,1.0,0.0,J,J,J,100.0,100.0,0.0,,,,,,J,J
"2202",3005,"HIV-1 Subtype J",100.0,2084,5096,HIV 1,J,100.0,100.0,0.0,1.0,1.0,0.0,J,J,J,100.0,100.0,0.0,,,,,,J,J
"2203",3005,"HIV-1 Subtype J",100.0,2084,5096,HIV 1,J,100.0,100.0,0.0,1.0,1.0,0.0,J,J,J,100.0,100.0,0.0,,,,,,J,J
"2204",3005,"HIV-1 Subtype J",100.0,2084,5096,HIV 1,J,100.0,100.0,0.0,1.0,1.0,0.0,J,J,J,100.0,100.0,0.0,,,,,,J,J
"2205",3005,"HIV-1 Subtype J",100.0,2084,5096,HIV 1,J,100.0,100.0,0.0,1.0,1.0,0.0,J,J,J,100.0,100.0,0.0,,,,,,J,J
"2206",3005,"HIV-1 Subtype J",100.0,2084,5096,HIV 1,J,100.0,100.0,0.0,1.0,1.0,0.0,J,J,J,100.0,100.0,0.0,,,,,,J,J
"2207",3005,"HIV-1 Subtype J",100.0,2084,5096,HIV 1,J,100.0,100.0,0.0,1.0,1.0,0.0,J,J,J,100.0,100.0,0.0,,,,,,J,J
"2208",3005,"HIV-1 Subtype J",100.0,2084,5096,HIV 1,J,100.0,100.0,0.0,1.0,1.0,0.0,J,J,J,100.0,100.0,0.0,,,,,,J,J
"2209",3005,"HIV-1 Subtype J",100.0,2084,5096,HIV 1,J,100.0,100.0,0.0,1.0,1.0,0.0,J,J,J,100.0,100.0,0.0,,,,,,J,J
"2432",3012,"HIV-1 Subtype B",100.0,2084,5096,HIV 1,B,100.0,129.0,0.0,1.0,1.0,0.0,B,B,B,100.0,136.0,6.0,,,,,,B,B
"2428",3012,"HIV-1 Subtype B",100.0,2084,5096,HIV 1,B,100.0,145.0,5.0,1.0,1.0,0.0,B,B,B,100.0,134.0,9.0,,,,,,B,B
"2429",3012,"HIV-1 Subtype B",100.0,2084,5096,HIV 1,B,100.0,117.0,13.0,1.0,0.973,0.027,B,B -,B,100.0,147.0,6.0,,,,,,B,B
"1210",2993,"HIV-1 Subtype A (A2)",100.0,2084,5096,HIV 1,A1,100.0,0.0,100.0,0.878,0.408,0.592,A1 C A1 F1 A1 G A1 G A1 D A1,A1 - A1 - A1 - A1 - A1 - A1 - A1 - A1 -,A2,100.0,100.0,0.0,1.0,1.0,0.0,A2,A2,,
"2400",3012,"HIV-1 Subtype B",100.0,2084,5096,HIV 1,B,100.0,82.0,27.0,0.993,0.973,0.027,A1 B,- B,B,100.0,140.0,0.0,,,,,,B,B
"2420",3012,"HIV-1 Subtype B",100.0,2084,5096,HIV 1,B,100.0,108.0,16.0,1.0,0.939,0.061,B,B - B - B,B,100.0,124.0,11.0,,,,,,B,B
"2421",3012,"HIV-1 Subtype B",100.0,2084,5096,HIV 1,B,100.0,127.0,11.0,1.0,0.993,0.0070,B,B - B,B,100.0,134.0,0.0,,,,,,B,B
"2422",3012,"HIV-1 Subtype B",100.0,2084,5096,HIV 1,B,100.0,142.0,0.0,1.0,1.0,0.0,B,B,B,100.0,147.0,0.0,,,,,,B,B
"2423",3012,"HIV-1 Subtype B",100.0,2084,5096,HIV 1,B,100.0,132.0,6.0,1.0,1.0,0.0,B,B,B,100.0,140.0,5.0,,,,,,B,B
"2424",3012,"HIV-1 Subtype B",100.0,2084,5096,HIV 1,B,100.0,141.0,5.0,1.0,1.0,0.0,B,B,B,100.0,137.0,6.0,,,,,,B,B
"2426",3012,"HIV-1 Subtype B",100.0,2084,5096,HIV 1,B,100.0,136.0,0.0,1.0,1.0,0.0,B,B,B,100.0,141.0,6.0,,,,,,B,B
"2427",3012,"HIV-1 Subtype B",100.0,2084,5096,HIV 1,B,100.0,160.0,0.0,1.0,1.0,0.0,B,B,B,100.0,171.0,0.0,,,,,,B,B
"168",3012,"HIV-1 Subtype A (A1)",100.0,2084,5096,HIV 1,A1,100.0,100.0,0.0,0.98,0.912,0.088,A1 K A1 J A1,A1 - A1 - A1 - A1 -,A,0.0,98.0,0.0,,,,,,,
"169",3012,"HIV-1 Subtype A (A1)",100.0,2084,5096,HIV 1,A1,100.0,99.0,0.0,0.986,0.939,0.061,A1 J C A1,A1 -,35_AD,5.0,0.0,100.0,,,,,,,
"164",3012,"HIV-1 Subtype A (A1)",100.0,2084,5096,HIV 1,A1,100.0,100.0,0.0,0.993,0.939,0.061,A1 J A1,A1 -,A,0.0,98.0,0.0,,,,,,,
"165",3012,"HIV-1 Subtype A (A1)",100.0,2084,5096,HIV 1,A1,100.0,100.0,0.0,0.986,0.912,0.088,A1 K A1 J A1,A1 - A1 -,A,0.0,94.0,0.0,,,,,,,
"166",3012,"HIV-1 Subtype A (A1)",100.0,2084,5096,HIV 1,A1,100.0,100.0,0.0,0.986,0.939,0.061,A1 J A1,A1 -,A,0.0,97.0,0.0,,,,,,,
"167",3012,"HIV-1 Subtype A (A1)",100.0,2084,5096,HIV 1,A1,100.0,100.0,0.0,0.986,0.939,0.061,A1 J A1,A1 -,A,0.0,97.0,0.0,,,,,,,
"160",3012,"HIV-1 Subtype A (A1)",100.0,2084,5096,HIV 1,A1,100.0,100.0,0.0,0.98,0.884,0.116,A1 K A1 C A1,A1 - A1 - A1 - A1 -,A,0.0,92.0,0.0,,,,,,,
"161",3012,"HIV-1 Subtype A (A1)",100.0,2084,5096,HIV 1,A1,100.0,100.0,0.0,0.98,0.939,0.061,A1 J D A1,A1 -,A,0.0,100.0,0.0,,,,,,,
"162",3012,"HIV-1 Subtype A (A1)",100.0,2084,5096,HIV 1,A1,100.0,100.0,0.0,0.993,0.939,0.061,A1 C A1,A1 -,A,0.0,97.0,0.0,,,,,,,
"163",3012,"HIV-1 Subtype A (A1)",100.0,2084,5096,HIV 1,A1,100.0,100.0,0.0,0.952,0.837,0.156,A1 K A1 K A1 K A1 J A1,A1 - K - A1 - A1 -,A,0.0,92.0,0.0,,,,,,,
"2518",3012,"HIV-1 Subtype B",100.0,2084,5096,HIV 1,B,100.0,133.0,6.0,0.993,0.966,0.034,B C B,B - B -,B,100.0,135.0,6.0,,,,,,B,B
"2519",3012,"HIV-1 Subtype B",100.0,2084,5096,HIV 1,B,100.0,150.0,0.0,0.993,0.966,0.034,B C B,B - B -,B,100.0,165.0,0.0,,,,,,B,B
"2514",3012,"HIV-1 Subtype B",100.0,2084,5096,HIV 1,B,100.0,128.0,6.0,1.0,0.993,0.0070,B,B - B,B,100.0,119.0,8.0,,,,,,B,B
"2515",3012,"HIV-1 Subtype B",100.0,2084,5096,HIV 1,B,100.0,122.0,13.0,1.0,1.0,0.0,B,B,B,100.0,131.0,8.0,,,,,,B,B
"2516",3012,"HIV-1 Subtype B",100.0,2084,5096,HIV 1,B,100.0,132.0,5.0,1.0,1.0,0.0,B,B,B,100.0,140.0,0.0,,,,,,B,B
"2517",3011,"HIV-1 Subtype B",100.0,2084,5096,HIV 1,B,100.0,152.0,0.0,1.0,1.0,0.0,B,B,B,100.0,144.0,0.0,,,,,,B,B
"2510",3012,"HIV-1 Subtype B",100.0,2084,5096,HIV 1,B,100.0,136.0,0.0,1.0,1.0,0.0,B,B,B,100.0,142.0,6.0,,,,,,B,B
"2511",3012,"HIV-1 Subtype B",100.0,2084,5096,HIV 1,B,100.0,111.0,14.0,1.0,0.918,0.082,B,B - B - B - B,B,100.0,128.0,10.0,,,,,,B,B
"2512",3012,"HIV-1 Subtype B",100.0,2084,5096,HIV 1,B,100.0,146.0,0.0,1.0,1.0,0.0,B,B,B,100.0,143.0,6.0,,,,,,B,B
"2513",3012,"HIV-1 Subtype B",100.0,2084,5096,HIV 1,B,100.0,138.0,8.0,1.0,1.0,0.0,B,B,B,100.0,137.0,5.0,,,,,,B,B
"2734",3002,"HIV-1 Subtype G",100.0,2084,5096,HIV 1,G,100.0,99.0,0.0,1.0,0.98,0.02,G,- G -,G,31.0,97.0,0.0,,,,,,,
"2735",3002,"HIV-1 Subtype G",100.0,2084,5096,HIV 1,G,100.0,98.0,0.0,1.0,0.973,0.027,G,- G -,G,27.0,94.0,0.0,,,,,,,
"2736",3002,"HIV-1 Subtype G",100.0,2084,5096,HIV 1,G,100.0,99.0,0.0,1.0,0.98,0.02,G,- G -,G,34.0,99.0,0.0,,,,,,,
"2737",3002,"HIV-1 Subtype G",100.0,2084,5096,HIV 1,G,100.0,86.0,14.0,1.0,0.898,0.102,G,- G - G -,G,25.0,92.0,0.0,,,,,,,
"2730",3002,"HIV-1 Subtype G",100.0,2084,5096,HIV 1,G,100.0,100.0,0.0,0.993,0.973,0.027,F1 G,- G -,G,20.0,99.0,0.0,,,,,,,
"2731",3005,"HIV-1 Subtype G",100.0,2084,5096,HIV 1,G,100.0,98.0,0.0,0.993,0.973,0.027,F1 G,- G -,G,16.0,97.0,0.0,,,,,,,
"2732",3002,"HIV-1 Subtype G",100.0,2084,5096,HIV 1,G,100.0,94.0,6.0,0.925,0.844,0.156,G F1 G F1 G,- G -,G,13.0,92.0,0.0,,,,,,,
"2733",3002,"HIV-1 Subtype G",100.0,2084,5096,HIV 1,G,100.0,96.0,0.0,1.0,0.925,0.075,G,- G - G - G -,G,25.0,98.0,0.0,,,,,,,
"2738",3002,"HIV-1 Subtype G",100.0,2084,5096,HIV 1,G,100.0,92.0,8.0,1.0,0.952,0.048,G,- G - G - G - G -,G,18.0,91.0,0.0,,,,,,,
