id	background	insert	window_size	stepping_size	start_pos
9464	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.F2.CM.02.02CM_0016BBY.AY371158	800	200	2885
9465	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.F2.CM.02.02CM_0016BBY.AY371158	800	200	3085
9466	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.F2.CM.02.02CM_0016BBY.AY371158	800	200	3285
9467	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.F2.CM.02.02CM_0016BBY.AY371158	800	200	3485
9468	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.F2.CM.02.02CM_0016BBY.AY371158	800	200	3685
9469	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.F2.CM.02.02CM_0016BBY.AY371158	800	200	3885
9470	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.F2.CM.02.02CM_0016BBY.AY371158	800	200	4085
9471	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.F2.CM.02.02CM_0016BBY.AY371158	800	200	4285
9472	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.D.CD.83.ELI.K03454	800	200	2085
9473	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.D.CD.83.ELI.K03454	800	200	2285
9474	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.D.CD.83.ELI.K03454	800	200	2485
9475	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.D.CD.83.ELI.K03454	800	200	2685
9476	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.D.CD.83.ELI.K03454	800	200	2885
9477	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.D.CD.83.ELI.K03454	800	200	3085
9478	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.D.CD.83.ELI.K03454	800	200	3285
9479	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.D.CD.83.ELI.K03454	800	200	3485
9480	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.D.CD.83.ELI.K03454	800	200	3685
9481	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.D.CD.83.ELI.K03454	800	200	3885
9482	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.D.CD.83.ELI.K03454	800	200	4085
9483	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.D.CD.83.ELI.K03454	800	200	4285
9484	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.C.BR.92.BR025_d.U52953	800	200	2085
9485	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.C.BR.92.BR025_d.U52953	800	200	2285
9486	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.C.BR.92.BR025_d.U52953	800	200	2485
9487	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.C.BR.92.BR025_d.U52953	800	200	2685
9488	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.C.BR.92.BR025_d.U52953	800	200	2885
9489	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.C.BR.92.BR025_d.U52953	800	200	3085
9490	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.C.BR.92.BR025_d.U52953	800	200	3285
9491	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.C.BR.92.BR025_d.U52953	800	200	3485
9492	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.C.BR.92.BR025_d.U52953	800	200	3685
9493	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.C.BR.92.BR025_d.U52953	800	200	3885
9494	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.C.BR.92.BR025_d.U52953	800	200	4085
9495	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.C.BR.92.BR025_d.U52953	800	200	4285
9496	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.A2.CD.97.97CDKTB48.AF286238	800	200	2085
9497	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.A2.CD.97.97CDKTB48.AF286238	800	200	2285
9498	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.A2.CD.97.97CDKTB48.AF286238	800	200	2485
9499	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.A2.CD.97.97CDKTB48.AF286238	800	200	2685
9500	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.A2.CD.97.97CDKTB48.AF286238	800	200	2885
9501	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.A2.CD.97.97CDKTB48.AF286238	800	200	3085
9502	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.A2.CD.97.97CDKTB48.AF286238	800	200	3285
9503	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.A2.CD.97.97CDKTB48.AF286238	800	200	3485
9504	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.A2.CD.97.97CDKTB48.AF286238	800	200	3685
9505	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.A2.CD.97.97CDKTB48.AF286238	800	200	3885
9506	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.A2.CD.97.97CDKTB48.AF286238	800	200	4085
9507	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.A2.CD.97.97CDKTB48.AF286238	800	200	4285
9508	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.F1.BE.93.VI850.AF077336	800	200	2085
9509	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.F1.BE.93.VI850.AF077336	800	200	2285
9510	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.F1.BE.93.VI850.AF077336	800	200	2485
9511	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.F1.BE.93.VI850.AF077336	800	200	2685
9512	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.F1.BE.93.VI850.AF077336	800	200	2885
9513	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.F1.BE.93.VI850.AF077336	800	200	3085
9514	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.F1.BE.93.VI850.AF077336	800	200	3285
9515	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.F1.BE.93.VI850.AF077336	800	200	3485
9516	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.F1.BE.93.VI850.AF077336	800	200	3685
9517	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.F1.BE.93.VI850.AF077336	800	200	3885
9518	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.F1.BE.93.VI850.AF077336	800	200	4085
9519	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.F1.BE.93.VI850.AF077336	800	200	4285
9520	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.K.CD.97.97ZR_EQTB11.AJ249235	800	200	2085
9521	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.K.CD.97.97ZR_EQTB11.AJ249235	800	200	2285
9522	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.K.CD.97.97ZR_EQTB11.AJ249235	800	200	2485
9523	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.K.CD.97.97ZR_EQTB11.AJ249235	800	200	2685
9524	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.K.CD.97.97ZR_EQTB11.AJ249235	800	200	2885
9525	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.K.CD.97.97ZR_EQTB11.AJ249235	800	200	3085
9526	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.K.CD.97.97ZR_EQTB11.AJ249235	800	200	3285
9527	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.K.CD.97.97ZR_EQTB11.AJ249235	800	200	3485
9528	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.K.CD.97.97ZR_EQTB11.AJ249235	800	200	3685
9529	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.K.CD.97.97ZR_EQTB11.AJ249235	800	200	3885
9530	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.K.CD.97.97ZR_EQTB11.AJ249235	800	200	4085
9531	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.K.CD.97.97ZR_EQTB11.AJ249235	800	200	4285
9532	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.J.CD.97.J_97DC_KTB147.EF614151	800	200	2085
9533	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.J.CD.97.J_97DC_KTB147.EF614151	800	200	2285
9534	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.J.CD.97.J_97DC_KTB147.EF614151	800	200	2485
9535	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.J.CD.97.J_97DC_KTB147.EF614151	800	200	2685
9536	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.J.CD.97.J_97DC_KTB147.EF614151	800	200	2885
9537	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.J.CD.97.J_97DC_KTB147.EF614151	800	200	3085
9538	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.J.CD.97.J_97DC_KTB147.EF614151	800	200	3285
9539	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.J.CD.97.J_97DC_KTB147.EF614151	800	200	3485
9540	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.J.CD.97.J_97DC_KTB147.EF614151	800	200	3685
9541	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.J.CD.97.J_97DC_KTB147.EF614151	800	200	3885
9542	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.J.CD.97.J_97DC_KTB147.EF614151	800	200	4085
9543	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.J.CD.97.J_97DC_KTB147.EF614151	800	200	4285
9544	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	800	200	2085
9545	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	800	200	2285
9546	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	800	200	2485
9547	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	800	200	2685
9548	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	800	200	2885
9549	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	800	200	3085
9550	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	800	200	3285
9551	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	800	200	3485
9552	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	800	200	3685
9553	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	800	200	3885
9554	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	800	200	4085
9555	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	800	200	4285
9556	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.G.BE.96.DRCBL.AF084936	800	200	2085
9557	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.G.BE.96.DRCBL.AF084936	800	200	2285
9558	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.G.BE.96.DRCBL.AF084936	800	200	2485
9559	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.G.BE.96.DRCBL.AF084936	800	200	2685
9560	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.G.BE.96.DRCBL.AF084936	800	200	2885
9561	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.G.BE.96.DRCBL.AF084936	800	200	3085
9562	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.G.BE.96.DRCBL.AF084936	800	200	3285
9563	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.G.BE.96.DRCBL.AF084936	800	200	3485
9564	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.G.BE.96.DRCBL.AF084936	800	200	3685
9565	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.G.BE.96.DRCBL.AF084936	800	200	3885
9566	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.G.BE.96.DRCBL.AF084936	800	200	4085
9567	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.G.BE.96.DRCBL.AF084936	800	200	4285
9568	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.H.BE.93.VI991.AF190127	800	200	2085
9569	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.H.BE.93.VI991.AF190127	800	200	2285
9570	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.H.BE.93.VI991.AF190127	800	200	2485
9571	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.H.BE.93.VI991.AF190127	800	200	2685
9572	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.H.BE.93.VI991.AF190127	800	200	2885
9573	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.H.BE.93.VI991.AF190127	800	200	3085
9574	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.H.BE.93.VI991.AF190127	800	200	3285
9575	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.H.BE.93.VI991.AF190127	800	200	3485
9576	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.H.BE.93.VI991.AF190127	800	200	3685
9577	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.H.BE.93.VI991.AF190127	800	200	3885
9578	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.H.BE.93.VI991.AF190127	800	200	4085
9579	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.H.BE.93.VI991.AF190127	800	200	4285
9580	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A1.AU.03.PS1044_Day0.DQ676872	800	200	2085
9581	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A1.AU.03.PS1044_Day0.DQ676872	800	200	2285
9582	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A1.AU.03.PS1044_Day0.DQ676872	800	200	2485
9583	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A1.AU.03.PS1044_Day0.DQ676872	800	200	2685
9584	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A1.AU.03.PS1044_Day0.DQ676872	800	200	2885
9585	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A1.AU.03.PS1044_Day0.DQ676872	800	200	3085
9586	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A1.AU.03.PS1044_Day0.DQ676872	800	200	3285
9587	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A1.AU.03.PS1044_Day0.DQ676872	800	200	3485
9588	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A1.AU.03.PS1044_Day0.DQ676872	800	200	3685
9589	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A1.AU.03.PS1044_Day0.DQ676872	800	200	3885
9590	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A1.AU.03.PS1044_Day0.DQ676872	800	200	4085
9591	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A1.AU.03.PS1044_Day0.DQ676872	800	200	4285
9592	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.D.CD.83.ELI.K03454	800	200	2085
9593	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.D.CD.83.ELI.K03454	800	200	2285
9594	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.D.CD.83.ELI.K03454	800	200	2485
9595	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.D.CD.83.ELI.K03454	800	200	2685
9596	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.D.CD.83.ELI.K03454	800	200	2885
9597	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.D.CD.83.ELI.K03454	800	200	3085
9598	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.D.CD.83.ELI.K03454	800	200	3285
9599	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.D.CD.83.ELI.K03454	800	200	3485
9600	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.D.CD.83.ELI.K03454	800	200	3685
9601	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.D.CD.83.ELI.K03454	800	200	3885
9602	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.D.CD.83.ELI.K03454	800	200	4085
9603	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.D.CD.83.ELI.K03454	800	200	4285
9604	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.C.BR.92.BR025_d.U52953	800	200	2085
9605	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.C.BR.92.BR025_d.U52953	800	200	2285
9606	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.C.BR.92.BR025_d.U52953	800	200	2485
9607	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.C.BR.92.BR025_d.U52953	800	200	2685
9608	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.C.BR.92.BR025_d.U52953	800	200	2885
9609	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.C.BR.92.BR025_d.U52953	800	200	3085
9610	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.C.BR.92.BR025_d.U52953	800	200	3285
9611	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.C.BR.92.BR025_d.U52953	800	200	3485
9612	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.C.BR.92.BR025_d.U52953	800	200	3685
9613	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.C.BR.92.BR025_d.U52953	800	200	3885
9614	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.C.BR.92.BR025_d.U52953	800	200	4085
9615	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.C.BR.92.BR025_d.U52953	800	200	4285
9616	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A2.CD.97.97CDKTB48.AF286238	800	200	2085
9617	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A2.CD.97.97CDKTB48.AF286238	800	200	2285
9618	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A2.CD.97.97CDKTB48.AF286238	800	200	2485
9619	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A2.CD.97.97CDKTB48.AF286238	800	200	2685
9620	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A2.CD.97.97CDKTB48.AF286238	800	200	2885
9621	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A2.CD.97.97CDKTB48.AF286238	800	200	3085
9622	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A2.CD.97.97CDKTB48.AF286238	800	200	3285
9623	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A2.CD.97.97CDKTB48.AF286238	800	200	3485
9624	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A2.CD.97.97CDKTB48.AF286238	800	200	3685
9625	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A2.CD.97.97CDKTB48.AF286238	800	200	3885
9626	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A2.CD.97.97CDKTB48.AF286238	800	200	4085
9627	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A2.CD.97.97CDKTB48.AF286238	800	200	4285
9628	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.F1.BE.93.VI850.AF077336	800	200	2085
9629	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.F1.BE.93.VI850.AF077336	800	200	2285
9630	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.F1.BE.93.VI850.AF077336	800	200	2485
9631	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.F1.BE.93.VI850.AF077336	800	200	2685
9632	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.F1.BE.93.VI850.AF077336	800	200	2885
9633	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.F1.BE.93.VI850.AF077336	800	200	3085
9634	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.F1.BE.93.VI850.AF077336	800	200	3285
9635	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.F1.BE.93.VI850.AF077336	800	200	3485
9636	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.F1.BE.93.VI850.AF077336	800	200	3685
9637	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.F1.BE.93.VI850.AF077336	800	200	3885
9638	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.F1.BE.93.VI850.AF077336	800	200	4085
9639	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.F1.BE.93.VI850.AF077336	800	200	4285
9640	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.K.CD.97.97ZR_EQTB11.AJ249235	800	200	2085
9641	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.K.CD.97.97ZR_EQTB11.AJ249235	800	200	2285
9642	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.K.CD.97.97ZR_EQTB11.AJ249235	800	200	2485
9643	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.K.CD.97.97ZR_EQTB11.AJ249235	800	200	2685
9644	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.K.CD.97.97ZR_EQTB11.AJ249235	800	200	2885
9645	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.K.CD.97.97ZR_EQTB11.AJ249235	800	200	3085
9646	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.K.CD.97.97ZR_EQTB11.AJ249235	800	200	3285
9647	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.K.CD.97.97ZR_EQTB11.AJ249235	800	200	3485
9648	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.K.CD.97.97ZR_EQTB11.AJ249235	800	200	3685
9649	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.K.CD.97.97ZR_EQTB11.AJ249235	800	200	3885
9650	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.K.CD.97.97ZR_EQTB11.AJ249235	800	200	4085
9651	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.K.CD.97.97ZR_EQTB11.AJ249235	800	200	4285
9652	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.J.CD.97.J_97DC_KTB147.EF614151	800	200	2085
9653	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.J.CD.97.J_97DC_KTB147.EF614151	800	200	2285
9654	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.J.CD.97.J_97DC_KTB147.EF614151	800	200	2485
9655	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.J.CD.97.J_97DC_KTB147.EF614151	800	200	2685
9656	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.J.CD.97.J_97DC_KTB147.EF614151	800	200	2885
9657	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.J.CD.97.J_97DC_KTB147.EF614151	800	200	3085
9658	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.J.CD.97.J_97DC_KTB147.EF614151	800	200	3285
9659	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.J.CD.97.J_97DC_KTB147.EF614151	800	200	3485
9660	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.J.CD.97.J_97DC_KTB147.EF614151	800	200	3685
9661	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.J.CD.97.J_97DC_KTB147.EF614151	800	200	3885
9662	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.J.CD.97.J_97DC_KTB147.EF614151	800	200	4085
9663	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.J.CD.97.J_97DC_KTB147.EF614151	800	200	4285
9664	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	800	200	2085
9665	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	800	200	2285
9666	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	800	200	2485
9667	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	800	200	2685
9668	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	800	200	2885
9669	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	800	200	3085
9670	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	800	200	3285
9671	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	800	200	3485
9672	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	800	200	3685
9673	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	800	200	3885
9674	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	800	200	4085
9675	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	800	200	4285
9676	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.G.BE.96.DRCBL.AF084936	800	200	2085
9677	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.G.BE.96.DRCBL.AF084936	800	200	2285
9678	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.G.BE.96.DRCBL.AF084936	800	200	2485
9679	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.G.BE.96.DRCBL.AF084936	800	200	2685
9680	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.G.BE.96.DRCBL.AF084936	800	200	2885
9681	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.G.BE.96.DRCBL.AF084936	800	200	3085
9682	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.G.BE.96.DRCBL.AF084936	800	200	3285
9683	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.G.BE.96.DRCBL.AF084936	800	200	3485
9684	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.G.BE.96.DRCBL.AF084936	800	200	3685
9685	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.G.BE.96.DRCBL.AF084936	800	200	3885
9686	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.G.BE.96.DRCBL.AF084936	800	200	4085
9687	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.G.BE.96.DRCBL.AF084936	800	200	4285
9688	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.H.BE.93.VI991.AF190127	800	200	2085
9689	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.H.BE.93.VI991.AF190127	800	200	2285
9690	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.H.BE.93.VI991.AF190127	800	200	2485
